Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,Lattice simulation of two-color QCD with $N_f=2$ at non-zero baryon density,"Nikolaev, Alexander",Far Eastern Federal University,Unknown,"At the present time study of the $QCD$ phase diagram in the $(T, \mu)$ plane from LQCD calculations is very difficult due to the sign problem. On the other hand, $QC_2D$ has no sign problem, thus providing an opportunity to investigate properties of $QGP$ from the first principles. In this talk we present the results of lattice simulation of $QC_2D$ with two flavors of staggered fermions and non-zero quark chemical potential. Dependencies of the Polyakov loop, chiral condensate and baryon number density on $\mu_q$ were studied. We found, that raising of the baryon chemical potential leads to the chiral symmetry restoration. At small $\mu_q$ our results for the baryon density agree with ChPT predictions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Nikolaev', 'fullName': 'Nikolaev, Alexander', 'id': '932787', 'affiliation': 'Far Eastern Federal University', 'emailHash': '3471af890d74a06fe6f9e9b34aadc293', 'db_id': 932787, 'person_id': 998572}"
Poster Session,poster,Production of $\Xi(1530)^0$ in p-Pb collisions at the LHC with ALICE,"Song, Jihye",Pusan National University (KR),USA,"The measurement of resonance properties in p-Pb collisions allows for the study of nuclear effects in the absence of hot and dense nuclear matter. The production of the $\Xi(1530)^0$ baryonic resonance (and its antiparticle) has been studied with the ALICE detector in p-Pb collisions at $\sqrt{s_{NN}}=$ 5.02 TeV at the CERN LHC.

The transverse momentum ($p_{\rm T}$) spectrum of the $\Xi(1530)^0$ baryon in the rapidity range ($0 < y_{CMS} < 0.5$) is reported in different multiplicity classes. The integrated yield ${\rm d}N/{\rm d}y$ and average $p_{\rm T}$ as a function of the event multiplicity (${\rm d}N_{ch}/{\rm d}\eta$) are also presented. These results are compared with corresponding results in pp collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jihye', 'last_name': 'Song', 'fullName': 'Song, Jihye', 'id': '932794', 'affiliation': 'Pusan National University (KR)', 'emailHash': '987da109f473d66cb09a9a5267da6d56', 'db_id': 932794, 'person_id': 998577}"
Poster Session,poster,K$^{*}$(892)$^{0}$ and $\phi(1020)$ production as a function of charged particle multiplicity in pp collisions at $\sqrt{s}$ = 7 TeV,"Singh, Ranbir",National Institute of Science  Education and Research (IN),Unknown,"Recent measurements in high-multiplicity proton-proton (pp) and proton-lead (p-Pb) events show some characteristics of heavy ion (Pb-Pb) collisions. Further understanding of such observations can be provided by the measurement of transverse momentum ($p_{\rm T}$) spectra of the
resonances like $K^{*0}$ and $\phi$. 

The unique capability of the ALICE detector allows one to directly identify charged hadrons (i.e. pions, kaons and protons) and therefore to reconstruct $K^{*0}$ and $\phi$ mesons via their hadronic decay channels. We will report on the measurement of transverse momentum spectra and $\langle$ pT $\rangle$ of these resonances as a function of pseudo-rapidity charged-particle density (${\rm d}N_{ch}/{\rm d}\eta$) at mid-rapidity region.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ranbir', 'last_name': 'Singh', 'fullName': 'Singh, Ranbir', 'id': '932796', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '4d035ca2c3a840fc0eb08855a00cb8b8', 'db_id': 932796, 'person_id': 998579}"
Poster Session,poster,Interacting Ensemble of the Instanton-dyons and Deconfinement Phase Transition in the SU(2) Gauge Theory,"Larsen, Rasmus",Stony Brook University,USA,"Instanton-dyons, also known as instanton-monopoles or instanton-quarks, are topological constituents of the instantons at nonzero temperature and holonomy. Numerical simulations of the ensemble of interacting dyons has been performed for SU(2) pure gauge theory. The focus is the back reaction on the holonomy and the issue of confinement. The free energy has been calculated as a function of the holonomy and the dyon densities, using standard Metropolis Monte Carlo and integration over parameter methods. It is observed that as the temperature decreases and the dyon density grows, the minimum of the free energy indeed moves from small holonomy to the value corresponding to confinement.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rasmus', 'last_name': 'Larsen', 'fullName': 'Larsen, Rasmus', 'id': '932807', 'affiliation': 'Stony Brook University', 'emailHash': '5b8ac774af68a8c75ca761d0434e45c3', 'db_id': 932807, 'person_id': 998589}"
Poster Session,poster,Quark production in heavy ion collisions,"Tanji, Naoto","High Energy Accelerator Research Organization, KEK",Japan,"In this work we study the production of quarks and antiquarks in the early stages of heavy ion collisions, in the Color Glass Condensate framework. To this effect, we express the single inclusive quark spectrum in terms of a basis of mode functions of the Dirac equation in the presence of a classical color background field. In order to fully exploit the longitudinal boost invariance of this problem, we use a basis in which the mode functions are labelled by the Fourier conjugate $\nu$ of the spatial rapidity. This choice has also the virtue of being suitable for a lattice implementation in which the rapidity $\eta$ is used as longitudinal coordinate. We have derived analytic expressions for the initial value (at $Q_s\tau_0\ll 1$) of these mode functions, and based on them we will present preliminary results for the spectrum of produced quarks in the CGC.

Ref: arXiv:1506.03327 [hep-ph].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Naoto', 'last_name': 'Tanji', 'fullName': 'Tanji, Naoto', 'id': '932809', 'affiliation': 'High Energy Accelerator Research Organization, KEK', 'emailHash': '0cff61343d0dad337d6b1091dfeca8b1', 'db_id': 932809, 'person_id': 998590}"
Poster Session,poster,EVOLUTION OF QUARK-GLUON PLASMA AND QUARK-HADRON PHASE TRANSITION,"Kumar, Yogesh",University of Delhi,Unknown,"We study the effect of thermal quark mass in the free energy evolution of a quark-gluon plasma using simple statistical model after incorporating the curvature term. In this study, the thermal quark mass is dependent on parametrization factor and temperature. Also a thermodynamic variable like entropy and specific heat show a nature of phase transition. The results are found to produce significant improvements over earlier results","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yogesh', 'last_name': 'Kumar', 'fullName': 'Kumar, Yogesh', 'id': '932813', 'affiliation': 'University of Delhi', 'emailHash': '880927c80852afc88ef7b4cb6c4ba565', 'db_id': 932813, 'person_id': 998559}"
Poster Session,poster,Charged ρ meson in a magnetic field at finite temperature and chemical potential,"Liu, Hao",IHEP,Unknown,"The charged vector $\rho$ mesons in the presence of external magnetic fields at  finite  temperature $T$ and chemical potential $\mu$ have been investigated in the framework of the Nambu--Jona-Lasinio model. We compute the masses of charged $\rho$ mesons  numerically as a function of the magnetic field for different  values of  $T$ and $\mu$. The self-energy of the $\rho$ meson contains the quark-loop contribution, i.e. the leading order contribution in $1/N_c$ expansion. It is found that the charged $\rho$ meson mass decreases as the magnetic field increases and drops to zero at a critical magnetic field $eB_c$. The charged vector meson condensation, i.e. the electromagnetic superconductor can be induced  above the critical magnetic field. We find that at zero density,  in the temperature range $200-500~ {\rm MeV}$, the critical magnetic field for charged $\rho$ condensation is in the range of $0.2-0.6~ {\rm GeV}^2$, which indicates that high temperature superconductor could be created at LHC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hao', 'last_name': 'Liu', 'fullName': 'Liu, Hao', 'id': '932815', 'affiliation': 'IHEP', 'emailHash': '1b6a5d35553a0562b9b2abb88dfee514', 'db_id': 932815, 'person_id': 998595}"
Poster Session,poster,A critical reassessment of cold nuclear matter effects in proton-nucleus collisions at RHIC and LHC,"Xing, Hongxi",LANL,USA,"Recent results from the p+Pb run at the LHC on light hadron, heavy flavor, and jet production reveal highly non-trivial nuclear cross section modifications, when compared to p+p collisions. These discoveries complement similar earlier findings form d+Au reactions at RHIC. In this talk we present recent calculations and theoretical interpretation for two such examples - the nuclear enhancement for heavy meson production in the backward rapidity region and single inclusive jet production in both d+Au and p+Pb collisions. We demonstrate that the incoherent multiple parton scattering can describe rather well the observed Cronin-like nuclear enhancement in the intermediate pT region of heavy meson production at RHIC and the LHC [1,2]. On the other hand, we show that initial-state inelastic parton processes in p+A collisions lead to attenuation of the jet production cross section, which is amplified at very high pT and forward rapidity. We demonstrate quantitatively to what extent parton energy loss effects in cold nuclear matter can explain the attenuation of the recently observed jet production yields in p(d)+A reactions at RHIC and the LHC [3]. We further show the consistency between the observed scaling behavior of the nuclear modification factor as a function of the jet energy and the initial-state parton energy loss picture.

[1]. Z. Kang, I. Vitev and H. Xing, Phys. Rev. D88, 054010.

[2]. Z. Kang, I. Vitev, E. Wang, H. Xing and C. Zhang, Phys. Lett. B740, 23.

[3]. Z. Kang, I. Vitev and H. Xing, in preparation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongxi', 'last_name': 'Xing', 'fullName': 'Xing, Hongxi', 'id': '932818', 'affiliation': 'LANL', 'emailHash': '205b87e3f72effb3a38bbf7b5bb23107', 'db_id': 932818, 'person_id': 998598}"
Poster Session,poster,Principal component analysis and factorization breaking,"Mazeliauskas, Aleksas",Stony Brook University,USA,"We perform a Principal Component Analysis (PCA) of $v_3(p_T)$ in
event-by-event hydrodynamic simulations of Pb+Pb collisions at the LHC. We
show that factorization matrix $r_3(p_{T1},p_{T2})$ can be economically
presented in terms of two dominant principal components of the two
particle correlation function. We find that the subleading flow is
predominantly a response to the radial excitations of third order eccentricity.  We
present a systematic study of the hydrodynamic response to these radial
excitations in 2+1D viscous hydrodynamics.  Finally, we construct a good
geometrical predictor for the orientation angle  and magnitude of the leading
and subleading flows using two Fourier modes of the initial  geometry.

References:

A. Mazeliauskas and D. Teaney, Phys. Rev. C 91,(2015) 044902

R.S. Bhalerao, J.Y. Ollitrault, S. Pal, and D. Teaney, Phys. Rev. Lett. 114, (2015) 152301","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksas', 'last_name': 'Mazeliauskas', 'fullName': 'Mazeliauskas, Aleksas', 'id': '932823', 'affiliation': 'Stony Brook University', 'emailHash': 'a9bc29534ae9979708a8c7449fac36e7', 'db_id': 932823, 'person_id': 998603}"
Poster Session,poster,Magnetic Field Effect on Charmonium Formation in High Energy Nuclear Collisions,"Guo, Xingyu",Tsinghua University,Unknown,"It is important to understand the strong external magnetic field generated at the very beginning
of high energy nuclear collisions. We study the effect of the magnetic field on the anisotropic
charmonium formation in Pb+Pb collisions at the LHC energy. The time dependent Schrodinger
equation is employed to describe the motion of $c\bar{c}$ pairs. We compare our model prediction of the
non-collective anisotropic parameter v2 of $J/\psi$  with CMS data at high transverse momentum. This
is the first attempt to measure the strong magnetic field at the very initial stage of high energy
nuclear collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xingyu', 'last_name': 'Guo', 'fullName': 'Guo, Xingyu', 'id': '932825', 'affiliation': 'Tsinghua University', 'emailHash': '50ef79a44d3664223a0409adb168a394', 'db_id': 932825, 'person_id': 998605}"
Poster Session,poster,Photon production from the Color Glass Condensate in the pA collisions,"Benic, Sanjin",Tokyo University,Unknown,"I will talk about our calculation of the photon spectrum in the pA collision using the Color Glass Condensate framework. We used a systematic expansion in terms of the proton source $\rho_p$ and succeeded in obtaining a full analytical formula for the photon
emission from virtual quarks that scatter multiply with dense
gluonic fields:
\begin{equation}
\eqalign
{
\frac{dN}{d^2 p_{\perp}dy} &= \frac{g^2 Q^2}{16\pi^2}\left[\prod_{i=1}^6\int \frac{d^2 q_{i\perp}}{(2\pi)^2}\right]\big\langle {\rm tr}_{c}[U({\bf p}_\perp + {\bf q}_{1\perp})\rho_p(-{\bf q}_{1\perp}-{\bf q}_{2\perp})U^\dagger(-{\bf q}_{2\perp} - {\bf q}_{3\perp})]\\
&\times{\rm tr}_{c}[U(-{\bf q}_{5\perp} - {\bf q}_{6\perp})\rho^\dagger_p(-{\bf q}_{4\perp}-{\bf q}_{5\perp})U^\dagger({\bf p}_{\perp} + {\bf q}_{4\perp})] \big\rangle \mathcal{T}(\{{\bf q}_{i\perp}\},{\bf p}_{\perp},y)~,
}
\end{equation}
where $\mathcal{T}({\{\bf q}_{i\perp}\},{\bf p}_{\perp},y)$ is an explicitly calculated function. 
The expectation value over the Wilson line product is calculated in the McLerran-Venugopalan model through which the photon spectrum is characterized by the saturation scale.
The production of photons from virtual quarks considered here is of order $\mathcal{O}(\rho_p)$, while the bremsstrahlung process 
$q \to q\gamma X$ seems to be the leading contribution parametrically. However, the bremsstrahlung process should involve also the real quark distribution function in the initial state that brings in theoretical uncertainties, but our formula is free from such external input and closed within the McLerran-Venugopalan model. I will also discuss some of the kinematical properties
and where the virtual quark contribution that we calculated would
become relevant to experiments.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sanjin', 'last_name': 'Benic', 'fullName': 'Benic, Sanjin', 'id': '932831', 'affiliation': 'Tokyo University', 'emailHash': 'b9511d368a7eb35c98611428f1b6ab7a', 'db_id': 932831, 'person_id': 998611}"
Poster Session,poster,Lefschetz-thimble method for evading the mean-field sign problem,"Tanizaki, Yuya",The University of Tokyo,Unknown,"Lefschetz-thimble method is a recently developing tool to evaluate the path integral with the sign problem. In the case of finite-density QCD and its effective models, the fermion sign problem causes some illness even within the mean-field approximation. We showed that the sign problem appearing in the mean-field approximation can be completely solved by applying this technique. We will consider its application to the heavy-dense quark system in order to demonstrate its usefulness.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuya', 'last_name': 'Tanizaki', 'fullName': 'Tanizaki, Yuya', 'id': '932835', 'affiliation': 'The University of Tokyo', 'emailHash': '668556852e5bcaf426aff7eb466de2c8', 'db_id': 932835, 'person_id': 998615}"
Poster Session,poster,Sensitivity of anisotropy flow coefficients and lengths of homogeneity to different equations of state,"Kodama, Takeshi",Universidade Federal do Rio de Janeiro,Unknown,"In this work we perform a systematic study of the dependence on the equation of state of the collective flow coefficients and of the Hanbury-Brown and Twiss femtoscopic parameters,  by using the SPheRIO hydrodynamic code to describe the evolution of heavy-ion collisions. The calculations are carried out both in the center-of-mass frame and in the longitudinal co-moving system, for heavy ion collisions at 130 GeV and 200 GeV energies at the Relativistic Heavy Ion Collider. The resulting anisotropy flow coefficients v2, v3 v4, as well as the femtoscopic lengths of homogeneity, are compared with the data from STAR, PHOBOS and PHENIX Collaborations. It is shown that, although the three different types of equation of state investigated in this work give a reasonable description of the observed data, none is clearly favored in this comparison.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takeshi', 'last_name': 'Kodama', 'fullName': 'Kodama, Takeshi', 'id': '932842', 'affiliation': 'Universidade Federal do Rio de Janeiro', 'emailHash': '66fb9992b8772a68c6973ca820a6921d', 'db_id': 932842, 'person_id': 998622}"
Poster Session,poster,Radiative 3<->2 transport and thermalization,"Molnar, Denes",Purdue University,USA,"The mechanism of rapid thermalization in heavy-ion reaction is still an open problem. While 2->2 perturbative QCD rates do not thermalize sufficiently fast (e.g., Molnar & Gyulassy anno 2000), it has been claimed a decade ago by Xu & Greiner using their BAMPS code that perturbative 3<->2 rates shorten thermalization time-scales in A+A at RHIC and LHC energies to 1 fm/c or smaller. Later it has been argued, however, (e.g., Deng et al) that the BAMPS calculation may have missed the rates by a factor of 3!=6. We investigate the thermalization question using the transport code MPC/Grid, which algorithmically is quite similar to BAMPS (it has scatterings implemented via sampling test particles in small spatial cells in discrete timesteps). The new code has been verified against every analytic test we could think of, and in 2->2 mode also against earlier A+A results from the geometric MPC/Cascade code. On one hand, we do find that the inclusion of 3<->2 rates speeds up thermalization very significantly, however, the rates are still not as high as those published from BAMPS. The difference in 3<->2 rates, however, is not simply a factor of 6 even when we try to reproduce their calculation exactly. On the other hand, we do find that the 3<->2 rates are very sensitive to how screening and the LPM effect are implemented. Results from MPC/Grid for collective flow in A+A reactions will also be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Denes', 'last_name': 'Molnar', 'fullName': 'Molnar, Denes', 'id': '932850', 'affiliation': 'Purdue University', 'emailHash': '2499fb643638c071cf30c16e8ec80df3', 'db_id': 932850, 'person_id': 998630}"
Poster Session,poster,"Particle spectra and HBT radii for simulated central nuclear collisions of $\mbox{C+C}$, $\mbox{Al+Al}$, $\mbox{Cu+Cu}$, $\mbox{Au+Au}$, and $\mbox{Pb+Pb}$ from $\sqrt{s}=62.4-2760$ GeV","Habich, Mathis",University of Colorado Boulder,USA,"We study the temperature profile, pion spectra, and HBT radii in central, symmetric, and boost-invariant nuclear collisions, using a super hybrid model for heavy-ion collisions (SONIC), combining pre-equilibrium flow with viscous hydrodynamics and late-stage hadronic rescatterings. In particular, we simulate $\mbox{Pb+Pb}$ collisions at $\sqrt{s}=2.76$ TeV, $\mbox{Au+Au}$, $\mbox{Cu+Cu}$, $\mbox{Al+Al}$, and $\mbox{C+C}$ collisions at $\sqrt{s}=200$ GeV, and $\mbox{Au+Au}$ and $\mbox{Cu+Cu}$ collisions at $\sqrt{s}=62.4$ GeV. We find that $\mbox{SONIC}$ provides a good match to the pion spectra and HBT radii for all collision systems and energies, confirming earlier work that a combination of pre-equilibrium flow, viscosity, and QCD equation of state can resolve the so-called HBT puzzle. For reference, we also show $\mbox{p+p}$ collisions at $\sqrt{s}=7$ TeV. We make tabulated data for the 2+1 dimensional temperature evolution of all systems publicly available for the use in future jet energy loss or similar studies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mathis', 'last_name': 'Habich', 'fullName': 'Habich, Mathis', 'id': '932857', 'affiliation': 'University of Colorado Boulder', 'emailHash': '2b9a225fb39905f516d1a0c7ada2373f', 'db_id': 932857, 'person_id': 998637}"
Poster Session,poster,The importance of the bulk viscosity and hadronic afterburner in relativistic heavy ion collisions,"Ryu, Sangwook",McGill University,Unknown,"This work presents a comprehensive description of hadronic observables in heavy-ion collisions at RHIC and LHC energies
using a hybrid model that combines IP-Glasma initial conditions, full second-order viscous hydrodynamics (MUSIC)
with both the shear and bulk viscosities, and a hadronic afterburner (UrQMD) [1].

In this hybrid approach, it is found that the temperature-dependent bulk viscosity plays a crucial role
in simultaneously describing the multiplicity, mean $p_T$ and the integrated $v_n$ of all identified particles.
Importantly, the extraction of the shear viscosity of QGP very much depends on the bulk viscosity 
resulting in smaller value of the shear viscosity.
These calculations are also in good agreement with HBT measurements.

Finally, it will be shown that a hybrid approach is critical
in describing identified particle $p_T$-spectra and the $v_n$ including baryons and multi-strange hadrons.
The afterburner is also found to be important in describing the angular correlations.

[1] S. Ryu, J.-F. Paquet, C. Shen, G. S. Denicol, B. Schenke, S. Jeon and C. Gale, arXiv:1502.01675 [nucl-th].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sangwook', 'last_name': 'Ryu', 'fullName': 'Ryu, Sangwook', 'id': '932862', 'affiliation': 'McGill University', 'emailHash': '53af27974d90ca3db6e6c78eb12aaadd', 'db_id': 932862, 'person_id': 998641}"
Poster Session,poster,D$^{+}$-meson production as a function of charged-particle multiplicity  in  p--Pb collisions with ALICE,"Russo, Riccardo",Universita e INFN Torino (IT),Italy,"The measurement of heavy-flavour production cross sections in pp collisions at the LHC has provided a reference for heavy-ion studies and a test for perturbative QCD calculations. Moreover the LHC has started the Run 2 operations this year, and the study of D-meson production in  pp collisions at $\sqrt{s}$=13 TeV could provide a measurement of heavy-flavour production cross section at an unprecedented energy. In p--Pb collisions, heavy-flavour measurements are essential to assess the effects due to the presence of a nucleus in the initial state, such as the modification of the parton densities and the $k_{\rm T}$-broadening resulting from multiple soft scatterings of the partons.
In this poster we will focus on D$^{+}$-meson measurements as a function of the multiplicity of charged particles produced in the collision. These measurements are sensitive to the interplay between hard and soft contributions to particle production in p--Pb collisions and, in particular, could give insight into the role of multi-parton interactions (MPI), i.e. several hard partonic interactions occurring in a single collision at high centre-of-mass energies. The measurement is performed in  p--Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV recorded with the ALICE detector in 2013. D$^{+}$ mesons are reconstructed in their hadronic $K^{-}\pi^{+}\pi^{+}$ decay channels in the central rapidity region, and their yields are measured in different multiplicity and $p_{\rm T}$ intervals.
The per-event yield of D$^{+}$ mesons in the different multiplicity intervals, normalized to its multiplicity-integrated value, and its evolution with $p_{\rm T}$ will be compared for pp and p--Pb collisions. The nuclear modification factor of D$^{+}$ mesons in p--Pb collisions, defined as the ratio of the D-meson yield in p--Pb and pp collisions scaled by the number of binary collisions $N_{\rm coll}$, will be discussed in terms of its event activity dependence.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Riccardo', 'last_name': 'Russo', 'fullName': 'Russo, Riccardo', 'id': '932872', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': 'f69527d60fddf93b0229cf87a37b966d', 'db_id': 932872, 'person_id': 998646}"
Poster Session,poster,Dynamic critical behavior for the relativistic O(N) model in the framework of the real-time functional renormalization group and applications to QCD,"Tanizaki, Yuya",The University of Tokyo,Unknown,"We investigate the transition from unitary to dissipative dynamics in the relativistic $O(N)$ model with a $\lambda (\varphi^2)^2$ interaction using the nonperturbative functional renormalization group in the real-time formalism. We quantify the dynamic properties of the model in $2 \leq d \leq 4$ dimensions in terms of the scale-dependent dynamic critical exponent $z$, which controls the phenomenon of critical slowing down - with an important effect: For QCD it characterizes the maximal achievable correlation length in the process of the rapid cooling of the quark-gluon plasma through the critical region and thereby sets the typical strength of event-by-event fluctuations in heavy ion collisions probed at RHIC or the LHC. We provide an outlook on what one may conclude from low-energy effective models as the $O(N)$ theory for the dynamics of fluctuations close to the chiral phase transition in the phase diagram of QCD.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuya', 'last_name': 'Tanizaki', 'fullName': 'Tanizaki, Yuya', 'id': '932874', 'affiliation': 'The University of Tokyo', 'emailHash': '668556852e5bcaf426aff7eb466de2c8', 'db_id': 932874, 'person_id': 998615}"
Poster Session,poster,Baryon number fluctuations around an expanding Bjorken background,"Martinez Guerrero, Mauricio",The Ohio State University,USA,"Baryon number density perturbations could provide a possibility to access baryon number susceptibilities and the heat conductivity of a quark gluon plasma. We use a background-fluctuation splitting and a Bessel-Fourier decomposition for the fluctuating part of the fluid dynamical fields with respect to the azimuthal angle, the radius in the transverse plane and rapidity. We examine how the time evolution of linear perturbations depends on the equation of state as well as on shear viscosity, bulk viscosity and heat conductivity for modes with different azimuthal, radial and rapidity wave numbers. Finally we discuss how this information is accessible to experiments in terms of the transverse and rapidity dependence of the net baryon number correlation function (baryon minus anti-baryon) in high energy nuclear collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Martinez Guerrero', 'fullName': 'Martinez Guerrero, Mauricio', 'id': '932969', 'affiliation': 'The Ohio State University', 'emailHash': '2c40c9917457db3a0dc0510e7cf72a2f', 'db_id': 932969, 'person_id': 998725}"
Poster Session,poster,Parametric instabilities in nonexpanding and expanding geometries,"Tsutsui, Shoichiro",Kyoto University,Unknown,"We investigate parametric instabilities of classical gluon fields in nonexpanding and expanding geometries.

Plasma instabilities play an important role in thermalization. 
Since the glasma initial condition consists of longitudinally polarized color-flux tubes, 
possible instabilities should reflect this background.
Recently, classical gluon fields in a nonexpanding geometry are found to show parametric instability 
under a longitudinally polarized background with homogeneous intensity [1]. 
The growth rates of low momentum modes are large enough compared with other instabilities proposed so far. 
The rapid growth is caused by the spin-magnetic field interaction.

Surprisingly, parametric instability survives even in an expanding geometry [2]. 
We introduce the conformal coordinates which enable us to map an expanding problem into a nonexpanding problem. 
We find that fluctuations with finite longitudinal momentum can grow exponentially 
due to the suppression of effective momenta coming from the longitudinal expansion. 
We also discuss the relevance of the parametric instability to the early stage dynamics.

[1] S. Tsutsui, H. Iida, T. Kunihiro and A. Ohnishi, Phys. Rev. D91, 076003 (2015)  
[2] S. Tsutsui, T. Kunihiro and A. Ohnishi, in preparation","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shoichiro', 'last_name': 'Tsutsui', 'fullName': 'Tsutsui, Shoichiro', 'id': '932880', 'affiliation': 'Kyoto University', 'emailHash': '2058750e391bc0cb277bfd7e69bfb2ec', 'db_id': 932880, 'person_id': 998652}"
Poster Session,poster,Longitudinal Hydrodynamical Evolution,"Kampfer, Burkhard",HZDR,Unknown,"The ALICE/LHC and BRAHMS/RHIC data allow for an access to hadronic observables over a large range of rapidity. We employ a 1+1 hydrodynamical model to relate freeze-out data and the early hot stage. We study 
(i) the impact of longitudinal pressure gradients and deviations off the Bjorken symmetry, (ii) bulk viscosity (derived in a holographic model [1])
effects, and (iii) electromagnetic emission spectra 
from the thermalized era.

[1] R. Yaresko et al., Phys. Lett. B 747 (2015) 36,
Eur. Phys. J. C 75 (2015) 295","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Burkhard', 'last_name': 'Kampfer', 'fullName': 'Kampfer, Burkhard', 'id': '932883', 'affiliation': 'HZDR', 'emailHash': '03f5eccfa439cf5b90a5721e1515af23', 'db_id': 932883, 'person_id': 998655}"
Poster Session,poster,$D_{s}^{\pm}$ meson production in Au+Au collisions at $\sqrt{s_{NN}}$=200 GeV in STAR,"Zhou, Long",USTC && BNL,USA,"Heavy  quarks,  produced  in  hard  scattering  processes  in  the  initial  stages  of  the  collisions,  are  considered  as  excellent probes  for  the strongly interacting deconfined medium formed in heavy-ion collisions. The $D_{s}($c$\bar{s}/\bar{c}$s)production is affected by the strangeness enhancement and the primordial charm  quark production. Thus  the  modification  of the $D_{s}$ meson spectra in ultra-relativistic heavy-ion collisions provides a new interesting probe to the key properties of the hot nuclear medium. 

The  Heavy  Flavor  Tracker,  installed  in STAR in 2014, has   been designed to  extend  STAR’s  capability  of  measuring heavy   flavor production by the topological reconstruction of displaced decay vertices. It provides a  unique  opportunity for  precise  measurement  of  the $D_{s}$ meson production. We  will  present  the  first  measurement  of $D_{s}$ meson  production via two decay channels $D_{s}\rightarrow\phi(1020)+\pi$, and $D_{s}\rightarrow$$K+K^{\star}$(892) in Au+Au collisions at 200GeV. Preliminary results on the central-to-peripheral nuclear modification factor ($R_{cp}$) will also be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Long', 'last_name': 'Zhou', 'fullName': 'Zhou, Long', 'id': '932887', 'affiliation': 'USTC && BNL', 'emailHash': '3b190d01f660a0caccf8853dfb67137c', 'db_id': 932887, 'person_id': 998659}"
