Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Correlations and Fluctuations I,parallel,Higher moments of net-proton and net-charge multiplicity distributions at 14.5 GeV measured in  Au+Au collisions at mid-rapidity with STAR at RHIC,"Thaeder, Jochen",Lawrence Berkeley National Laboratory,USA,"Studying fluctuations of conserved quantities, such as baryon number (B) and charge (Q), provides insight into the properties of matter created in high-energy nuclear collisions. Lattice QCD calculations suggest that higher moments of these quantities are sensitive to the phase structure of the hot and dense nuclear matter created in such collisions.

The Beam Energy Scan (BES)-I program at RHIC, spanning center-of-mass energies of $\sqrt{s_{\rm NN}}$ = 7.7 to 200 GeV of Au+Au collisions, provided measurements at different baryochemical potentials, µB, to map the QCD phase diagram. In the years 2010 and 2011, STAR collected data of Au+Au collisions at 7.7, 11.5, 19.6, 27, 39 and 62.4 GeV, leaving a wide gap of about $\mu_{\rm B}$ ~110 MeV between 19.6 ($\mu_{\rm B}$ ~206 MeV) and 11.5 GeV  ($\mu_{\rm B}$ ~316 MeV).   

In this talk, we present first experimental results of higher moments and their products of net-charge and net-proton distributions in Au+Au collisions at 14.5 GeV, measured with the STAR detector at RHIC at mid-rapidity and a transverse momentum up to $p_{\rm T}$ = 2 GeV/c. Their pseudo-rapidity and rapidity dependence will be shown as well. The corresponding value of the chemical potential from the top 5% central collisions is about $\mu_{\rm B}$ ~260 MeV, so that these results fill the largest gap of previous measurements, in $\mu_{\rm B}$, to complete the BES I program. 

Moreover, the energy dependence of higher moments of net-proton distributions in Au+Au collisions at $\sqrt{s_{\rm NN}}$ = 7.7 - 200 GeV in a much larger $p_{\rm T}$ range, utilizing the PID capabilities of the Time-of-Flight detector, are shown. Detector effects, including tracking efficiency, are taken into account. Implications of these results will be discussed in light of the recent Lattice QCD calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jochen', 'last_name': 'Thaeder', 'fullName': 'Thaeder, Jochen', 'id': '932924', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': '8a1487d6c9003065a1332506507952f5', 'db_id': 932924, 'person_id': 998692}"
QGP in Small Systems I,parallel,Direct photon production and jet quenching in small systems,"Gale, Charles",McGill University,Unknown,"Signatures usually associated with hydrodynamic behavior have been recently observed in high and intermediary multiplicity proton-nucleus (pA) collisions at the LHC. Even though these signals suggest the creation of a strongly coupled quark-gluon plasma (QGP) in such collisions, they do not represent concrete proof. In order to better address this problem, other signals must be investigated.

In this work we calculate the thermal photon radiation produced by a small and rapidly expanding QGP droplet [1] and evaluate how much energy jets can loose when penetrating through such a small system.  We find that a significant amount of thermal radiation is produced in proton-nucleus collisions, with thermal photons accounting for ~50% of the direct photons produced in high multiplicity pA collisions at low $p_T$. Furthermore, we show that despite the small system size, jets still loose a significant fraction of their initial energy, leading to a charged hadron Raa of 0.7--0.8 at a transverse momentum of ~10 GeV.  If these two signatures can be accessed by the experiments, they will serve as additional evidence that a strongly coupled QGP is being produced in proton-nucleus collisions at the LHC. To complete the analysis, we study direct photon production and jet quenching in other small systems, such as d-Au and He-Au collisions at RHIC energies. 

[1] C. Shen, J.-F. Paquet, G. S. Denicol, S. Jeon and C. Gale, arXiv:1504.07989 [nucl-th].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Charles', 'last_name': 'Gale', 'fullName': 'Gale, Charles', 'id': '932929', 'affiliation': 'McGill University', 'emailHash': '9d284bd5fe141884c2dfb30cbf498386', 'db_id': 932929, 'person_id': 998494}"
Correlations and Fluctuations II,parallel,NA61/SHINE results on fluctuations and correlations in p+p and Be+Be interactions at CERN SPS energies,"Mackowiak-Pawlowska, Maja Katarzyna",Warsaw University of Technology (PL),Poland,"The aim of the NA61/SHINE strong interaction programme is to explore the phase diagram of strongly interacting matter. The main physics goals are the study of the onset of deconfinement and the search for the critical point of strongly interacting matter. These goals are pursued by performing an beam momentum
(13A - 158A GeV/c) and system size (p+p, p+Pb, Be+Be, Ar+Sc, Xe+La) scan. 

This contribution presents results on transverse momentum and multiplicity fluctuations from the Be+Be and p+p energy scan. Also, results on two-particle correlations in pseudorapidity and azimuthal angle obtained in p+p interactions will be shown. The influence of conservation laws and resonance decays on
multiplicity and chemical fluctuations of identified particles in p+p interactions will be discussed. Obtained results will be compared with other experiments and with model predictions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maja Katarzyna', 'last_name': 'Mackowiak-Pawlowska', 'fullName': 'Mackowiak-Pawlowska, Maja Katarzyna', 'id': '932944', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': 'eb2b1ba48b43277e6f4ae95a135a1cc3', 'db_id': 932944, 'person_id': 998706}"
Quarkonia III,parallel,Spectral Functions from anisotropic Lattice QCD.,"Lombardo, Maria Paola",INFN,Unknown,"The FASTSUM collaboration has been carrying out lattice simulations of QCD for
temperatures ranging from one third to  twice the critical temperature,
investigating the chiral and deconfining aspects of the transition, as well as
the properties of the Quark Gluon Plasma. 

In this contribution we concentrate
on  spectral functions and on some of the associated transport
coefficients. We work in a fixed scale scheme and use anisotropic lattices
which help achieving the desirable fine  resolution in the temporal direction,
thus facilitating the (ill posed) integral transform  from  imaginary  time to
frequency space.  We study the pattern of sequential dissociation for
charmonium and bottomonium, and  analyse the temperature dependence of the
masses and width of the surviving states. The results are obtained with a
physical strange mass, a pion mass of 400 MeV, and a lattice spacing of 
0.12 fm. Simulations at the physical pion mass  and with a finer lattice spacing are in progress and  their status might be reported as well.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria Paola', 'last_name': 'Lombardo', 'fullName': 'Lombardo, Maria Paola', 'id': '932988', 'affiliation': 'INFN', 'emailHash': 'c5481b5ef167ec4ee71da23308f02bea', 'db_id': 932988, 'person_id': 998742}"
Initial State Physics and Approach to Equilibrium I,parallel,Centrality and pseudorapidity dependence of transverse energy flow in pPb collisions at 5.02 TeV with CMS,"Murray, Michael",University of Kansas (US),USA,"The CMS Collaboration has measured the pseudorapidity and centrality dependence $dE{T}/d\eta$ for 5.02 TeV pPb collisions over 10 units of pseudo-rapidity. This was carried out in a systematic way by measuring centrality using different experimental definitions. As the centrality increases the mean pseudorapidity moves backwards and the $1/N dE_{T}/d\eta$ distribution widens. For the most central pPb collisions the maximum $1/N dE_{T}/d\eta$ reaches 25 GeV. The rate of change of dEt/deta with eta and centrality is characterized by the ratio $S_{pc} (eta, centrality) = E_{T} (\eta, centrality)/E_{T}(\eta, centrality=0-10\%)$. This ratio depends very strongly upon the definition of centrality and shows strong auto-correlations if a particular eta region is used to define centrality. For the most central events there is a large overlap in the event classes selected by different centrality measurements, but for peripheral events different centrality measures select quite different. This is quite different to the situation in PbPb and suggests that event-by-event fluctuations in the pseudorapidity distribution of particles are much stronger in pPb than in PbPb.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Murray', 'fullName': 'Murray, Michael', 'id': '933021', 'affiliation': 'University of Kansas (US)', 'emailHash': '8f75899199011d39b28025ed4bff7cf2', 'db_id': 933021, 'person_id': 998772}"
Electromagnetic Probes II,parallel,"W and Z bosons in pp, pPb and PbPb with CMS","Chapon, Emilien",Centre National de la Recherche Scientifique (FR),Unknown,"Electroweak boson production is an important benchmark process in high-energy heavy-ion collisions at the LHC. W and Z bosons do not participate in the strong interaction and their leptonic decays provide medium-blind probes of the initial state of the collisions. The final results on the W and Z production in pPb collisions at 5.02 TeV, combining both the muon and electron channels, will be presented. When compared to theory calculations that include nuclear modifications to the parton distributions, data show a clear sensitivity to this type of effects. The final results in PbPb collisions at 2.76 TeV, compared to pp collisions at the same center of mass energy, will also be presented. The centrality dependence confirms the binary scaling of hard probes in heavy-ion collisions, while the differential cross sections points to initial state effects small compared to the statistical precision of the available data.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Emilien', 'last_name': 'Chapon', 'fullName': 'Chapon, Emilien', 'id': '933024', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '3b079887dfa41b7b92831bbff9553fe0', 'db_id': 933024, 'person_id': 998774}"
Jets and High pT Hadrons II,parallel,Fragmentation patterns of jets in pPb collisions in CMS,"Baty, Austin Alan",Massachusetts Inst. of Technology (US),USA,"The nuclear parton distribution function and flavor composition of hard scattering processes can be accurately studied using the jet fragmentation functions. Recent measurements of the pPb nuclear modification factor ($R_{pPb}$), with diverging values for inclusive jets and charged hadrons, have raised question on jet fragmentation properties in pPb collisions. These spectra measurements are performed with pp reference at 5.02 TeV constructed by interpolation or extrapolation from different $\sqrt{s}$, and on steeply falling power-law spectra. As the jet fragmentation function is only evolving logarithmically with $\sqrt{s}$, this further underscores the importance of a direct measurement. Together with the CMS results in pPb inclusive jets and charge hadron $R_{pPb}$, we introduce the new CMS measurement of fragmentation function in pPb collisions, where within our uncertainties, jets in pPb is found to have identical fragmentation property vs. pp jets. We will further discuss the consistency and tension among the results, and their possible origins. This measurement also gives important reference for the interpretation of the fragmentation function in PbPb collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Austin Alan', 'last_name': 'Baty', 'fullName': 'Baty, Austin Alan', 'id': '933025', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'f3d9bdeb57a2963c0f5e7ed127bc7002', 'db_id': 933025, 'person_id': 998775}"
Quarkonia IV,parallel,CMS bottomonia results from Run I,"Jo, Mihee",Centre National de la Recherche Scientifique (FR),Unknown,"Bottomonia are important probes of the quark-gluon plasma since they are produced at early times and propagate through the medium, mapping its evolution. The production cross section of the three Y states (1S, 2S, 3S) was measured separately using the Compact Muon Solenoid (CMS) experimental apparatus, in pp and PbPb collisions at 2.76 TeV. A strong suppression is observed in PbPb collisions, by up to a factor of 2 and 10 for the Y(1S) and Y(2S) respectively. The Y(3S) was not observed in PbPb collisions, being suppressed by more than 7 at the 95% confidence level. This suppression was seen to also depend on centrality, but not significantly on transverse momentum or rapidity. A similar suppression pattern of the excited states (2S and 3S) as compared to the ground state (1S), though less pronounced than in PbPb data, was observed also when analyzing the pPb data at 5.02 TeV center of mass collision energy. A surprising dependence of the excited over the ground state ratio, as a function of the global event activity, was also found in pPb data. The three states are also observed to be individually more produced in events with more activity, for the three collision systems. In this talk we will present the final CMS results on bottomonium production in the three collisions systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mihee', 'last_name': 'Jo', 'fullName': 'Jo, Mihee', 'id': '933026', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '5f8d88b137f550666a1b573e62ff207e', 'db_id': 933026, 'person_id': 998776}"
Quarkonia III,parallel,CMS Charmonia results from Run I,"Kim, Yongsun",Korea University (KR),KR,"A multi-dimensional analysis of charmonia in pp, pA, and AA collisions with the CMS detector will be presented. The prompt J/psi results are obtained using the $L_{int}=5.4 pb^{-1}$ pp, the $L_{int}= 35 nb^{-1}$ pPb, and the $L_{int}=150\mu b^{-1}$ PbPb data recorded between 2011 and 2013. The prompt J/psi nuclear modification factors ($R_{AA}$) and azimuthal anisotropy ($v_2$) in PbPb will be presented, and their impact on the understanding of the charmonium production will be discussed. In addition, the suppression pattern of prompt psi(2S) and J/psi in pp and PbPb collisions will be compared, addressing the phenomenology of the charmonium excited state versus ground state in a medium. The pPb differential cross-sections of prompt J/psi will be shown in a wide kinematic region, for transverse momentum spanning from 2 to 30 GeV /c and a rapidity interval between -2.87 to 1.93 in the center of mass of the collision. The ratio of yields in forward (p-going beam) and backward (Pb-going beam) directions, $R_{FB}$, is measured, to quantify the asymmetry of cross-sections as a function of $p_{T}$, rapidity, and event activity. A significant asymmetry is observed for $2 < p_T < 10$ GeV/c region, with no rapidity dependence, and with the effect monotonically increasing for higher event activity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yongsun', 'last_name': 'Kim', 'fullName': 'Kim, Yongsun', 'id': '933027', 'affiliation': 'Korea University (KR)', 'emailHash': 'b5b8d9f461b3b71e1fcf62c35d75675c', 'db_id': 933027, 'person_id': 998777}"
Jets and High pT Hadrons I,parallel,Angular distributions of the quenched energy flow from dijets with different radius parameters in CMS,"Mc Ginn, Christopher",Massachusetts Inst. of Technology (US),USA,"One of the first observations of the flow of the quenched energy in imbalanced dijet events has been through the studies of transverse vector sum of particles with the CMS detector, namely the missing $p_{T}$ measurement. The results have led to new theoretical insights to order to explain the wide angle radiation, such as ""jet collimation"", ""color decoherence"", ""turbulence cascade"" and ""hydrodynamical expansion of quenched energy"". These mechanisms could give different angular distribution of quenched energy. In this talk, the missing $p_{T}$ technique has been improved so that it allows the study of angular distribution of the energy flow with respect to the dijet axis. Moreover, in order to get insights about the number of particles which carry the quenched energy, charged particle multiplicity differences in the leading and subleading jet hemispheres are measured. In addition, the measurements are performed using different resolution parameters in anti-$k_{T}$ clustering algorithm, which provide information about how the angular distribution of the quenched energy depends on the jet width.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher', 'last_name': 'Mc Ginn', 'fullName': 'Mc Ginn, Christopher', 'id': '933028', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'dc333a9b3a6235d790e3bf9d985aa613', 'db_id': 933028, 'person_id': 998778}"
Initial State Physics and Approach to Equilibrium I,parallel,Re-weighting at the LHC: the p-Pb data impact,"Zurita, Maria",Universidade de Santiago de Compostela,Unknown,"One of the goals of the proton-lead run at the LHC is to produce a benchmark for heavy-ion collisions. Preliminary analyzes hint that nPDFs fail to give a proper description for certain observables. Here we present a full study of the compatibility between current sets of initial state nuclear distributions and data from the LHC p-Pb run. By means of reweighting techniques [1,2] we give a quantitative estimate of the modification of nPDFs due to the novel proton-lead data, and also determine wether or not performing a new extraction of nPDFs is mandatory at this point. 

[1] H. Paukkunen and P. Zurita. JHEP 1412 (2014) 100.
[2] N. Armesto, J. Rojo, C.A. Salgado and P. Zurita. JHEP 1311 (2013) 015.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria', 'last_name': 'Zurita', 'fullName': 'Zurita, Maria', 'id': '933083', 'affiliation': 'Universidade de Santiago de Compostela', 'emailHash': '50f39349d35485569abf6cd0428b69ef', 'db_id': 933083, 'person_id': 998816}"
Jets and High pT Hadrons I,parallel,Decomposing energy balance contributions for quenched jets with CMS,"Evdokimov, Olga",University of Illinois at Chicago (US),USA,"Jet quenching is one of the established signatures of the Quark Gluon Plasma, and this phenomenon has been studied extensively in high energy heavy ion experiments over the last decade. Despite significant progress made in those studies, the specifics of the energy loss mechanisms and the details of jet-medium interactions require further quantitative understanding. Studies of two-dimensional angular correlations of charged hadrons with respect to reconstructed jets make it possible to experimentally assess the energy radiation patterns of an energetic parton traversing the medium as well as its fragmentation function. In this talk, we will present new differential measurements of charged particle densities and energy flow about the jet direction as a function of relative azimuth and relative pseudorapidity from 2.76 TeV PbPb and pp collisions recorded by the CMS Collaboration. With a sample of back-to-back dijets, previously used to reconstruct the event-wise momentum imbalance (missing $p_{T}$), we explore modifications to correlated charged hadron distributions for both the leading and the subleading sides of the dijet. With this technique, we can individually assess the contribution of the medium-induced modifications to each side of the dijet and explore the extent of potential medium response to the jet propagation, while also extending these measurements to large angular and radial distances.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Olga', 'last_name': 'Evdokimov', 'fullName': 'Evdokimov, Olga', 'id': '933029', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '3be27814115d9c5010aba48dddeebb7c', 'db_id': 933029, 'person_id': 998779}"
Open Heavy Flavors and Strangeness I,parallel,Results from (anti-)(hyper-)nuclei production and searches for exotic bound states with ALICE at the LHC,"Sharma, Natasha",University of Tennessee (US),USA,"The high collision energies reached at the LHC enable significant production
rates of light (anti-)(hyper-)nuclei in proton-proton, proton-lead and, in
particular, lead-lead collisions. The excellent particle identification capabilities
of the ALICE apparatus, based on the specific energy loss in the time
projection chamber and the velocity information from the time-of-flight
detector, allow for the detection of these (anti-)nuclei.
Furthermore, the high tracking resolution provided by the inner tracking system 
enables the separation of primary nuclei from those coming from the decay of heavier systems. 
This allows for the reconstruction of decays such as the hypertriton mesonic weak decay ($^3_{\Lambda}$H
$\rightarrow ^3$He + $\pi^-$), the decay of a hypothetical bound state of a $\Lambda$ with a neutron into 
a deuteron and pion or the H-dibaryon decaying into a $\Lambda$, a proton and a $\pi^{-}$.
Results on the production of stable nuclei and anti-nuclei in Pb--Pb
and lighter collision systems will be presented. Hypernuclei production rates in Pb--Pb will also
be shown, together with upper limits estimated on the production of hypothetical exotica candidates.
The results will be compared with predictions for the
production in thermal (statistical) and coalescence models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Natasha', 'last_name': 'Sharma', 'fullName': 'Sharma, Natasha', 'id': '933032', 'affiliation': 'University of Tennessee (US)', 'emailHash': '99a6471346aa125c5d615c72919e9646', 'db_id': 933032, 'person_id': 998666}"
Quarkonia I,parallel,LHCb results from proton ion collisions,"Yang, Zhenwei",Tsinghua University (CN),China,"Proton-lead and lead-proton data taking during 2013 has allowed LHCb
to expand its core physics program into the regime of heavy ion
physics. Results include the first forward measurement of Z production
in proton-lead collisions as well as a measurement of the nuclear
modification factor and forward-backward production of prompt and
displaced J/psi, psi(2S) and Upsilons. Angular particle correlations
have also been measured for events of varying charged particle
activity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhenwei', 'last_name': 'Yang', 'fullName': 'Yang, Zhenwei', 'id': '933087', 'affiliation': 'Tsinghua University (CN)', 'emailHash': '055890e71cf2de8a145c33b5e9441cb5', 'db_id': 933087, 'person_id': 998818}"
Collective Dynamics II,parallel,Hydrodynamic fluctuations and dissipation in an integrated dynamical model,"Murase, Koichi",The University of Tokyo,Unknown,"Thermal fluctuations arising during hydrodynamic evolution of
the system (a.k.a., *hydrodynamic fluctuations*) [1] play an important role
in event-by-event hydrodynamic simulations. For example, entropy
production fluctuates during the expansion even if we start from a common
initial condition in a macroscopic sense [2]. On the other hand, the
effect of the fluctuations must be significant in small colliding systems
such as p-p, p-A and peripheral A-A collisions [2]. Stability of thermal
equilibrium systems is a consequence of an interplay between thermal
fluctuations and dissipation. Thus it is indispensable to take the
hydrodynamic fluctuations into account in causal dissipative hydrodynamic
simulations.

In this study, we develop a new (next-generation) integrated dynamical
model to investigate the effects of the hydrodynamic fluctuations on
observables in high-energy nuclear collisions. We implement the
hydrodynamic fluctuations in a fully 3-D dynamical model consisting of
the hydrodynamic initialization models such as Monte-Carlo
Kharzeev-Levin-Nardi model and Monte-Carlo Glauber model, causal
dissipative hydrodynamics, and the subsequent hadronic cascades. By
analyzing the hadron distributions obtained by massive event-by-event
simulations with both of the hydrodynamic fluctuations and the
initial-state fluctuations, we discuss the effects of the hydrodynamic
fluctuations on the flow harmonics, $v_n$, and their fluctuations. This
sheds a new light on extracting transport coefficients from observables.

* [1] K. Murase and T. Hirano, arXiv:1304.3243 [nucl-th].
* [2] T. Hirano, R. Kurita, K. Murase and K. Nagai, Nucl. Phys. A **931**
(2014) 831.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Koichi', 'last_name': 'Murase', 'fullName': 'Murase, Koichi', 'id': '933054', 'affiliation': 'The University of Tokyo', 'emailHash': '819c6d195f763e7be9eb6cba1672536e', 'db_id': 933054, 'person_id': 998507}"
Open Heavy Flavors and Strangeness IV,parallel,"Measurements of Open Heavy Flavor Production in Semi-leptonic Channels in p+p, U+U and Au+Au Collisions at STAR","Bai, Xiaozhi",University of Illinois at Chicago,USA,"Heavy flavor quarks are suggested as excellent probes to study the strongly interacting Quark-Gluon Plasma (QGP) discovered in high-energy heavy-ion collisions. Measurements of heavy flavor production will advance our understanding of the properties of the QGP. Studies in different heavy-ion collision systems and centralities, and separately for charm and bottom quarks can provide new insights in how partons interact with the
QGP, and QGP evolution and dynamics. In this talk, we will present the most recent results on Non-Photonic Electron (NPE) production from semi-leptonic decays of open heavy flavor hadrons with the STAR experiment at the Relativistic Heavy Ion Collider. We will first report updated results on NPE production in p+p collsions at $\sqrt{s}$= 200 GeV with much improved precision and wider kinematic coverage than previous ones. These results are instrumental to test the validity of perturbative QCD calculations, and provide precise references for heavy-ion collisions. Calculations suggest that a 20% higher Bjorken energy density may be reached in U+U collisions, which can lead to a stronger suppression for NPE production. We will also report new results on the nuclear modification factor, $R_{AA}$, for NPE production in the 0-5% most central U+U collisions at $\sqrt{s_{NN}}$=193 GeV and compare with those in Au+Au collisions at $\sqrt{s_{NN}}$=200 GeV. Finally we will report the most recent development in measurements of NPE from open bottom and charm hadron decays separately, utilizing the new Heavy Flavor Tracker of the STAR experiment.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaozhi', 'last_name': 'Bai', 'fullName': 'Bai, Xiaozhi', 'id': '933064', 'affiliation': 'University of Illinois at Chicago', 'emailHash': 'a04e2c4fd5d5e20c4c914943b2ea0b49', 'db_id': 933064, 'person_id': 998804}"
Quarkonia III,parallel,Measurements of Quarkonium Polarization and Production versus Charged-Particle Multiplicity in p+p Collisions at √s = 500 GeV in the STAR experiment,"Trzeciak, Barbara",Czech Technical University in Prague,Unknown,"Good knowledge of quarkonium production mechanism in p+p collisions is crucial for interpretation of the heavy-ion results. However, it is still not well understood after decades of effort. Simultaneous measurement of quarkonium spectrum and polarization in a wide kinematic range, notably at high transverse momentum, is suggested as a necessary step towards determination of quarkonium production mechanism. Moreover, an intriguing trend of a sharp increase of the quarkonium yields as a function of charged-particle multiplicity was observed in p+p collisions at $\sqrt{s}$= 7 TeV at the LHC. Such a behavior could be qualitatively explained in the framework of multiparton interactions, hydrodynamic evolution, or the percolation model and the latter two assume the formation of a high density medium. Therefore it is very interesting and important to study if such effects are also present at much lower energies in order to discriminate among these theoretical interpretations.

In this talk, we will present new J/$\psi$ and $\Upsilon$ measurements in p+p
collisions at $\sqrt{s}$= 500 GeV with the STAR experiment. The J/$\psi$ polarization is extracted in both helicity and Collins-Soper reference frames and compared with results from other experiments at other energies. Both J/$\psi$ and $\Upsilon$ production as a function of transverse momentum and charged-particle multiplicity are also measured and compared with model calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Barbara', 'last_name': 'Trzeciak', 'fullName': 'Trzeciak, Barbara', 'id': '933065', 'affiliation': 'Czech Technical University in Prague', 'emailHash': '1789ffa4e52d0e12d6658662e7d46e6c', 'db_id': 933065, 'person_id': 998532}"
Correlations and Fluctuations III,parallel,Measuring baryon-(anti-)baryon interaction cross-sections with femtoscopy in heavy-ion collisions,"Kisiel, Adam",Warsaw University of Technology (PL),Poland,"Interaction cross-sections for baryon pairs are of fundamental interest
and they are actively investigated theoretically. They are known well for
pairs of common (anti-)baryons, however there is a lack of precise
data for heavier baryons, including the ones carrying strangeness. The
two-particle correlation formalism (femtoscopy) is sensitive to the
interaction kernel for a pair of particles, which is related to the
pair interaction cross-section [1]. We show how this formalism can be
used to extract the cross-sections from the femtoscopic
baryon-(anti-)baryon correlation functions [2]. The analysis is
complicated by the presence of the so-called ""residual correlations""
arising from weak decay products in the measured sample. We show how
this effect can be exploited to gain further insight into the
cross-sections of even heavier baryons. We discuss the limitations of
the measurement technique and estimate the discovery potential of
currently available and soon-to-be-collected heavy-ion collision
datasets at RHIC and at the LHC. 

[1] A. Kisiel, H. Zbroszczyk, M. Szymanski; ""Extracting
baryon-antibaryon strong interaction potentials from pΛ¯ femtoscopic
correlation functions""; Phys.Rev. C89 (2014) 5, 054916
[2] R. Lednicky, V.L. Lyuboshits; ""Final State Interaction Effect on
Pairing Correlations Between Particles with Small Relative Momenta"";
Sov.J.Nucl.Phys. 35 (1982) 770, Yad.Fiz. 35 (1981) 1316-1330","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Kisiel', 'fullName': 'Kisiel, Adam', 'id': '933066', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '02a0e8f22cc1122baa1d0d1f7988350d', 'db_id': 933066, 'person_id': 998384}"
Collective Dynamics III,parallel,Study of the Bulk Properties of the System Formed in Au+Au Collisions at $\sqrt{s_{NN}}$ = 14.5 GeV Using the STAR Detector at RHIC,"Bairathi, Vipul",National Institute of Science Education and Research,Unknown,"The main goal of the Beam Energy Scan (BES) Program at RHIC is to study
the structure of the QCD phase diagram. In the years 2010 and 2011 data
were collected for Au+Au collisions at $\sqrt{s_{NN}}$ = 7.7, 11.5,
19.6, 27, 39, 62.4, and 200 GeV. The corresponding baryonic chemical
potential ($\mu_{B}$) ranged from 420 to 20 MeV, leaving a gap of about
100 MeV in the phase space between $\mu_{B}$ = 315 MeV and 205 MeV for
$\sqrt{s_{NN}}$ = 11.5 and 19.6 GeV, respectively. This happened to be
the region of phase space where several interesting observations related
to bulk properties of the system were reported. In the year 2014, Au+Au
collisions at 14.5 GeV (corresponding $\mu_{B}$ for central collisions
$\approx$ 264 MeV) were recorded by the STAR detector.

In this talk we present the first measurements of the transverse
momentum spectra and azimuthal anisotropy of all the identified hadrons
($\pi^{+}$, $\pi^{-}$, $K^{+}$, $K^{-}$, $p(\bar{p})$, $K^{0}_{s}$,
$\Lambda(\bar{\Lambda})$, and $\phi$) at midrapidity in Au+Au collisions
at 14.5 GeV for various collision centralities and compare the results
with those from other BES energies. The bulk properties of the system,
like the chemical freeze-out conditions and the collectivity extracted
from the measured yields of the produced particles will also be
presented. A clear centrality dependence in the difference between
baryon and anti-baryon elliptic flow is observed. Furthermore, the new
data taken at 14.5 GeV show that the baryon-meson splitting of elliptic
flow is of the similar order as for the higher beam energies. The energy
and centrality dependence of the measurements on the bulk properties
will be discussed systematically.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vipul', 'last_name': 'Bairathi', 'fullName': 'Bairathi, Vipul', 'id': '933068', 'affiliation': 'National Institute of Science Education and Research', 'emailHash': '2e35b8a08dbc71539dfee154991c3620', 'db_id': 933068, 'person_id': 998805}"
Collective Dynamics I,parallel,Measurement of D Meson Azimuthal Anisotropy in Au+Au Collisions at $\sqrt{s_{NN}}$ = 200 GeV from STAR,"Lomnitz, Michael",Kent State University,Unknown,"Heavy quarks are produced through initial hard scatterings and they are affected by the hot and dense medium created in heavy-ion collisions throughout its whole evolution. Due to their heavy mass, charm quarks are expected to thermalize much more slowly than light flavor quarks. As a result, the charm quark flow is a unique tool to study the extent of thermalization of the bulk medium dominated by light quarks and gluons. At high $p_T$, D meson azimuthal anisotropy is sensitive to the path length dependence of charm quark energy loss in the medium, which offers new insights into heavy quark energy loss mechanisms - gluon radiation vs. collisional processes.

In this talk, we present the STAR measurement of elliptic flow ($v_2$) of D$^0$, D$^\pm$, D$^{*\pm}$ mesons in Au+Au collisions at $\sqrt{s_{NN}}$ = 200 GeV, for a wide transverse momentum range and different centrality bins. These results are obtained from the data taken in the first year of physics running of the new STAR Heavy Flavor Tracker detector, which greatly improves open heavy flavor hadron measurements by the topological reconstruction of secondary decay vertices. The D meson $v_2$ is compared with those of other particle species at the same energy, measurements at the LHC collision energy and the latest model calculations. Physics implications on charm quark flow as well as the medium transport properties are discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Lomnitz', 'fullName': 'Lomnitz, Michael', 'id': '933069', 'affiliation': 'Kent State University', 'emailHash': '0d7cb4bc7b5ae54b873dc1f9250460dd', 'db_id': 933069, 'person_id': 998541}"
