Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Pre-equilibrium and initial state physics,poster,Dissipative dynamics of highly anisotropic plasmas,"Martinez Guerrero, Mauricio",FIAS,Unknown,"We present a method to improve the description of 0+1 dimensional boost
invariant dissipative dynamics in the presence of large momentum-space
anisotropies. Instead of using the canonical hydrodynamical expansion of the distribution function around an isotropic equilibrium state, we expand around a state which is anisotropic in momentum space and parameterize this state in terms of three proper-time and spatial-rapidity dependent parameters. At leading order the result obtained is two coupled hydro-like differential equations for the momentum-space anisotropy and typical momentum of the degrees of freedom. Within this framework, we get both the ideal hydrodynamic and free streaming expansion as asymptotic limits. In addition, we show that when linearized the differential equations reduce to 2nd order Israel-Stewart viscous hydrodynamics. Finally, we make quantitative comparisons of the evolution of the pressure anisotropy within our approach and 2nd order viscous hydrodynamics in both the strong
and weak coupling limits. We make quantitative comparisons of the
evolution of the pressure anisotropy within our approach and 2nd order
viscous hydrodynamics in both the strong and weak coupling limits.
Finally, we comment about the generalization of this framework to
non-boost invariant expansion.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Martinez Guerrero', 'fullName': 'Martinez Guerrero, Mauricio', 'id': '1897429', 'affiliation': 'FIAS', 'emailHash': '4e15907a45a7364dc110bb80ef0d0566', 'db_id': 1897429, 'person_id': 2047529}"
Heavy flavor and quarkonia production,poster,Measurement of the Multiplicity Dependence of J/ψ → e+e− Production in √s = 7 TeV pp Collisions with ALICE at the LHC,"Kramer, Frederick","IKF, Goethe-Universität Frankfurt",Unknown,"ALICE is the dedicated heavy-ion physics experiment at the Large Hadron Collider (LHC). It is designed to provide excellent capabilities to study the Quark-Gluon Plasma (QGP), the deconfined state of strongly-interacting matter, in the highest energy density regime opened up by the LHC. Quarkonia, bound states of heavy (charm or bottom) quarks such as the J/ψ, are crucial probes of the QGP. Before drawing conclusions on QGP-induced phenomena all non-QGP effects influencing quarkonia yields have to be understood.

ALICE has measured the charged particle multiplicity distribution at √s = 7 TeV pp collisions [1]. A good fraction of events feature multiplicities that are of the same order as in central heavy-ion collisions at SPS energies. Thus, final-state effects present in heavy-ion collisions, such as a possible interaction with comovers [2], might be unveiled at LHC energies studying the multiplicity dependence of J/ψ production in pp collisions.

We will present first results of the multiplicity dependence of J/ψ production in √s = 7 TeV pp collisions. The analysis is based on the reconstruction of the channel J/ψ→e+e− using the central barrel detectors of ALICE.


References
[1] K. Aamodt et al., “Charged-particle multiplicity measurement in proton-proton collisions at √s = 7 TeV with ALICE at LHC”, EPJ C 68 (2010) 345.
[2] A. Capella et al., “J/ψ suppression at √s = 200 GeV in the comovers interaction model”, EPJ C 42 (2005) 419.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frederick', 'last_name': 'Kramer', 'fullName': 'Kramer, Frederick', 'id': '1897425', 'affiliation': 'IKF, Goethe-Universität Frankfurt', 'emailHash': '05b81359db5fd95515468e714441bb14', 'db_id': 1897425, 'person_id': 2047525}"
Heavy flavor and quarkonia production,poster,Measurement of the Nuclear Modification Factor of Electrons from Heavy Flavour Decays at Mid-Rapidity in Pb-Pb Collisions at sqrt(s_NN)=2.76 TeV with ALICE,"Pachmayer, Yvonne",Ruprecht-Karls-Universitaet Heidelberg-Unknown-Unknown,Germany,"In high-energy nucleus-nucleus collisions, heavy flavour quarks, i. e. charm and bottom, are produced  on a very short time scale in the initial hard scattering processes and thus they experience the whole history of the collision. Therefore, they are valuable probes to address the features of the interaction of hard partons with the hot and dense state of matter, that is expected to be formed in the collision. In particular, they allow us to study parton energy loss and its quark mass dependence. 
Heavy flavour production can be measured in several channels by the ALICE experiment at the LHC. We present the transverse momentum spectrum of electrons from heavy flavour decays at mid-rapidity in Pb-Pb collisions at sqrt(s_NN)=2.76 TeV, as obtained by subtracting from the inclusive electron sample a data-tuned cocktail of the non-heavy-flavour background contributions. By comparison with a pp reference scaled to the same centre-of-mass energy, we determine the nuclear modification factor of the pt distribution of electrons from heavy flavour decays.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yvonne', 'last_name': 'Pachmayer', 'fullName': 'Pachmayer, Yvonne', 'id': '1897424', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg-Unknown-Unknown', 'emailHash': '653567a2a6d57c7da9e0c1fec0c04a8f', 'db_id': 1897424, 'person_id': 2047251}"
Global and collective dynamics,poster,Photoproduction of Vector Mesons in Ultra-Peripheral Pb-Pb Collisions at the LHC,"Nystrand, Joakim",Department of Physics and Technology,NO,"The strong electromagnetic fields surrounding the Pb-ions accelerated at the CERN Large Hadron Collider (LHC) allow two-photon and photonuclear interactions to be studied in a kinematic regime so far unexplored. In ultra-peripheral collisions, with impact parameters larger than the sum of the nuclear radii, hadronic interactions are strongly suppressed but the cross sections for electromagnetic or photon-induced interactions are large. The interactions can be purely electromagnetic (two-photon interaction) or a photon from the field of one of the nuclei may interact with the other nucleus (photonuclear interaction). Exclusive interactions, where both nuclei remain in their ground state, are dominated by coherent photonuclear vector meson production and two-photon production of di-lepton pairs. 

During the heavy-ion run at the LHC in 2010 where Pb-Pb collisions at an energy of sqrt(s_NN) = 2.76 TeV were studied, the ALICE Experiment had triggers enabled for exclusive particle production in ultra-peripheral collisions. These included trigger information from the Time-of-Flight, Silicon Pixel, and V0 Detectors. A trigger for ultra-peripheral collisions was also enabled in the muon arm. The integrated luminosity for the ultra-peripheral triggers corresponds to about 3.6 microb^-1. Results on photoproduction of rho0 and J/Psi from the data collected with these triggers will be presented. 

Coherent rho0 production at mid-rapidity at the LHC corresponds to a photon-nucleon center of mass energy of 45 GeV, roughly a factor of 4 higher than has been studied before. Photoproduction of J/Psi is of particular interest, since it has been proposed as a sensitive probe of the nuclear gluon distribution down to x = 10^-3. The results can be compared with models with different mechanisms for the nuclear shadowing.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joakim', 'last_name': 'Nystrand', 'fullName': 'Nystrand, Joakim', 'id': '1897416', 'affiliation': 'Department of Physics and Technology', 'emailHash': 'cea77e55aed8319d570a00d5ec090d51', 'db_id': 1897416, 'person_id': 2046881}"
New theoretical developments,poster,Non-Extensive Approach to High-Energy Collisions,"Barnafoldi, Gergely",KFKI Research Institute for Particle and Nuclear Physics of the HAS,UK,"Non-extensive thermodynamics is a novel and promising tool for the statistical interpretation of high energy phenomena. In particular the experimental systems are far from the familiar canonical state. On the basis of generalized entropy and energy composition rules also Tsallis--Pareto-like distributions can be obtained. Such distributions reproduce extremely well the various transverse momentum spectra in hadron-hadron collisions and in cosmic rays. However, the derivation and the correct interpretation of the Tsallis-Renyi parameter are still unsolved questions.

We investigated several models to discover the non-extensive phenomena behind hadronization. Here we present our results for (i) a possible microcanonical generalization of the Tsallis distribution in e+e- collision, and (ii) the original Tallis Pareto-like distribution including QCD evolution ansatz for the hadronization process.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gergely', 'last_name': 'Barnafoldi', 'fullName': 'Barnafoldi, Gergely', 'id': '1897408', 'affiliation': 'KFKI Research Institute for Particle and Nuclear Physics of the HAS', 'emailHash': '8cde6b6c9004430b9ab1f8caad4f27aa', 'db_id': 1897408, 'person_id': 2047263}"
Global and collective dynamics,poster,Radial and elliptic flow in LHC Pb+Pb collisions from viscous hydrodynamics,"Shen, Chun",The Ohio State University,USA,"Predictions and postdictions from viscous hydrodynamics for the transverse momentum spectra and differential elliptic flow for unidentified and identified charged hadrons from Pb+Pb collisions at LHC energies, including their centrality dependence, will be presented. These predictions are based on a global viscous hydrodynamic fit of soft hadron spectra and their anisotropies measured in Au+Au collisions at RHIC, using a state-of-the-art equation of state, which accurately reproduces the observed charged hadron, pion and proton spectra and their differential v_2(p_T) for all collision centralities in the range p_T<2 GeV. Assuming the same specific effective shear viscosity eta/s=0.20 for KLN initial conditions at RHIC and LHC, we obtain a good description of the soft charged hadron spectra in central Pb+Pb collisions at sqrt{s}=2.76 A TeV, but slightly overpredict the integrated charged hadron elliptic flow in measured by the ALICE Collaboration in non-central Pb+Pb collisions. We explore whether and how this can be remedied by allowing for a temperature dependent change of the specific shear viscosity eta/s of the quark-gluon plasma in the newly explored higher temperature region probed at the LHC. In doing so, we expose a need for a more quantitative understanding of the early pre-equilibrium stage. Future comparisons of spectra and elliptic flow for identified hadrons at both sqrt{s}=2.76 and 5.5 A TeV with predictions presented in this talk will allow to further test the validity of the viscous hydrodynamic model and will shed additional light on possible variations of the quark-gluon transport coefficients between RHIC and LHC energies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chun', 'last_name': 'Shen', 'fullName': 'Shen, Chun', 'id': '1897390', 'affiliation': 'The Ohio State University', 'emailHash': '72b55f4bf65e914bcb008719cef77dbc', 'db_id': 1897390, 'person_id': 2047467}"
Global and collective dynamics,poster,Dissipative hydrodynamics for relativistic multi-component systems,"El, Andrej",University of Frankfurt,Unknown,"Novel set of second-order dissipative hydrodynamic equations for shear stress tensor of each
component of a multi-component mixture is derived using the entropy principle [1]. Summation over
the equations for all components leads to an effective relaxation-type one-component equation for
the total system. In this equation the effective shear viscosity (or alternatively the $\eta/s$
ratio) of the whole system is related to the partial shear pressures and cannot be considered as an
external parameter. We demonstrate that in order to describe hydrodynamic behaviour of a
multi-component system as a whole it is essential to solve hydrodynamic equations for each
component, instead of treating a mixture as an effective one-component system with the free
parameters $\eta/s$ and initial time [1]. This conclusion is confirmed by comparisons of solutions
of the new hydrodynamic equations with results of kinetic transport simulations, which demonstrate
a very good agreement between the two approches. Thus, extractions of the $\eta/s$ value of the QGP
at RHIC and LHC have to be reexamined. We apply the obtained multi-component hydrodynamic equations
to quantify the dissipative effects on quark and gluon spectra, which are relevant for coalescence
and recombination models of hadronization. 

[1] A. El, I. Bouras, F. Lauciello, Z. Xu and C. Greiner 
arXiv:1103.4038v1 (Submitted to PRL)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrej', 'last_name': 'El', 'fullName': 'El, Andrej', 'id': '1897378', 'affiliation': 'University of Frankfurt', 'emailHash': '843cf2dac4fdd8c571255a13cc38a845', 'db_id': 1897378, 'person_id': 2047480}"
Pre-equilibrium and initial state physics,poster,Directed flow and early thermalization,"Wyskiel-Piekarska, Iwona",Institute of Nuclear Physics PAN,UK,"For the first time, the generation of the directed flow of particles emitted from the fireball created in heavy-ion collisions at RHIC is  described using a 3+1D hydrodynamical model. The initial fireball density is constructed as a sum of contributions from forward and backward going participants. This asymmetry in the 
emission from the individual participants leads to a tilt of the source. Our model reproduces the experimentally observed negative directed flow in a wide range of central pseudorapidities and reproduces correctly the  scaling of the directed flow when going from Au-Au to Cu-Cu systems [1]. We also propose to measure the thermalization time in the early stage of heavy-ion collisions using the directed flow of particles. We show that the directed flow
is a very sensitive measure of the pressure equilibration in the first fm/c of the evolution. We demonstrate in hydrodynamic calculations that the directed flow is strongly reduced in the presence of even a very  short pressure anisotropy. Our calculations show that the system must thermalize fast (<0.25fm/c). This suggests that the matter behaves as a strongly coupled system already at the first stages [2]. 

[1] P. Bozek and I. Wyskiel, Directed flow in ultrarelativistic heavy-ion collisions, Phys. Rev. C 81 054902 (2010)
[2] P. Bozek and I. Wyskiel-Piekarska, Indications of early thermalization in relativistic heavy-ion collisions, Phys. Rev. C 83 024910 (2011)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iwona', 'last_name': 'Wyskiel-Piekarska', 'fullName': 'Wyskiel-Piekarska, Iwona', 'id': '1897037', 'affiliation': 'Institute of Nuclear Physics PAN', 'emailHash': '377b48aeb98ace35cf0e3b42ce904e05', 'db_id': 1897037, 'person_id': 2047274}"
Global and collective dynamics,poster,Directed Flow in event-by-event hydrodynamics,"Gardim, Fernando",USP,Unknown,"Fluctuations in the initial geometry of a nucleus-nucleus
collision have been recently shown to produce the correlation
structures known as ``ridge"" and ``shoulder"". These event-by-event
fluctuations result in new types of anisotropic flow, such as
triangular flow $v_3$ and a new type of directed flow $v_1$,
which, unlike the usual directed flow, is also present at
midrapidity. The anisotropic flows due to the fluctuations in the
initial density profile result in different reference angles
$\Psi_n$ for every harmonic $n$, which are not necessarily
correlated with the event plane angle $\Psi_2$ (the elliptic flow
reference angle), used by the experimentalists to measure the
anisotropic flows, as $v_1$, $v_2$ and $v_4$. Unlike triangular
flow, this new $v_1$ has not been studied in a hydrodynamic
framework.

This work is based on the first quantitative predictions for this
new $v_1$ in Au-Au collisions at the top RHIC energy, using the
hydrodynamic code NEXSPheRIO. NEXSPheRIO solves the relativistic
ideal hydrodynamics using initial conditions provided by the event
generator NeXus, providing good description for several
observables, like elliptic flow. Shear viscosity is not
implemented in this computation, though its effect should be
smaller than higher harmonics, for instance $v_2$.

First, we compute this new $v_1$ versus transverse momentum and
centrality for Au-Au collisions at RHIC using the hydrodynamic
code NeXSPheRIO. Even without dedicated analysis of this new
$v_1$, indirect evidence has been obtained from recent STAR
correlation data, and we compared our results with those inferred
data, finding remarkable agreement.

As the fluctuations in the initial geometry break the symmetry of
the initial density profile, there will be one direction where the
profile is steepest. This effect can be quantified by the
magnitude dipole asymmetry $\varepsilon_1$, and by the steepest
direction for a smooth profile $\Phi_1$. For smooth initial
conditions, one expects $\Psi_1=\Phi_1$ and $v_1\propto
\varepsilon_1$ in each event. We compute those features for our
bumpy initial conditions and compare with the directed flow
quantities.  We find that the event plane of $v_1$ is correlated
with the angle of the initial dipole of the distribution, as
predicted, though with a large dispersion, but it is uncorrelated
with the reaction plane. This shows that the dipole asymmetry is
indeed the mechanism to create $v_1$.

Reference: arXiv:1103.4605","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fernando', 'last_name': 'Gardim', 'fullName': 'Gardim, Fernando', 'id': '1897031', 'affiliation': 'USP', 'emailHash': 'c4f65adcaf4a969640b85795ec631d5a', 'db_id': 1897031, 'person_id': 2047269}"
Global and collective dynamics,poster,Equilibration in classical Yang-Mills dynamics,"Ohnishi, Akira",Kyoto University,Unknown,"Understanding the mechanisms causing rapid thermalization deduced for
high-energy heavy ion collisions is still a challenge.
Thermalization is not fast enough in perturbative esitmate,
and several instabilities in the classical Yang-Mills (CYM) equation
have been considered.  In this work, we have evaluated the equilibration
time from the chaotic behavior of CYM [1]. We have developed a method to
evaluete intermediate Lyapunov exponents (ILEs) by integrating the equation
of motion for an intermediate time period. Sum of positive ILEs gives
the entropy production rate in intermediate times, and is found to follow
(energy density)^{1/4} as expected from the scale invariance of CYM.
As a phenomenological application we conclude that for pure gauge theories
with random initial conditions thermalization occures within few fm/c,
an estimate which can be reduced by the inclusion of fermions,
specific initial conditions etc.

[1] T. Kunihiro, B. Muller, A. Ohnishi, A. Schafer, T.T. Takahashi, A.
Yamamoto,Phys. Rev. D {\bf 82} (2010), 114015 [arXiv:1008.1156].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Akira', 'last_name': 'Ohnishi', 'fullName': 'Ohnishi, Akira', 'id': '1897048', 'affiliation': 'Kyoto University', 'emailHash': 'c10ad5c5443327eab3555c1ab0dbb2f2', 'db_id': 1897048, 'person_id': 2047282}"
Pre-equilibrium and initial state physics,poster,Strong color fields effects and baryon/meson anomaly  in p+p and central Pb+Pb collisions at L H C energies(*).,"TOPOR POP, VASILE","McGill University, Montreal, Canada",Unknown,"With the HIJING/BBar v2.0 event generator, we explore the phenomenological consequences of the suppression of perturbative quantum chromo-dynamics (pQCD) mini-jet production and of enhanced ""in medium"" strong longitudinal color field. Nuclear effects like shadowing and parton energy loss (""jet quenching"") are included.
This analysis focuses on p+p collisions at centre of mass energy
(sqrt(sNN)) 0.900, 2.36 and 7 TeV, and 
on central Pb+Pb collisions at sqrt(sNN) = 2.76 TeV, where recent data
have been reported by LHC Collaborations (ALICE, ATLAS, CMS). 
The effective energy-dependent string tension values are constrained by p+p data from Relativistic Heavy Ion Collider (RHIC), the Tevatron, and recent Large Hadron Collider (LHC) runs. The pQCD cut-off value p0(s) is constrained by Au+Au collisions data from RHIC. Data on charged hadron multiplicity and charged hadron nuclear modification factor (RAA) in central (0-5%) Pb+Pb collisions from the ALICE experiment at the LHC are used to constrain the main parameters of the ""jet quenching"" phenomena (energy loss and mean free path of initial  parton-parton interactions). Predictions for the energy and centrality dependence of rapidity densities (2dNch/dy/Npart) and the hadron flavor dependence(mesons and baryons) of the nuclear modification factor RAA are presented. By studying baryon/meson ratios, we show that the jet quenching in central collisions suppresses the hard pQCD component of the particle spectra, thereby exposing a novel component of baryon dynamics that we attribute to (gluonic) baryon-anti-baryon junctions (JJbar). We predict that a baryon/mesons anomaly at intermediate transverse momentum values will persist at LHC energies, with a moderate centrality dependence.

(*) This work is being supported by NSERC (Canada) and by the 
    US Department of Energy.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'VASILE', 'last_name': 'TOPOR POP', 'fullName': 'TOPOR POP, VASILE', 'id': '1897025', 'affiliation': 'McGill University, Montreal, Canada', 'emailHash': 'c03f837a999b8e6163621705c54c3f45', 'db_id': 1897025, 'person_id': 2047265}"
Jets,poster,Jets and Underlying Events in p+p Collisions at LHC energies,"Agocs, Andras Gabor",KFKI Research Institute for Particle and Nuclear Physics,UK,"Jet matter interaction remains a central question and a theoretical challenge in heavy-ion physics and might become important in high-multiplicity events in
proton-proton collisions at LHC energies. Full jet measurements at LHC are hoped to reconstruct the complete energy loss process and fragmentation of the hard
parton in the medium. Since, jet reconstruction will be constrained to small cone sizes, study of the connection between jets and their underlying event could
provide a differential tool combined with particle identification in a wide momentum range.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andras Gabor', 'last_name': 'Agocs', 'fullName': 'Agocs, Andras Gabor', 'id': '1897022', 'affiliation': 'KFKI Research Institute for Particle and Nuclear Physics', 'emailHash': 'feddccb48dc15329a74fafff167830c5', 'db_id': 1897022, 'person_id': 2047262}"
Correlations and fluctuations,poster,Transverse sphericity in minimum bias  proton-proton collisions at $\sqrt{s}$ = 0.9 and 7 TeV with ALICE at the LHC,"Ortiz Velasquez, Antonio",Universidad Nac. Autonoma de Mexico (UNAM),Unknown,"A study of the linearized sphericity in minimum bias proton-proton
collisions at $\sqrt{s}$ = 0.9 and 7 TeV with the ALICE detector at the LHC is presented. The observable was measured in the plane perpendicular to the beam direction and using primary charged tracks in $|\eta|\leq0.8$. The average sphericity as a function of multiplicity is reported for events with different hardness (``soft'' and ``hard'') defined by a cut on the transverse momentum of the leading particle. In addition to those studies the average transverse momentum versus multiplicity was measured for different event classes. Data are compared with PYTHIA6 (tunes: ATLAS-CSC and PERUGIA-0), PYTHIA8 and PHOJET. The behavior of the linearized sphericity and of the mean $p_{T}$ with multiplicity indicates that the current event generators tend to ``build up'' multiplicity by generating more jets while on the contrary the data indicate that at high multiplicity the events tend to be more isotropic and the mean $p_{T}$ smaller.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Ortiz Velasquez', 'fullName': 'Ortiz Velasquez, Antonio', 'id': '1897021', 'affiliation': 'Universidad Nac. Autonoma de Mexico (UNAM)', 'emailHash': '870e972b50881a4f61b88035d15b5364', 'db_id': 1897021, 'person_id': 2047261}"
Heavy flavor and quarkonia production,poster,MEASUREMENT OF SINGLE-MUON AND J/\psi  PRODUCTION AT FORWARD RAPIDITY AS A FUNCTION OF THE COLLISION MULTIPLICITY IN PP COLLISIONS AT \sqrt{s} = 7 TeV WITH ALICE,"Lenhardt, Matthieu",Laboratoire de physique subatomique et des technologies associee,Unknown,"Recently, it has been argued that high-multiplicity pp collisions could lead to the formation of high energy density matter as in heavy ions collisions [1]. Indeed, the charged particle multiplicity reached in pp collisions at the LHC [2] is similar to the one measured in semi-peripheral Cu-Cu collisions at \sqrt{s_{NN}} = 200 GeV [3].
    We will present the dependence on charged particle multiplicity of the single-muon and J/\psi \rightarrow \mu^{+}\mu{-} yields in pp collisions at \sqrt{s} = 7 TeV. The number of reconstructed tracklets (\eta<1.6) in the silicon pixel detector are exploited to measure the charged particle density at mid-rapidity. Single-muons (p_{T}>4 GeV/c) from heavy flavoured hadron decays and inclusive J/\psi (p_{T}>0) yields have been measured with the muon spectrometer (2.5<\eta<4.0). J/\psi yields at multiplicities five times the average pp multiplicity will be presented. 


[1] K. Werner et al. arXiv:1010.0400v1, and K. Werner et al., Phys. Rev. Lett. 106, 122004 (2011)
[2] ALICE Collaboration, EPJC: Vol. 68 (2010) 345
[3] PHOBOS Collaboration, Phys. Rev. C 83, 024913 (2011)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthieu', 'last_name': 'Lenhardt', 'fullName': 'Lenhardt, Matthieu', 'id': '1897019', 'affiliation': 'Laboratoire de physique subatomique et des technologies associee', 'emailHash': 'd12b79601118dc30c793fd9f8332febe', 'db_id': 1897019, 'person_id': 2047259}"
Hadron thermodynamics and chemistry,poster,Production of nuclei and anti-nuclei in pp and Pb-Pb collisions with ALICE at the LHC,"Sharma, Natasha","Department of Physics, Panjab University, Chandigarh, India",United States,"We present the first results on the production of nuclei and anti-nuclei such as (anti)deuterons, (anti)tritons, (anti)3He and (anti)4He in pp collisions at √s = 7 TeV and Pb-Pb collisions at √sNN = 2.76 TeV. These particles are identified using their energy loss (dE/dx) information in the Time Projection Chamber of the ALICE experiment. The Inner Tracking System gives a precise determination of the event vertex, by which primary and secondary particles are separated. The high statistics of over 350 M events for pp and 16 M events for Pb-Pb collisions give a significant number of light nuclei and anti-nuclei (Pb-Pb Collisions: anti-deuterons ~ 30,000 and anti-alpha ~ 4). 
The study of these particles will help to understand their production mechanism. Various particle ratios obtained from these collisions and their comparison with different predictions from statistical and coalescence models will also be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Natasha', 'last_name': 'Sharma', 'fullName': 'Sharma, Natasha', 'id': '1897016', 'affiliation': 'Department of Physics, Panjab University, Chandigarh, India', 'emailHash': '99a6471346aa125c5d615c72919e9646', 'db_id': 1897016, 'person_id': 2047258}"
Heavy flavor and quarkonia production,poster,Constraining Cold Nuclear Matter Effects on $J/\psi$ production in Au +Au Collisions,"McGlinchey, Darren",Florida State University,USA,"Recent results from PHENIX on $J/\psi$ production in d+Au collisions
have shown that $J/\psi$'s are significantly suppressed at forward
rapidity. This has interesting implications for $J/\psi$ suppression in Au+Au collisions, and may provide an answer to the $J/\psi$ puzzle. We try to constrain these cold nuclear matter (CNM) effects by fitting the EPS09 parametrization plus a break-up cross section to the PHENIX data in each rapidity range. In contrast to previous work, a stronger than linear dependence of initial-state shadowing on the nuclear thickness is employed to better fit the d+Au data. We extrapolate our results to predict the CNM effects on $J/\psi$ production in Au+Au collisions and compare with the PHENIX results. We find that some $J/\psi$ suppression remains in central collisions after factoring out the CNM effects and that the forward and midrapidity data are now in agreement within uncertainties.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Darren', 'last_name': 'McGlinchey', 'fullName': 'McGlinchey, Darren', 'id': '1897011', 'affiliation': 'Florida State University', 'emailHash': '8d960497a15c3f0c6fb5e5b85a31585f', 'db_id': 1897011, 'person_id': 2047254}"
Jets,poster,Charged pion spectra at high $p_T$ measured via dE/dx with the ALICE TPC,"Christiansen, Peter",Lund University,SE,"The TPC is the main tracking detector in the central barrel ($|\eta|\leq 1$) of the ALICE experiment. In addition to tracking it provides particle identification through the measurement of the specific energy loss, dE/dx, which depends only on $\beta\gamma = p/m$. At low momentum, $p$<1GeV/c, pions, kaons, and protons, can be cleanly separated in different momentum intervals. At high momentum, $p$>3GeV/c, the yield of pions, kaons, and protons can be extracted statistically on the relativistic rise.

In this poster I will show results from pp @ 2.76 TeV and Pb-Pb @ 2.76 TeV/nucleon for 3.0<$p_T$<20.0 for charged pions. By combining the results from this analysis with results from the analysis of unidentified charged particles, the charged pion spectra and the charged pion $R_{AA}$ is determined.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Christiansen', 'fullName': 'Christiansen, Peter', 'id': '1897010', 'affiliation': 'Lund University', 'emailHash': '5940036b9c3daf7803e71506ba9b2f71', 'db_id': 1897010, 'person_id': 2047209}"
Heavy flavor and quarkonia production,poster,Ratio of J/Psi to Rho Photoproduction Cross Sections at the Relativistic Heavy Ion Collider with STAR,"Seger, Janet",Creighton University,Unknown,"The intense electromagnetic fields associated with relativistic heavy ions make a heavy-ion collider a unique tool to study two-photon and photonuclear interactions.  In this talk, we present a new measurement of J/psi photoproduction in 200 GeV AuAu collisions at RHIC.  The pT distribution of the J/psi mesons peaks at very low pT, consistent with expectations for coherent photoproduction.  Both the photoproduction cross section and the J/psi rapidity distribution are expected to show the effects of gluon shadowing.  We present a measurement of the ratio of J/psi to rho^0 meson cross sections in 200 GeV AuAu collisions, as well as a distribution of rapidity within |y| < 1 for the J/psi mesons.  The measured results are compared to theoretical models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Janet', 'last_name': 'Seger', 'fullName': 'Seger, Janet', 'id': '1896966', 'affiliation': 'Creighton University', 'emailHash': 'c0fe3f3c5d31b39fd3adce5551296ff6', 'db_id': 1896966, 'person_id': 2047210}"
Global and collective dynamics,poster,"Charged-particle multiplicities in proton–proton collisions at √s = 0.9 TeV and 7 TeV, with the ALICE Forward Multiplicity Detector at LHC","Christensen, Christian Holm",Niels Bohr Institute,DK,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian Holm', 'last_name': 'Christensen', 'fullName': 'Christensen, Christian Holm', 'id': '1896964', 'affiliation': 'Niels Bohr Institute', 'emailHash': '9180d1bb8333e5d537b236cf12a9662a', 'db_id': 1896964, 'person_id': 2047208}"
Global and collective dynamics,poster,High resolution numerical scheme for hydrodynamic analysis of heavy ion collisions and formation of an incoming shock wave induced by reheating,"Asakawa, Masayuki",Osaka University,Unknown,"We analyze hydrodynamic evolution of fireballs created by
relativistic heavy ion collisions by applying a high resolution
scheme of numerical hydrodynamics with a focus on the possibility
of shock formation in the course of time evolution.

The possibility of shock formation has not been taken into 
account seriously in numerical analysis of relativistic heavy ion collisions. State of art high resolution codes which are capable of capturing shocks have not been adopted with few exceptions.
The possibility of shock formation or discontinuity is an important
feature of hydrodynamics, and this should be treated carefully.
We have developed a computational code on the basis of Chakravarthy-Osher scheme, which is one of flux-vector splitting schemes and is known to reproduce shock waves well in numerical simulations for a variety of situations. When equation of states with a first order phase transition is employed, our simulation reveals the manifestations of shock wavesand shock-like structures having a sharp edge, which are blurred by numerical viscosity in previous analyses, during the time evolution of fireballs. In particular, we find a high temperature region surrounded by sharp edges owing to the reheating of matter at early stage, and the formation of incoming shock-wave induced by this high temperature region. We will clarify the mechanism that produces these novel structures and discuss their importance for the observables in heavy ion collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Masayuki', 'last_name': 'Asakawa', 'fullName': 'Asakawa, Masayuki', 'id': '1896955', 'affiliation': 'Osaka University', 'emailHash': 'b660e43f8c6cb460bde0b2c079b4a796', 'db_id': 1896955, 'person_id': 2047199}"
