Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session 2 T07_1,poster,Performance studies of femtoscopy at CBM,"Wielanek, Daniel","Warsaw University of Technology, Faculty of Phycis, LHEP JINR",Russia,"The study of nucleon-nucleon (N-N), nucleon-hyperon (N-Y), and hyperon-hyperon (Y-Y) interactions are fundamental to understanding the physics of relativistic heavy-ion collisions and neutron stars the existence of various exotic hadrons. Geometry and dynamics of the particle-emitting source in heavy-ion collisions can be inferred via the femtoscopy method. Two-particle correlations at small relative momentum exploit Quantum Statistics (QS) and the Final State Interactions (FSI), which allow one to study the space-time characteristics of the source of the order of 10^{−15} m and 10^{−23} s. Femtoscopy also enables the investigation of FSI between hadrons, as searches of possible bound states in neutron stars. The CBM experiment will cover a significant part of the QCD Phase Diagram using collisions of heavy nuclei for several beam energies, which baryon-rich region will be studied via femtoscopy. Baryon measurements together with meson ones provide complementary information about source characteristics.
In this poster, performance studies of femtoscopic measurements of various particle combinations at different collision energies and centralities will be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Wielanek', 'fullName': 'Wielanek, Daniel', 'id': '6540149', 'affiliation': 'Warsaw University of Technology, Faculty of Phycis, LHEP JINR', 'emailHash': 'acc9412b465e0ad894b36e0f361422e9', 'db_id': 6540149, 'person_id': 6337654}"
Poster Session 2 T07_1,poster,Direct photon-photon HBT correlations in Ag+Ag collisions at $\sqrt{S_{NN}}$ = 2.55 GeV,"Grunwald, Mateusz",Warsaw Universty of Technology,Unknown,"The study of femtoscopic correlations of photon pairs, emitted from heavy-ion collisions, can serve as an unique probe of the evolution of the source in space and time. Unlike commonly used charged particles photons are not subject to strong, nor electromagnetic interactions. These properties imply no distortion of the information carried by $γ$ from the point of their creation up to the detection in experiment. As a consequence it is plausible to investigate source features, which are not only based on the information available after thermal freeze-out, but also include previous stages of expansion. Moreover, results obtained this way are not burdened with distortions caused by surrounding particles. Unfortunately direct photon detection is not trivial and the photon yield is mainly dominated by $π^{0}$ meson decays, making a direct photon analysis suffering from the need to separate them from a background of photons emitted at different (later) stages of collision. We present first preliminary results from such an analysis of Ag+Ag collisions at $\sqrt{s_{NN}}$ = 2.55 GeV, measured with HADES at the GSI-SIS18.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mateusz', 'last_name': 'Grunwald', 'fullName': 'Grunwald, Mateusz', 'id': '6540143', 'affiliation': 'Warsaw Universty of Technology', 'emailHash': 'bbd3f3c69ad90c89eb9a91f90f0683cc', 'db_id': 6540143, 'person_id': 6337706}"
Poster Session 2 T07_1,poster,A study of the (anti)deuterons source in Pb–Pb collisions with ALICE,"Rzesa, Wioleta",Warsaw University of Technology (PL),Unknown,"The production of (anti)deuterons in relativistic heavy-ion collisions is currently well described by two models that point to different mechanisms of particle creation. The first of the two, the coalescence model, describes the (anti)deuteron’s creation as a result of final-state interactions among (possibly off-shell) nucleons after the chemical freeze-out. The second, the thermal model predicts the formation of the (anti)deuterons inside the fireball even before the chemical freeze-out where these particles would be in equilibrium with other hadrons. The presented study aims to improve the understanding of deuterons production by studying the pion-deuteron source magnitude employing the femtoscopy method to determine the latter. The pion-deuteron particle-emitting source size can be evaluated as a function of the pair transverse mass $m_{\rm T}$ and can be compared to the source obtained for pion-pion pairs. Differences in the  $m_{\rm T}$ scaling could help in discriminating between the coalescence and thermal scenario of (anti)deuteron’s creation. The presented analysis is based on the measurement of femtoscopic correlation functions of pion-deuteron pairs in Pb--Pb collisions at $\sqrt{s_{\rm NN}}=5.02$ TeV using the ALICE detector.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wioleta', 'last_name': 'Rzesa', 'fullName': 'Rzesa, Wioleta', 'id': '6544871', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '9b6edcb693063da99c7074ac87dc5c7a', 'db_id': 6544871, 'person_id': 6337724}"
Poster Session 2 T07_1,poster,"Initial state fluctuations, eccentricities and novel A-dependence of the flow harmonics in central heavy-ion collisions","Zabrodin, Evgeny",University of Oslo and SINP MSU,NO,"The influence of initial state fluctuations on elliptic *e2* and triangular *e3* eccentricities and on elliptic *v2* and triangular *v3* flows in relativistic heavy ion collisions is studied within three Monte Carlo models. The models are based on (i) number of participant nucleons, (ii) number of binary collisions, and (iii) partonic energy density in color glass condensate (CGC) phase, respectively. We show that both, *e2* and *v2*, weakly depend on the fluctuations except for the collisions with centrality 0-2%. In contrast, *e3* and *v3* are mostly determined by the initial state fluctuations. Obtained results reproduce the nontrivial centrality dependence of the ratio of flow components, *v2/v3*, measured in LHC experiments. For these very central collisions, a novel scaling dependence of the anisotropic flow harmonics vn on atomic number A of colliding nuclei is predicted.  Namely, *vn ~ A^{-1/3}*. This prediction agrees well with the available experimental data.
*References:*
[1] G. Eyyubova, V. Korotkikh, A. Snigirev, E. Zabrodin, J. Phys. G 48 (2021) 095101","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Evgeny', 'last_name': 'Zabrodin', 'fullName': 'Zabrodin, Evgeny', 'id': '6540435', 'affiliation': 'University of Oslo and SINP MSU', 'emailHash': '3a7736cf0d8d6298b691fc6ddea618dc', 'db_id': 6540435, 'person_id': 6336519}"
Poster Session 2 T07_1,poster,A fast method to compute conserved charge cumulants in hydrodynamic simulations,"Grassi, Frederique",Instituto de Física - Universidade de São Paulo,Unknown,"We propose and test a fast method to compute cumulants in hydrodynamic simulations of heavy-ion collisions. They comprise one of the promising tools to investigate the existence and location of the QCD critical point, as fluctuations should diverge near it. However, evaluating these from event-by-event hydrodynamic simulations is a time-consuming task, since it requires very large statistics. As a consequence, systematic analyses of the behavior of cumulants as a function of beam energy, parametrizations of bulk and shear viscosities, values of the baryon diffusion coefficient, become prohibitive. Our method is based on separating the contributions to the final fluctuations into before and after the hydrodynamical evolution, and determining the latter analytically, which reduces the number of full hydro runs required – along with the total runtime. The method is tested in the NeXSPHeRIO code and leads to reasonable results for the proton, anti-proton and net-proton cumulants of Au+Au collisions at $\sqrt{s_{NN}}=200$ AGeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frederique', 'last_name': 'Grassi', 'fullName': 'Grassi, Frederique', 'id': '6523280', 'affiliation': '', 'emailHash': '9ba165306681d5abfc69beb39b8092bc', 'db_id': 6523280, 'person_id': 6336054}"
Poster Session 2 T07_1,poster,Origin of elliptic flow correlations between low-pT and high-pT regions in heavy ion collisions at the LHC energies,"Bravina, Larisa",University of Oslo,NO,"Two-component hydrodynamic model with jets, HYDJET++, is employed to analyse the data on elliptic flow correlations at low (pT < 1.25 GeV/c) and high (pT > 14 GeV/c) transverse momenta in Pb+Pb collisions at \sqrt{sNN} = 5.02 TeV. Because of these two mechanisms, describing soft and hard processes, the model calculations restored by the four-cumulant method reproduce the centrality dependence of differential elliptic flow in both soft and hard pT regions rather well without any additional tuning of model parameters. Without jet quenching in hot and dense medium the correlations in the model are very weak. We show that the experimentally observed correlations between elliptic flow at low and high transverse momenta in peripheral lead-lead collisions arise mainly because of correlations of particles in jets.

[1] L.V. Bravina et al., Phys. Rev. C 103 (2021) 034905","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Larisa', 'last_name': 'Bravina', 'fullName': 'Bravina, Larisa', 'id': '6540463', 'affiliation': 'University of Oslo', 'emailHash': 'c30ec9fb7d535e1620a7532512be9351', 'db_id': 6540463, 'person_id': 6336521}"
Poster Session 2 T07_1,poster,Correlations from global baryon number conservation,"Barej, Michał",Unknown,Unknown,"The search for the predicted first-order phase transition and the corresponding critical endpoint between the hadronic matter and quark-gluon plasma is one of the most important current challenges in high-energy physics. This problem can be addressed based on the fluctuations of e.g. net-baryon number, net-charge, or net-strangeness number measured in relativistic heavy-ion collisions. The factorial cumulants, which represent the integrated genuine multi-particle correlation functions, can be applied to quantify such fluctuations and correlations. However, the effects other than related to the first-order phase transition, e.g. the impact parameter fluctuation or correlation laws, can also generate the correlations. In this talk, the number of particles factorial cumulants originating from the global baryon number conservation will be presented. The inclusion of the short-range correlations assumption and its consequences will also be discussed. The feasibility of testing our formulas for the factorial cumulants will be mentioned.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michał', 'last_name': 'Barej', 'fullName': 'Barej, Michał', 'id': '6540474', 'affiliation': '', 'emailHash': '1b19054a393f24f90c39a77910b5294a', 'db_id': 6540474, 'person_id': 6336895}"
Poster Session 1 T07_2,poster,Fluctuations of identified particle numbers in partial chemical equilibrium,"Tomasik, Boris",Univerzita Mateja Bela (SK),Unknown,"First six cumulants of proton number are calculated in the statistical resonance gas model with chemical potentials for every stable identified hadron species. The chemical potentials are chosen in such a way that the average particle numbers after decay of resonances are kept constant independently of temperature and equal to the values given at the chemical freeze-out. This corresponds to a fireball with hadron abundances set at the chemical freeze-out, which further cools down to the thermal freeze-out. It is shown that also the volume-independent ratios of cumulants stay nearly constant in such a scenario. This is useful information, because it shows that the observed non-critical values of volume independent cumulant ratios, which could be modified at any time during the fireball evolution, are not too much influenced after chemical freeze-out.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Boris', 'last_name': 'Tomasik', 'fullName': 'Tomasik, Boris', 'id': '6540495', 'affiliation': 'Univerzita Mateja Bela (SK)', 'emailHash': '66c359727f5a2c721f3f97156f96773a', 'db_id': 6540495, 'person_id': 6332035}"
Poster Session 1 T07_2,poster,Jet-like correlations with $V^{0}$ triggers in pp and Pb--Pb collisions with ALICE at the LHC,"Anaam, Mustafa",Central China Normal University  CCNU (CN),China,"The measurement of azimuthal correlations between two particles is a powerful tool to investigate the properties of strongly-interacting nuclear matter created in ultra-relativistic heavy-ion collisions. In particular, studying the near-and away-side hadron yields associated with trigger particles can provide important information to understand both the jet-medium interaction and hadron production mechanism. In this contribution, we present a study of two-particle correlations $\mathrm{V^{0}}$($\mathrm{K^{0}_{S}}$, $\Lambda/\overline{\Lambda}$) and charged hadrons as trigger particles of transverse momentum $8 < p_\mathrm{T,trig} < 16$ $\mathrm {GeV}/c$, and associated charged particles of $1$ $\mathrm{GeV}/c< p_\mathrm{T,assoc} < p_\mathrm{T,trig}$ at mid-rapidity in pp and Pb--Pb collisions at $\sqrt{s_{\rm{NN}}}$ $=5.02$ TeV recorded with the ALICE detector.
 After subtracting the contributions of the flow background, the per-trigger yields are calculated on the near and away-side. The ratio of the per-trigger yields in Pb--Pb collisions with respect to pp collisions, $I_{\mathrm{AA}}$, is measured in the most central 0--10% collisions. A significant enhancement of $I_{\mathrm{AA}}$  for different particles species is observed at the lowest $p_\mathrm{T,assoc}$ on both  near and away-side, while strong suppression of $I_{\mathrm{AA}}$ for $p_\mathrm{T,assoc}$ $>3$ $\mathrm{GeV}/c$ on away-side is observed as expected from strong in-medium energy loss. The data are compared to AMPT, HIJING and EPOS models. Most calculations, but HIJING, qualitatively describe the near-side and away-side yield modification at intermediate and high $p_\mathrm{T,assoc}$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mustafa', 'last_name': 'Anaam', 'fullName': 'Anaam, Mustafa', 'id': '6544838', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '6866ef3a85a0da3abe871ec9de96da03', 'db_id': 6544838, 'person_id': 6332193}"
Poster Session 1 T07_2,poster,Event-by-event correlations and fluctuations with strongly intensive quantities in heavy-ion collisions with ALICE,"Sputowska, Iwona Anna",Polish Academy of Sciences (PL),Unknown,"The strongly intensive quantity $\Sigma$ is a new observable, introduced recently to the domain of heavy-ion physics. In superposition models which assume independent particle production from statistically identical sources, $\Sigma$ is insensitive to the number of sources and its fluctuations, contrary to the standard forward-backward correlation coefficient ($b_{\rm corr}$).  Therefore, it provides direct information on the multiplicity correlations and fluctuations from a single source.


This poster presents new results on forward-backward correlations studied  with the quantity $\Sigma$, measured by ALICE at the LHC in Xe--Xe reactions  at $\sqrt{s_{\rm NN}}=5.44$ TeV and in Pb--Pb collisions at $\sqrt{s_{\rm NN}}=2.76$  and $5.02$ TeV. The data is shown as a function of the $\eta$ gap between forward and backward pseudorapidity intervals, the centrality of the collision, and the width of the centrality bin. The study is made with two independent centrality estimators. An opposite ordering of values of $\Sigma$ as a function of centrality class in Pb--Pb and Xe--Xe collisions is observed for the experimental data and MC HIJING simulations. This nontrivial discrepancy implies that the physical mechanism of particle production differs from that predicted by the models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iwona Anna', 'last_name': 'Sputowska', 'fullName': 'Sputowska, Iwona Anna', 'id': '6544840', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': 'ada30a37a9872c8c1c8f1503f07648e3', 'db_id': 6544840, 'person_id': 6332234}"
Poster Session 1 T07_2,poster,Measurement of Intermittency for Charged Particles in Au + Au Collisions at $\sqrt{s_\mathrm{NN}}$ = 7.7-200 GeV from STAR,"Wu, Jin",Central China Normal University,Unknown,"One of the main goals of RHIC beam energy scan (BES) program is to search for the signatures of the QCD critical point in heavy-ion collisions. Local density fluctuations near the QCD critical point exhibit strong intermittency which is revealed as the scale (power-law) dependence of scaled factorial moments on phase-space resolution. The scaling exponent is related to the critical component and can be extracted from the intermittency analysis of scaled factorial moments. The energy dependence of the scaling exponent could be used to search for the signature of the QCD critical point. Similar measurements have been carried out by the NA49 and the NA61 experiments in heavy-ion collisions with different system sizes.

In this talk, we will report the first measurement of intermittency for charged particles in Au + Au collisions from the STAR experiment in the first phase of RHIC BES. Scaled factorial moments (up to the sixth order) for charged particles at $\sqrt{s_\mathrm{NN}}$ = 7.7-200 GeV will be presented. Moreover, we will show the energy and centrality dependence of the scaling exponent. The physics implications of these results will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jin', 'last_name': 'Wu', 'fullName': 'Wu, Jin', 'id': '6586510', 'affiliation': 'Central China Normal University', 'emailHash': '743f7b1720ccbd75f68cefb296286d01', 'db_id': 6586510, 'person_id': 6514769}"
Poster Session 1 T07_2,poster,Intermittency of charged hadrons in NA61/SHINE,"Czopowicz, Tobiasz","Jan Kochanowski University, Warsaw University of Technology",Poland,"NA61/SHINE conducts the search for a hypothesized critical point of strongly interacting matter by scanning in collision energy and mass of colliding nuclei. In this field, one of the key methods is to search for the intermittency signal that, if observed, can be related to the effect of the system self-similarity in the vicinity of a possible critical point. This would lead to the power-law correlation function. This talk will cover the experimental results obtained in Pb+Pb collisions at 30A GeV/*c* beam momentum for the scaled factorial moments of the second and higher orders as a function of the phase space cell size in the transverse momentum plane. The results will be presented for all charged hadrons and separately for positively and negatively charged ones. No intermittency signal is observed. This seems to be in tension with corresponding preliminary results by the STAR Collaboration.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tobiasz', 'last_name': 'Czopowicz', 'fullName': 'Czopowicz, Tobiasz', 'id': '6652934', 'affiliation': 'Jan Kochanowski University, Warsaw University of Technology', 'emailHash': '9d81eae045de2c50c9033e23b009c828', 'db_id': 6652934, 'person_id': 6577614}"
Poster Session 1 T07_2,poster,Measurements of $\Lambda$-$\Lambda$ and $\Xi$-$\Xi$ correlations in Au+Au collisions at$\sqrt{{s_{\rm{NN}}}}$ = 200 $\rm{GeV}$ at RHIC-STAR,"Isshiki, Moe",University of Tsukuba,Unknown,"The interaction between hyperon-hyperon (YY) is not well understood theoretically and experimentally. The YY interaction is important to understand the equation of state of neutron star interior as well as to search for exotic hadrons such as H-dibaryon. The H-dibaryon was proposed as a stable six-quark state resulting from combination of two $\Lambda$ hyperons. According to the lattice QCD calculation [1], H-dibaryon could be in a deeply bound state or in a shallow bound state, or two $\Lambda$ hyperons have weak unbound attractive interaction, depending on quark mass. On the other hand, the observation of double hypernuclei [2] suggests that they are not in a deeply bound state, although more experimental inputs are needed to clarify the nature of possible H-dibaryon state. For the case of two $\Xi$ (strangeness S = -4) interaction, whether or not there is a bound state of $\Xi$-$\Xi$ is being discussed.
 In high-energy heavy-ion collisions, a large number of particles including (multi-) strangeness are produced, which allows us to study those interactions via femtoscopic measurements with better precision. The correlation function is affected by strong interaction, quantum statistics, and Coulomb interaction in low relative momentum of particle pairs of interest. 


In this poster, the status of measurements of $\Lambda$-$\Lambda$ and $\Xi$-$\Xi$ correlation functions in Au+Au collisions at $\sqrt{{s_{\rm{NN}}}}$ = 200 ${\rm GeV}$ at RHIC-STAR will be reported.




[1] T. Inoue ${\it et~al.}$ (HAL QCD Collaboration), Nucl. Phys. A881, 28 (2012)
[2] H. Takahashi ${\it{et~al}}$., Phys. Rev. Lett. 87, 212502 (2001)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Moe', 'last_name': 'Isshiki', 'fullName': 'Isshiki, Moe', 'id': '6540413', 'affiliation': '', 'emailHash': 'ab8c1a851a0eaa1a17bf91c36b760492', 'db_id': 6540413, 'person_id': 6333179}"
Poster Session 1 T07_2,poster,Measurement of higher-order cumulants of net-(kaon+Lambda) multiplicity distributions in $\sqrt{s_{NN}}$ = 27 GeV Au+Au collisions with STAR,"li, changfeng",Shandong University,Unknown,"The main goal of the RHIC Beam Energy Scan program is to explore the QCD phase diagram and search for the location of the QCD critical point. The cumulants of net-charge, net-proton, and net-kaon multiplicity distributions are related to the susceptibilities of conserved quantities, such as net-charge, net-baryon, and net-strangeness, respectively.  However, the cumulants of net-(kaon+Lambda) multiplicity distributions are sensitive to net-strangeness susceptibility in heavy-ion collisions.  Hence it can provide an insight to study flavor-dependent chemical freeze-out parameters in heavy-ion collisions. We report the higher-order diagonal cumulants ($1^{\rm st}$ up to $4^{\rm th}$ order) and their ratios in Au+Au collisions at $\sqrt{s_{NN}}$ = 27 GeV using the data taken in the year 2018. The cumulants of Lambda, kaon and their anti-particles are measured with transverse momentum between 0.4 and 1.6 GeV/$c$, and rapidity |y|<0.5. These results are compared with HRG and UrQMD models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'changfeng', 'last_name': 'li', 'fullName': 'li, changfeng', 'id': '6540408', 'affiliation': '', 'emailHash': '517a8e3ab3548ac56d8bab9d9c53d161', 'db_id': 6540408, 'person_id': 6333265}"
Poster Session 1 T07_2,poster,Non-identical particle femtoscopy in Pb−Pb collisions at 5.02 TeV with ALICE,"Chakraborty, Pritam",IITB- Indian Institute of Technology Bombay (IN),Unknown,"Femtoscopy is a tool that can be used to measure the space-time dimensions of the particle-emitting source created in heavy-ion collisions using two-particle correlations. Additionally to the measurement of the system size, one can extract the average pair-emission asymmetry between two particles with different masses. In this context, the measurement of femtoscopic correlations between charged pion and kaon pairs for different charge combinations obtained in Pb$−$Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV with ALICE at the LHC is presented. The spherical harmonics representations of the correlation functions ($C^0_0$ and $\Re C^1_1$) have been studied in different centrality bins. The obtained correlation functions are analysed, included a precise treatment of the non-femtoscopic background. The extracted source size (R) and the pair emission asymmetry ($\mu$) show an increase from peripheral to central events. Moreover, it is observed that pions  are emitted closer to the centre of the particle emitting system than kaons and this result is associated to the hydrodynamic evolution of the system.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pritam', 'last_name': 'Chakraborty', 'fullName': 'Chakraborty, Pritam', 'id': '6544855', 'affiliation': 'IITB- Indian Institute of Technology Bombay (IN)', 'emailHash': 'f94f60c0e534e2ac45d19aac0b54f652', 'db_id': 6544855, 'person_id': 6333468}"
Poster Session 1 T07_2,poster,"Event-by-event fluctuations of mean transverse momentum in Pb--Pb, Xe--Xe and pp collisions with ALICE","Tripathy, Tulika",IIT- Indian Institute of Technology (IN),Unknown,"Event-by-event fluctuations of the mean transverse momentum, $\langle p_{\rm{T} }\rangle$, of charged particles produced in Pb--Pb and  Xe--Xe  collisions at $\sqrt {s_{\rm{NN} }}= 5.02 $ TeV and $\sqrt  {s_{\rm{NN} }}= 5.44$ TeV, respectively, and pp collisions at $\sqrt s = 5.02 $ TeV  are studied as a function of the charged-particle multiplicity using the ALICE detector at the LHC. Dynamical fluctuations are observed  in all the three collision systems which indicates correlated particle emission. The peripheral A--A data exhibit a similar multiplicity dependence as that observed in pp. The central Pb--Pb and Xe--Xe collisions show a significant reduction of the fluctuation and are in quantitative agreement with previous measurements in Au--Au and Pb--Pb collisions at lower energies. The fluctuation has also been investigated for different transverse spherocity classes in pp collisions to understand the contribution from an underlying event.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tulika', 'last_name': 'Tripathy', 'fullName': 'Tripathy, Tulika', 'id': '6544859', 'affiliation': 'IIT- Indian Institute of Technology (IN)', 'emailHash': '5c8aa2121abcd2b7afba8116770e176e', 'db_id': 6544859, 'person_id': 6333875}"
Poster Session 1 T07_2,poster,Intermittency analysis in NA61/SHINE: hunting for critical point signatures in proton fluctuations,"Davis, Nikolaos","Institute of Nuclear Physics, Polish Academy of Sciences (PL)",UK,"The search for experimental signatures of the critical point (CP) of strongly interacting matter is one of the main objectives of the NA61/SHINE experiment at CERN SPS. In the course of the experiment, a beam momentum (13A – 150A GeV/$c$) and system size (p+p, p+Pb, Be+Be, Ar+Sc, Xe+La, Pb+Pb) scan is performed. Local proton density fluctuations in transverse space represent an order parameter of the chiral phase transition and are expected to scale according to a universal power-law in the vicinity of the CP. They can be probed through an intermittency analysis of the proton second scaled factorial moments (SSFMs) in transverse momentum space. The first such analysis [1] revealed power-law behavior in NA49 Si+Si collisions at 158A GeV/$c$, the fitted power-law exponent being consistent with the theoretically expected critical value, within errors.

Proton intermittency analysis of experimental data poses unique challenges, in that it requires good proton identification and careful handling of statistical and systematic uncertainties, especially in the face of moderate event statistics and low per event proton multiplicity. In the present talk, we review the current status of NA61/SHINE intermittency analysis, focusing on the results of the analyzed collision systems (Be+Be, Ar+Sc, Pb+Pb), and explore the novel techniques developed and employed to account for non-critical background and estimate statistical and systematic uncertainties. In particular, we address the issue of obtaining reliable estimates and confidence intervals for the intermittency index (power-law exponent) $\phi_2$ from correlated data points, and discuss the possible treatments available. Finally, we present Monte Carlo simulation techniques used in assessing the statistical significance of intermittency results and weighing the alternative models.

References:
[1] T. Anticic et al, Eur. Phys. J. C **75**: 587 (2015).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nikolaos', 'last_name': 'Davis', 'fullName': 'Davis, Nikolaos', 'id': '6508407', 'affiliation': 'Institute of Nuclear Physics, Polish Academy of Sciences (PL)', 'emailHash': '27e0383731e0a75a6518d7bed84212ad', 'db_id': 6508407, 'person_id': 6335318}"
Poster Session 1 T07_2,poster,Constraining baryon annihilation in the hadronic phase of heavy-ion collisions via event-by-event fluctuations,"Savchuk, Oleh",Frankfurt Institute for Advanced Studies,Unknown,"We point out that the variance of net-baryon distribution normalized by the Skellam distribution baseline, $\kappa_2[B−B¯]/⟨B+B¯⟩$, is sensitive to the possible modification of (anti)baryon yields due to BB¯ annihilation in the hadronic phase. The corresponding measurements can thus place stringent limits on the magnitude of the BB¯ annihilation and its inverse reaction. We perform Monte Carlo simulations of the hadronic phase in Pb-Pb collisions at the LHC via the recently developed subensemble sampler + UrQMD afterburner and show that the effect survives in net-proton fluctuations, which are directly accessible experimentally. The available experimental data of the ALICE Collaboration on net-proton fluctuations disfavors a notable suppression of (anti)baryon yields in BB¯ annihilations predicted by the present version of UrQMD if only global baryon conservation is incorporated. On the other hand, the annihilations improve the data description when local baryon conservation is imposed. The two effects can be disentangled by measuring $\kappa_2[B+B¯]/⟨B+B¯⟩$, which at the LHC is notably suppressed by annihilations but virtually unaffected by baryon number conservation.

[1] O. Savchuk, V. Vovchenko, V. Koch, J. Steinheimer, H. Stoecker, arXiv:2106.08239","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleh', 'last_name': 'Savchuk', 'fullName': 'Savchuk, Oleh', 'id': '6540532', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': '7c350444378330cd087623a992097ec2', 'db_id': 6540532, 'person_id': 6335460}"
Poster Session 1 T07_2,poster,Extending the ALICE strong-interaction studies to nuclei: measurement of proton-deuteron correlations in pp collisions at $\sqrt{s} = 13$ TeV,"Singh, Bhawani","Technical University of Munich, Germany",Unknown,"The large data sample of high-multiplicity pp collisions collected by ALICE allows for the precise measurement of the size of source producing primary hadrons, opening the doors to a study of the interaction of different hadron species using femtoscopy techniques. In this contribution, the momentum correlation between (anti)protons and (anti)deuterons measured in pp collisions at $\sqrt{s} = 13$ TeV with ALICE is presented for the first time. The measured correlation function for $\mathrm{(\bar{p})p–(\bar{d})d}$ pairs is compared with theoretical predictions obtained considering Coulomb and Coulomb plus strong interactions and employing the Lednický-Lyuboshitz model with scattering parameters extracted from traditional scattering experiments for the p–d system. The measured correlation function can not be reproduced by any of the obtained predictions. This deviation can to large extent be interpreted as a demonstration of the late formation time of (anti)deuterons in hadron–hadron collisions. This conclusion is key for the understanding of the production mechanism of light (anti)nuclei, which is an open issue in high-energy physics. It has also important consequences for the study of antinuclei formation in the interstellar medium either from collisions triggered by high-energy cosmic rays or by decays of dark matter particles.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bhawani', 'last_name': 'Singh', 'fullName': 'Singh, Bhawani', 'id': '6544862', 'affiliation': 'Technical University of Munich, Germany', 'emailHash': '8472cd6f14f1bc071409f5838603cf1a', 'db_id': 6544862, 'person_id': 6335767}"
Poster Session 1 T07_1,poster,Quantum statistical fluctuation of energy and baryon number in subsystems of hot and dense relativistic gas,"DAS, ARPAN","Institute of Nuclear Physics Polish Academy of Sciences Krakow, Poland",UK,"We discuss the quantum fluctuations of energy in subsystems of hot relativistic gas for both scalar and spin half particles. For small subsystem sizes, we find a substantial increase of fluctuations compared to those known from standard thermodynamic considerations. However, if the size of the subsystem is sufficiently large, we reproduce the result for energy fluctuations in the canonical ensemble. Interestingly for spin half particles, the results for quantum fluctuation depend on the form of the energy-momentum tensor used in the calculations, which is a feature described as pseudo-gauge dependence. However, for sufficiently large subsystems the results obtained in different pseudo-gauges converge and agree with the canonical-ensemble formula known from statistical physics. Although different forms of the energy-momentum tensor of gas are a priori equivalent, our finding suggests that the concept of quantum fluctuations of energy in very small thermodynamic systems is pseudo-gauge dependent. On a practical side, our results can be used in the context of relativistic heavy-ion collisions to introduce limitations of the concepts such as classical energy density or fluid element. Also, the results of our calculations determine a scale of coarse-graining for which the choice of the pseudo-gauge becomes irrelevant. In a straightforward way, our formula for quantum fluctuation can be applied in other fields of physics, wherever one deals with the hot and relativistic matter.

Further using the formalism developed to obtain the fluctuation of energy we also estimated the quantum features of the baryon number fluctuations in subsystems of a hot and dense relativistic gas of fermions. Our results for the baryon number fluctuation also suggest that for small system size quantum mechanical effects can be significant.  Such a system size dependence of quantum statistical fluctuation can be helpful to shed new light on the experimental data, particularly for a small system probed in the heavy-ion collision experiments.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ARPAN', 'last_name': 'DAS', 'fullName': 'DAS, ARPAN', 'id': '6523308', 'affiliation': 'Institute of Nuclear Physics Polish Academy of Sciences Krakow, Poland', 'emailHash': '8f23ce10ed9926f61601112aa03631e6', 'db_id': 6523308, 'person_id': 6239869}"
