Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Shear-induced polarization at RHIC and LHC,"Fu, Baochi",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baochi', 'last_name': 'Fu', 'fullName': 'Fu, Baochi', 'id': '6508250', 'affiliation': '', 'emailHash': 'a2257eb3aa38bd26f8cd52b5c378ee00', 'db_id': 6508250, 'person_id': 6339097}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Spin-thermal shear coupling in relativistic nuclear collisions,"Buzzegoli, Matteo",West University of Timisoara,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matteo', 'last_name': 'Buzzegoli', 'fullName': 'Buzzegoli, Matteo', 'id': '6508207', 'affiliation': '', 'emailHash': '781253c2704ae03f32f9253c22c388a8', 'db_id': 6508207, 'person_id': 6329604}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Effect of thermal shear on longitudinal spin polarization in a thermal model,"Kumar, Avdhesh",Indian Institute of Technology Gandhinagar,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Avdhesh', 'last_name': 'Kumar', 'fullName': 'Kumar, Avdhesh', 'id': '6508220', 'affiliation': 'Indian Institute of Technology Gandhinagar', 'emailHash': '89a8a7e63b6b197bc8b25eccae1a16a0', 'db_id': 6508220, 'person_id': 6328731}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Measurements of photon-photon fusion processes in ultra-peripheral Pb+Pb collisions with ATLAS,"Steinberg, Peter Alan",Brookhaven National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter Alan', 'last_name': 'Steinberg', 'fullName': 'Steinberg, Peter Alan', 'id': '6656887', 'affiliation': 'Brookhaven National Laboratory (US)', 'emailHash': '47b904d74c150449d5653db6cc3fabfe', 'db_id': 6656887, 'person_id': 6581343}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Measurements of the azimuthal anisotropy and substructure of jets in Pb+Pb collisions with the ATLAS detector,"Sickles, Anne Marie",Univ. Illinois at Urbana Champaign (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anne Marie', 'last_name': 'Sickles', 'fullName': 'Sickles, Anne Marie', 'id': '6580494', 'affiliation': 'Univ. Illinois at Urbana Champaign (US)', 'emailHash': '0366a513bc69e08d0cb8da723d7c0547', 'db_id': 6580494, 'person_id': 6508787}"
Parallel Session T09: Ultra-peripheral collisions,parallel,J/$\psi$ photoproduction and the production of dileptons via photon-photon interactions in hadronic Pb–Pb collisions measured with ALICE,"Neagu, Alexandra",University of Oslo (NO),NO,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandra', 'last_name': 'Neagu', 'fullName': 'Neagu, Alexandra', 'id': '6564864', 'affiliation': 'University of Oslo (NO)', 'emailHash': '1e5c42248561bd2a84796e450be98c4c', 'db_id': 6564864, 'person_id': 6333223}"
Parallel Session T08: Strongly coupled systems,parallel,New experimental frontiers in the study of many-body nuclear interactions with ALICE,"Del Grande, Raffaele",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Raffaele', 'last_name': 'Del Grande', 'fullName': 'Del Grande, Raffaele', 'id': '6564351', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '5b4ef0eb692e90938ca0b37cb0364ab6', 'db_id': 6564351, 'person_id': 6337829}"
Parallel Session T07: Correlations and fluctuations,parallel,Accessing the initial conditions of heavy-ion collisions with correlations and fluctuations of anisotropic flow in ALICE,"Vislavicius, Vytautas",University of Copenhagen (DK),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vytautas', 'last_name': 'Vislavicius', 'fullName': 'Vislavicius, Vytautas', 'id': '6564287', 'affiliation': 'University of Copenhagen (DK)', 'emailHash': 'a7cc5a8066b7ccdaea4fdcecbd0d9058', 'db_id': 6564287, 'person_id': 6493593}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,New results on the parton mass and color-charge dependence of jet quenching with ATLAS,"Tapia Araya, Sebastian",Illinois at Urbana,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sebastian', 'last_name': 'Tapia Araya', 'fullName': 'Tapia Araya, Sebastian', 'id': '6580506', 'affiliation': 'Illinois at Urbana', 'emailHash': 'f8cfd89d6457f6e7570ebccf061a0ec1', 'db_id': 6580506, 'person_id': 6508796}"
Parallel Session T14: Hadron production and collective dynamics,parallel,Relativistic fluid dynamics of multiple conserved charges,"Fotakis, Jan",University of Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Fotakis', 'fullName': 'Fotakis, Jan', 'id': '6511732', 'affiliation': 'University of Frankfurt', 'emailHash': '35150d3b4f5b0f3bb8b038ea053346b2', 'db_id': 6511732, 'person_id': 6338608}"
Parallel Session T13: Electroweak probes,parallel,Opportunities with ultra-soft photons: Bremsstrahlung from stopping,"Park, Sohyun",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sohyun', 'last_name': 'Park', 'fullName': 'Park, Sohyun', 'id': '6511686', 'affiliation': 'CERN', 'emailHash': 'e668c423a4776b0d69519b3e8fdb4c9f', 'db_id': 6511686, 'person_id': 6334652}"
Parallel Session T13: Electroweak probes,parallel,Electroweak-boson production from small to large collision systems with ALICE at the LHC,"Sakai, Shingo",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shingo', 'last_name': 'Sakai', 'fullName': 'Sakai, Shingo', 'id': '6564675', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': '053c2ce3fdd8c87400a25d85e2a8b235', 'db_id': 6564675, 'person_id': 6334931}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,$\Upsilon$(nS) meson production in Pb+Pb and $pp$ collisions,"Lebedev, Alexandre",Iowa State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandre', 'last_name': 'Lebedev', 'fullName': 'Lebedev, Alexandre', 'id': '6580640', 'affiliation': 'Iowa State University (US)', 'emailHash': '0343d4ee9c9ed0552154ce4888eb8d03', 'db_id': 6580640, 'person_id': 6336066}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Heavy quarkonium dynamics in the QGP with a quantum master equation approach,"DELORME, Stéphane",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stéphane', 'last_name': 'DELORME', 'fullName': 'DELORME, Stéphane', 'id': '6517096', 'affiliation': '', 'emailHash': '10df1d152847f29780f2b08a7b8105da', 'db_id': 6517096, 'person_id': 6348203}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,"Studies of heavy quark dynamics using $B^+$, $B^0_s$ and $B_{c}$ mesons with the CMS detector","Sheng, Tzu-An",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tzu-An', 'last_name': 'Sheng', 'fullName': 'Sheng, Tzu-An', 'id': '6568351', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'daaf44be1641a7740b4cd9b2b769dbd8', 'db_id': 6568351, 'person_id': 6335908}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Quarkonia Production in Ultraperipheral PbPb collisions at LHCb,"Belin, Samuel",Universidade de Santiago de Compostela (ES),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Samuel', 'last_name': 'Belin', 'fullName': 'Belin, Samuel', 'id': '6584714', 'affiliation': 'Universidade de Santiago de Compostela (ES)', 'emailHash': '6ec6fd98a4bb927fbe47eb4cac3a226b', 'db_id': 6584714, 'person_id': 6513049}"
Parallel Session T07: Correlations and fluctuations,parallel,Kinetics of the chiral phase transition in a quark-meson $\sigma$ model,"Greiner, Carsten","Institut für Theoretische Physik, Goethe-Universität Frankfurt",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carsten', 'last_name': 'Greiner', 'fullName': 'Greiner, Carsten', 'id': '6508640', 'affiliation': 'Institut für Theoretische Physik, Goethe-Universität Frankfurt', 'emailHash': '1d8ff74367dd5f0de815684a853557af', 'db_id': 6508640, 'person_id': 6336251}"
Parallel Session T07: Correlations and fluctuations,parallel,Higher-Order Cumulants of Net-Proton Multiplicity Distributions in Zr+Zr and Ru+Ru Collisions at $\sqrt{s_{_{\mathrm{NN}}}}$ = 200 GeV by the STAR Experiment,"Ko, Ho San",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ho San', 'last_name': 'Ko', 'fullName': 'Ko, Ho San', 'id': '6532446', 'affiliation': '', 'emailHash': '21ec9b36a348a3ad431d5e4bb379ea82', 'db_id': 6532446, 'person_id': 6465376}"
Parallel Session T07: Correlations and fluctuations,parallel,Net baryon cumulants in viscous hydrodynamics,"Matioli Serenone, Willian",Universidade de São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Willian', 'last_name': 'Matioli Serenone', 'fullName': 'Matioli Serenone, Willian', 'id': '6508614', 'affiliation': 'Universidade de São Paulo', 'emailHash': '3e8fe7f49d291f4b46a31ac9cfa39223', 'db_id': 6508614, 'person_id': 6336111}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Jet quenching in anisotropic media,"Sadofyev, Andrey","Los Alamos National Laboratory, T-2",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrey', 'last_name': 'Sadofyev', 'fullName': 'Sadofyev, Andrey', 'id': '6558639', 'affiliation': 'Los Alamos National Laboratory, T-2', 'emailHash': '48f76a689f8ea9d39f64543b74c12bc7', 'db_id': 6558639, 'person_id': 6336033}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Sensitivity of jet observables to the presence of quasi-particles in the QGP,"Hulcher, Zach",Stanford University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zach', 'last_name': 'Hulcher', 'fullName': 'Hulcher, Zach', 'id': '6558619', 'affiliation': 'Stanford University', 'emailHash': '53ec90e52565ae93fc746d5636e4a029', 'db_id': 6558619, 'person_id': 6338712}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Combined constraining power of jet and hadron quenching on the jet transport parameter,"Ke, Weiyao",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Weiyao', 'last_name': 'Ke', 'fullName': 'Ke, Weiyao', 'id': '6558615', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': 'a7afed8de21ea4d11ea11b8e0296e571', 'db_id': 6558615, 'person_id': 6329975}"
Parallel Session T15: Future facilities and new instrumentation,parallel,Upgrades toward a comprehensive QGP detector at CMS for the high luminosity LHC era,"Stahl Leiton, Andre Govinda",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andre Govinda', 'last_name': 'Stahl Leiton', 'fullName': 'Stahl Leiton, Andre Govinda', 'id': '6568525', 'affiliation': 'CERN', 'emailHash': '19e0cf1f135883220a998e5e59bd8430', 'db_id': 6568525, 'person_id': 6498018}"
Parallel Session T14: Hadron production and collective dynamics,parallel,Investigation of in-medium effects of charmonia using azimuthal anisotropy and jet fragmentation function in PbPb collisions at 5.02 TeV with the CMS experiment,"Oh, Geonhee",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Geonhee', 'last_name': 'Oh', 'fullName': 'Oh, Geonhee', 'id': '6568244', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': 'bb52adba474e5bff7817c37d9ff76a67', 'db_id': 6568244, 'person_id': 6497753}"
Parallel Session T13: Electroweak probes,parallel,Electroweak probes as tools for understanding initial state effects in heavy ion collisions with the CMS detector,"Baty, Austin Alan",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Austin Alan', 'last_name': 'Baty', 'fullName': 'Baty, Austin Alan', 'id': '6568325', 'affiliation': 'Rice University (US)', 'emailHash': 'e719300bee049bdbb701412b6dd89412', 'db_id': 6568325, 'person_id': 6335909}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Studies of heavy quark diffusion in QGP with nonprompt $D^0$ collectivity and jet-$D^0$ angular correlations in PbPb collisions,"Stojanovic, Milan",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Milan', 'last_name': 'Stojanovic', 'fullName': 'Stojanovic, Milan', 'id': '6568520', 'affiliation': 'Purdue University (US)', 'emailHash': '18962bc9a433eacfeceb4863e440d6f6', 'db_id': 6568520, 'person_id': 6498014}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Measurements of light-by-light scattering and lepton pair photoproduction in PbPb collisions with the CMS experiment,"Jofrehei, Arash",University of Zurich (CH),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arash', 'last_name': 'Jofrehei', 'fullName': 'Jofrehei, Arash', 'id': '6568404', 'affiliation': 'University of Zurich (CH)', 'emailHash': 'c3594930f1ed5e40e0279e265dbd8e96', 'db_id': 6568404, 'person_id': 6497902}"
Parallel Session T05: QGP in small and medium systems,parallel,Study of collectivity in small systems via two-particle azimuthal correlations using high-$p_\mathrm{T}$ jets and quarkonia in pp and pPb collisions with the CMS detector,"Lee, Kisoo",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kisoo', 'last_name': 'Lee', 'fullName': 'Lee, Kisoo', 'id': '6568290', 'affiliation': 'Korea University (KR)', 'emailHash': 'bb85735db1930d9b8e91ad5b5bbce1cb', 'db_id': 6568290, 'person_id': 6497787}"
Parallel Session T16: Light nuclei production,parallel,"Production of Light Nuclei in Au+Au Collisions at $\sqrt{s_{\mathrm{NN}}}$ = 3, 14.6, 19.6 GeV and in Ru+Ru and Zr+Zr Collisions at $\sqrt{s_{\mathrm{NN}}}$ = 200 GeV measured by RHIC-STAR","Liu, Hui","Institute of Modern Physics, Chinese Academy of Sciences",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hui', 'last_name': 'Liu', 'fullName': 'Liu, Hui', 'id': '6532406', 'affiliation': '', 'emailHash': '6d3124450458a67441c0d853b97311f7', 'db_id': 6532406, 'person_id': 6465338}"
Parallel Session T16: Light nuclei production,parallel,The dark side of ALICE: from antinuclei interactions to dark matter searches in space,"Konigstorfer, Stephan Alexander",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stephan Alexander', 'last_name': 'Konigstorfer', 'fullName': 'Konigstorfer, Stephan Alexander', 'id': '6564247', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '694c8189aa798f8176e747b7d43d5284', 'db_id': 6564247, 'person_id': 6493551}"
Parallel Session T15: Future facilities and new instrumentation,parallel,Measuring dilepton and heavy quark production at large $\mu_{\rm B}$; the NA60+ experiment at the CERN SPS,"Scomparin, Enrico",Universita e INFN Torino (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Enrico', 'last_name': 'Scomparin', 'fullName': 'Scomparin, Enrico', 'id': '6535106', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': '34be8e208a702917fc6bf97542230aa5', 'db_id': 6535106, 'person_id': 6335686}"
Parallel Session T15: Future facilities and new instrumentation,parallel,STAR Forward Detector System Upgrade Status,"Sun, Xu",University of Illinois at Chicago,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xu', 'last_name': 'Sun', 'fullName': 'Sun, Xu', 'id': '6532578', 'affiliation': 'University of Illinois at Chicago', 'emailHash': 'd3bd352994f651db87bcd97097f6ec7e', 'db_id': 6532578, 'person_id': 6465525}"
Parallel Session T14: Hadron production and collective dynamics,parallel,Temperature and net baryochemical potential dependence of $\eta/s$ in a hybrid approach,"Götz, Niklas","Institute for Theoretical Physics, Goethe University, Max-von-Laue-Strasse 1, 60438 Frankfurt am Main, Germany; 	Frankfurt Institute for Advanced Studies, Ruth-Moufang-Strasse 1, 60438 Frankfurt am Main, Germany",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Niklas', 'last_name': 'Götz', 'fullName': 'Götz, Niklas', 'id': '6511726', 'affiliation': 'Institute for Theoretical Physics, Goethe University, Max-von-Laue-Strasse 1, 60438 Frankfurt am Main, Germany; \tFrankfurt Institute for Advanced Studies, Ruth-Moufang-Strasse 1, 60438 Frankfurt am Main, Germany', 'emailHash': '3c4f9ba7bcb16d9e7c214ab5cef660d8', 'db_id': 6511726, 'person_id': 6330526}"
Parallel Session T14: Hadron production and collective dynamics,parallel,Strange particle collectivity in pPb and PbPb,"Wang, Quan",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Quan', 'last_name': 'Wang', 'fullName': 'Wang, Quan', 'id': '6568387', 'affiliation': 'The University of Kansas (US)', 'emailHash': '96165394c2c758b67ede6b2bc92f057d', 'db_id': 6568387, 'person_id': 6497887}"
Parallel Session T13: Electroweak probes,parallel,Photon production in high-energy heavy-ion collisions: thermal photons and radiative recombination,"Nonaka, Chiho","Hiroshima Univ., Nagoya Univ., Kobayashi-Maskawa Institute",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chiho', 'last_name': 'Nonaka', 'fullName': 'Nonaka, Chiho', 'id': '6511688', 'affiliation': 'Hiroshima Univ., Nagoya Univ., Kobayashi-Maskawa Institute', 'emailHash': 'fc355eb064b8b8f97137ef98a01e52ca', 'db_id': 6511688, 'person_id': 6339273}"
Parallel Session T13: Electroweak probes,parallel,Jet-medium photons as a probe of early time dynamics and parton energy loss mechanisms,"Modarresi-Yazdi, Rouzbeh",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rouzbeh', 'last_name': 'Modarresi-Yazdi', 'fullName': 'Modarresi-Yazdi, Rouzbeh', 'id': '6511697', 'affiliation': 'McGill University', 'emailHash': 'd76e9a1a51a07a934db2f8f16b1292a7', 'db_id': 6511697, 'person_id': 6339642}"
Parallel Session T13: Electroweak probes,parallel,Probing the valence quark region of nucleons with $Z$ bosons at LHCb,"Li, Tianqi",South China Normal University (CN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tianqi', 'last_name': 'Li', 'fullName': 'Li, Tianqi', 'id': '6584725', 'affiliation': 'South China Normal University (CN)', 'emailHash': '9c7eaf9a7bcdd634b766d9eee86ebada', 'db_id': 6584725, 'person_id': 6513059}"
Parallel Session T13: Electroweak probes,parallel,Temperature measurement via thermal dileptons in Au+Au collisions at 27 and 54.4 GeV with the STAR experiment,"Ye, Zaochen",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zaochen', 'last_name': 'Ye', 'fullName': 'Ye, Zaochen', 'id': '6532353', 'affiliation': 'Rice University (US)', 'emailHash': '0b3854a4146ee18e35bc357680c2f391', 'db_id': 6532353, 'person_id': 6465304}"
Parallel Session T13: Electroweak probes,parallel,Thermal radiation and direct photon production in Pb-Pb and pp collisions with dielectrons in ALICE,"Jung, Jerome",Goethe University Frankfurt (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jerome', 'last_name': 'Jung', 'fullName': 'Jung, Jerome', 'id': '6564876', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': '8dbd81d383f91097c76bfd6b47ff26e2', 'db_id': 6564876, 'person_id': 6494172}"
Parallel Session T13: Electroweak probes,parallel,Light-by-light scattering cross-section measurements at LHC,"Krintiras, Georgios",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Georgios', 'last_name': 'Krintiras', 'fullName': 'Krintiras, Georgios', 'id': '6507111', 'affiliation': 'The University of Kansas (US)', 'emailHash': 'f7eddf81697f6505e5b1015141380142', 'db_id': 6507111, 'person_id': 6282595}"
Parallel Session T13: Electroweak probes,parallel,Direct photon production and HBT correlations in Pb–Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV with the ALICE experiment,"Danisch, Meike Charlotte",Ruprecht Karls Universitaet Heidelberg (DE),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Meike Charlotte', 'last_name': 'Danisch', 'fullName': 'Danisch, Meike Charlotte', 'id': '6564870', 'affiliation': 'Ruprecht Karls Universitaet Heidelberg (DE)', 'emailHash': '4c3c6b98d9d480fbfb0078ca1899fde9', 'db_id': 6564870, 'person_id': 6494164}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Measurements of $\Lambda_{c}^{+}$ and X(3872) production in PbPb for the studies of charm hadronization with CMS,"Wang, Jing",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jing', 'last_name': 'Wang', 'fullName': 'Wang, Jing', 'id': '6568519', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '84443556008b60ce45b46683f5c26d2b', 'db_id': 6568519, 'person_id': 6498013}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Constraining hadronization processes with charm baryons in pp and p-Pb collisions with ALICE,"Faggin, Mattia","Universita e INFN, Padova (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mattia', 'last_name': 'Faggin', 'fullName': 'Faggin, Mattia', 'id': '6564623', 'affiliation': 'Universita e INFN, Padova (IT)', 'emailHash': 'e35b2ddef3ed66a1dfe31f8aaca9a827', 'db_id': 6564623, 'person_id': 6493898}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Production of exotic hadrons in high multiplicity $pp$ and $p$Pb collisions at LHCb,"Epple, Eliane",Los Alamos National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eliane', 'last_name': 'Epple', 'fullName': 'Epple, Eliane', 'id': '6584763', 'affiliation': 'Los Alamos National Laboratory (US)', 'emailHash': 'ee1d2e93f2eb7ed3055eb6229bfc194d', 'db_id': 6584763, 'person_id': 6513086}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Detailed study of Upsilon suppression with the measurement of the $\Upsilon$(3S) meson in PbPb collisions at 5.02 TeV in CMS,"Lee, Soohwan",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soohwan', 'last_name': 'Lee', 'fullName': 'Lee, Soohwan', 'id': '6568321', 'affiliation': 'Korea University (KR)', 'emailHash': 'baaf14becbc914f2a8f9976f2fc847f9', 'db_id': 6568321, 'person_id': 6497817}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Measurements of heavy-flavor quark probes of the QGP with the ATLAS detector,"Hu, Qipeng",Lawrence Livermore Nat. Laboratory (US),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Qipeng', 'last_name': 'Hu', 'fullName': 'Hu, Qipeng', 'id': '6580563', 'affiliation': 'Lawrence Livermore Nat. Laboratory (US)', 'emailHash': '9af0ff76e7af9ee0a48a24b84d41f2ec', 'db_id': 6580563, 'person_id': 6508848}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Charm production: constraint to transport models and charm diffusion coefficient with ALICE,"Vermunt, Lucas Anne",Utrecht University (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lucas Anne', 'last_name': 'Vermunt', 'fullName': 'Vermunt, Lucas Anne', 'id': '6564610', 'affiliation': 'Utrecht University (NL)', 'emailHash': '2426ecb9ade24c17b55c08681540a9b9', 'db_id': 6564610, 'person_id': 6493884}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,Early quark deconfinement in compact star astrophysics and heavy-ion collisions at NICA/FAIR*),"Ivanytskyi, Oleksii",University of Wroclaw,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleksii', 'last_name': 'Ivanytskyi', 'fullName': 'Ivanytskyi, Oleksii', 'id': '6534677', 'affiliation': 'University of Wroclaw', 'emailHash': 'b972f92b8c5cffa1f5bd130fd5e057d6', 'db_id': 6534677, 'person_id': 6339778}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,Mirror neutron stars: how QCD can be used to study dark matter through gravitational waves,"Hippert Teixeira, Mauricio",University of Illinois at Urbana-Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Hippert Teixeira', 'fullName': 'Hippert Teixeira, Mauricio', 'id': '6508745', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': '22b7a8899e5b8f2b4152e676a052d67a', 'db_id': 6508745, 'person_id': 6332919}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Exclusive J/Psi production in ultraperipheral Pb+Pb collisions to NLO pQCD,"Loytainen, Topi",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Topi', 'last_name': 'Loytainen', 'fullName': 'Loytainen, Topi', 'id': '6508693', 'affiliation': '', 'emailHash': 'a988e55cdd5f13cc7d3260b8a77d31a6', 'db_id': 6508693, 'person_id': 6337875}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Anomalous electromagnetic moments of $\tau$ lepton from  $\gamma \gamma \to \tau^+ \tau^-$ processes in  ultrapheripheral Pb+Pb collisions at the LHC,"Klusek-Gawenda, Mariola",Institute of Nuclear Physics Polish Academy of Sciences,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mariola', 'last_name': 'Klusek-Gawenda', 'fullName': 'Klusek-Gawenda, Mariola', 'id': '6508702', 'affiliation': 'Institute of Nuclear Physics Polish Academy of Sciences', 'emailHash': '6690be965c82a490f7d58245237b3452', 'db_id': 6508702, 'person_id': 6282592}"
