Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
,poster,Study of Entanglement Enabled Spin Interference in peripheral Au+Au collisions with coherently photoproduced rho mesons in the STAR experiment,"Kosarzewski, Leszek Krzysztof",Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Leszek Krzysztof', 'last_name': 'Kosarzewski', 'fullName': 'Kosarzewski, Leszek Krzysztof', 'id': '9361526', 'affiliation': 'Ohio State University', 'emailHash': 'bb42ec9d1bb6201de4f1540b57e2f058', 'db_id': 9361526, 'person_id': 8933969}"
,poster,The phase diagram of the Gross-Neveu-Yukawa model in (2+1) space-time dimensions using the Functional Renormalization Group,"Jamaly, Keiwan",Goethe University Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Keiwan', 'last_name': 'Jamaly', 'fullName': 'Jamaly, Keiwan', 'id': '9361525', 'affiliation': '', 'emailHash': 'da224aaed24299958a167f3cf6a1e8b8', 'db_id': 9361525, 'person_id': 8917217}"
,poster,Directed flow of He4L and He5L in Au+Au collisions at \sqrt{s_{NN}} = 3.0 GeV at RHIC,"Han, Junyi",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Junyi', 'last_name': 'Han', 'fullName': 'Han, Junyi', 'id': '9361524', 'affiliation': 'Central China Normal University', 'emailHash': 'c2376da0427bfa132cbbe21917eab198', 'db_id': 9361524, 'person_id': 8935701}"
,poster,Measurements of thermal dielectron production in isobar collisions at $\sqrt{s_{\rm NN}}$ = 200 GeV with STAR,"Luo, Jiaxuan",USTC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiaxuan', 'last_name': 'Luo', 'fullName': 'Luo, Jiaxuan', 'id': '9361523', 'affiliation': '', 'emailHash': '4131801d1bfc3f5cb80904c43a1822d9', 'db_id': 9361523, 'person_id': 8937595}"
,poster,Flattenicity as centrality estimator in p-Pb collisions simulated with PYTHIA/Angantyr,"Bencedi, Gyula",HUN-REN Wigner Research Centre for Physics (HU),HU,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gyula', 'last_name': 'Bencedi', 'fullName': 'Bencedi, Gyula', 'id': '9361516', 'affiliation': 'HUN-REN Wigner Research Centre for Physics (HU)', 'emailHash': 'bfbcb0947232ec4b8ef99df10a726799', 'db_id': 9361516, 'person_id': 8920426}"
,poster,sPHENIX measurement of underlying event production in p+p collisions at 200 GeV,"McLaughlin, Emma",Columbia University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Emma', 'last_name': 'McLaughlin', 'fullName': 'McLaughlin, Emma', 'id': '9361513', 'affiliation': '', 'emailHash': '910ac16fd4579baedd839dc1b32fa412', 'db_id': 9361513, 'person_id': 8940037}"
,poster,First Measurements of Hyper-Nucleus ${}^3_{\Lambda}$H Global Polarization in Au+Au collisions at STAR,"Hu, Chenlu",University of Chinese Academy of Sciences,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chenlu', 'last_name': 'Hu', 'fullName': 'Hu, Chenlu', 'id': '9361511', 'affiliation': 'University of Chinese Academy of Sciences', 'emailHash': '649842b51a93b3a2ddcb61b24f746c44', 'db_id': 9361511, 'person_id': 8941469}"
,poster,Measurement of $\phi$ meson directed flow in $\sqrt{s_{\rm NN}} = 3 - 4.5$ GeV Au+Au collisions from STAR,"Zheng, Guangyu",University of Chinese Academy of Sciences,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guangyu', 'last_name': 'Zheng', 'fullName': 'Zheng, Guangyu', 'id': '9361507', 'affiliation': 'University of Chinese Academy of Sciences', 'emailHash': 'e72ea116f40b9a2fdb91c3557f07233f', 'db_id': 9361507, 'person_id': 8941471}"
,poster,Event-by-event multiharmonic $v_n$ correlations in heavy-ion collisions at $\sqrt{s_{\rm NN}} = 5.36$ TeV with ALICE,"Bilandzic, Ante",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ante', 'last_name': 'Bilandzic', 'fullName': 'Bilandzic, Ante', 'id': '9361505', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '65e58f83f1ec1a2bc937d4fa18424a31', 'db_id': 9361505, 'person_id': 8894086}"
,poster,Investigating the soft and hard limits in transverse momentum spectra in pp collisions,"Levai, Peter",HUN-REN Wigner Research Centre for Physics (HU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Levai', 'fullName': 'Levai, Peter', 'id': '9360940', 'affiliation': 'HUN-REN Wigner Research Centre for Physics (HU)', 'emailHash': 'deaa4041dd6949587268071826cf371f', 'db_id': 9360940, 'person_id': 9105242}"
,poster,"Data-driven measurements of the total beauty productions in pp, p-Pb and Pb-Pb collisions at the LHC","Bai, Xiaozhi",University of Science and Technology of China (USTC),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaozhi', 'last_name': 'Bai', 'fullName': 'Bai, Xiaozhi', 'id': '9360910', 'affiliation': 'University of Science and Technology of China (USTC)', 'emailHash': 'ec48eaac52badbcb87cef21b4a7100b0', 'db_id': 9360910, 'person_id': 8921483}"
,poster,Investigating small collision system properties using balance functions,"Manea, Alexandru",Institute of Space Science  subsidiary of INFLPR (RO),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandru', 'last_name': 'Manea', 'fullName': 'Manea, Alexandru', 'id': '9360907', 'affiliation': 'Institute of Space Science  subsidiary of INFLPR (RO)', 'emailHash': '3d852fd331484d8f025e927514264c16', 'db_id': 9360907, 'person_id': 8922884}"
,poster,Role of Vorticity and Viscosity on Polarization of $\Lambda$-Hyperons in Hot QCD Medium,"Sahoo, Bhagyarathi",Indian Institute of Technology  Indore (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bhagyarathi', 'last_name': 'Sahoo', 'fullName': 'Sahoo, Bhagyarathi', 'id': '9360900', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': '3d9f41160da742feb24a9b4e42d1a94d', 'db_id': 9360900, 'person_id': 8900512}"
,poster,Probing the Dead Cone using the Lund plane,"Matlhakola, Ofentse",University of the Witwatersrand,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ofentse', 'last_name': 'Matlhakola', 'fullName': 'Matlhakola, Ofentse', 'id': '9360898', 'affiliation': 'University of the Witwatersrand', 'emailHash': '3f454a47326d23c5e7439a255c4bcbef', 'db_id': 9360898, 'person_id': 8914767}"
,poster,Event-by-event jet-induced medium response from machine learning,"Wu, Kaiyi",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kaiyi', 'last_name': 'Wu', 'fullName': 'Wu, Kaiyi', 'id': '9360894', 'affiliation': 'CCNU', 'emailHash': '38a287f7ac628c58db19e479a1ee57e1', 'db_id': 9360894, 'person_id': 8914420}"
,poster,Symmetric and asymmetric cumulants from transverse momentum conservation and flow,"Pei, Jia-Lin",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jia-Lin', 'last_name': 'Pei', 'fullName': 'Pei, Jia-Lin', 'id': '9360888', 'affiliation': '', 'emailHash': 'df3cb43c5e1e75e5e465c20f5a827918', 'db_id': 9360888, 'person_id': 8926808}"
,poster,Probing the role of exotic $\alpha$-clustered nuclear density profiles on medium anisotropy through p--O and p--C collisions at the LHC,"Menon K R, Aswathy",Indian Institute of Technology  Indore (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aswathy', 'last_name': 'Menon K R', 'fullName': 'Menon K R, Aswathy', 'id': '9360885', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'ee7ecace37af6faff41c99d05ad4bb95', 'db_id': 9360885, 'person_id': 8900418}"
,poster,Deuteron production in a combined thermal and coalescence framework for heavy-ion collisions  in the few-GeV energy regime,"Witkowski , Nikodem ",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nikodem ', 'last_name': 'Witkowski ', 'fullName': 'Witkowski , Nikodem ', 'id': '9360883', 'affiliation': '', 'emailHash': 'd510e2bc93787c567cea961d808ba658', 'db_id': 9360883, 'person_id': 8926865}"
,poster,How far can we see back in time in high-energy collisions using charm hadrons?,"Gyulai, Laszlo",HUN-REN Wigner Research Centre for Physics (HU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laszlo', 'last_name': 'Gyulai', 'fullName': 'Gyulai, Laszlo', 'id': '9360882', 'affiliation': 'HUN-REN Wigner Research Centre for Physics (HU)', 'emailHash': '184e8fe8b3435d205fe600f1b03ea25d', 'db_id': 9360882, 'person_id': 8894855}"
,poster,Probing Dense Nuclear Matter with Strangeness and Hypernuclei at the CBM Experiment,"Vassiliev, Iouri",GSI,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iouri', 'last_name': 'Vassiliev', 'fullName': 'Vassiliev, Iouri', 'id': '9360880', 'affiliation': 'GSI', 'emailHash': 'a5e4b6e791e51e4a2ac5431cfe766435', 'db_id': 9360880, 'person_id': 8926866}"
,poster,Mode-by-mode evolution in Pb-Pb collisions,"Krupczak, Renata",Universität Bielefeld,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Renata', 'last_name': 'Krupczak', 'fullName': 'Krupczak, Renata', 'id': '9360876', 'affiliation': 'Universität Bielefeld', 'emailHash': 'b9c55dc5d5c3cfbebfbeaaf2c07986d1', 'db_id': 9360876, 'person_id': 8894208}"
,poster,Anatomy of critical fluctuations in hadronic matter,"Marczenko, Michał",University of Wrocław,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michał', 'last_name': 'Marczenko', 'fullName': 'Marczenko, Michał', 'id': '9360872', 'affiliation': 'University of Wrocław', 'emailHash': '0de25e1dd53d07f6c8de0114427667ea', 'db_id': 9360872, 'person_id': 8927459}"
,poster,A study of the charged particle density fluctutions in heavy-ion collisions at ultra-relativistic energies using EPOS4,"Singh, Balwan",University of Jammu (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Balwan', 'last_name': 'Singh', 'fullName': 'Singh, Balwan', 'id': '9360869', 'affiliation': 'University of Jammu (IN)', 'emailHash': '2291c0a3b89565edb4d40892d4fb24d2', 'db_id': 9360869, 'person_id': 8894061}"
,poster,Does the coordinate system matter for the Beam Energy Scan?,"P. Pala, Kevin ",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kevin ', 'last_name': 'P. Pala', 'fullName': 'P. Pala, Kevin ', 'id': '9360865', 'affiliation': '', 'emailHash': '9063a37a335008ef146bd0649700fe9b', 'db_id': 9360865, 'person_id': 8929932}"
,poster,The impact of event-by-event hydrodynamic evolution in jet observables with JEWEL+v-USPhydro,"Barreto, Leonardo","Universidade de Sao Paulo (BR), Universität Münster (DE)",Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Leonardo', 'last_name': 'Barreto', 'fullName': 'Barreto, Leonardo', 'id': '9360857', 'affiliation': 'Universidade de Sao Paulo (BR), Universität Münster (DE)', 'emailHash': '7ee1831acb3d116841ae5d526b5af05a', 'db_id': 9360857, 'person_id': 8893456}"
,poster,Electromagnetic Field Effects on Event-by-Event Simulations,"Franção, Vinícius",Institute of Physics - USP,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vinícius', 'last_name': 'Franção', 'fullName': 'Franção, Vinícius', 'id': '9360853', 'affiliation': '', 'emailHash': 'e6eb8ae5c6b918fa51985371324fbf20', 'db_id': 9360853, 'person_id': 8930444}"
,poster,Elucidating QGP at finite baryon density with (3+1)D Bayesian analysis at the RHIC Beam Energy Scan program,"Jahan, Syed Afrid",Wayne State University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Syed Afrid', 'last_name': 'Jahan', 'fullName': 'Jahan, Syed Afrid', 'id': '9360849', 'affiliation': 'Wayne State University', 'emailHash': '490cefc792ca9586da4f325afc56fea8', 'db_id': 9360849, 'person_id': 8893416}"
,poster,Deep Learning for Studying Collective Flow and Chiral Magnetic Effect,"Guo, Shuang",Fudan university,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuang', 'last_name': 'Guo', 'fullName': 'Guo, Shuang', 'id': '9360800', 'affiliation': 'Fudan university', 'emailHash': '7199a1d179cd3430f1ab0ec8f02b4341', 'db_id': 9360800, 'person_id': 8930469}"
,poster,Lévy walk of pions in heavy-ion collisions,"Kincses, Dániel",Eötvös Loránd University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dániel', 'last_name': 'Kincses', 'fullName': 'Kincses, Dániel', 'id': '9360797', 'affiliation': 'Eötvös Loránd University', 'emailHash': '860850e0dfd37bbb5e331a3d2c534a1a', 'db_id': 9360797, 'person_id': 8866555}"
,poster,Understanding the chiral transition in 2+1 flavor QCD with Mobius domain wall fermions,"Sharma, Sayantan",IMSc,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sayantan', 'last_name': 'Sharma', 'fullName': 'Sharma, Sayantan', 'id': '9360794', 'affiliation': 'IMSc', 'emailHash': 'b31b74e4ff5ebc2b24b33ae76cb1441b', 'db_id': 9360794, 'person_id': 8930551}"
,poster,Towards Causal Relativistic Spin Hydrodynamics,"Bhadury, Samapan",Jagiellonian University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Samapan', 'last_name': 'Bhadury', 'fullName': 'Bhadury, Samapan', 'id': '9360793', 'affiliation': 'Jagiellonian University', 'emailHash': '1291664b495d21b5ca07af5420c4688e', 'db_id': 9360793, 'person_id': 8891055}"
,poster,Nonextensivity and temperature fluctuations of the Higgs boson production,"Rosales Herrera, Diana",Autonomous University of Puebla (MX),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Diana', 'last_name': 'Rosales Herrera', 'fullName': 'Rosales Herrera, Diana', 'id': '9360784', 'affiliation': 'Autonomous University of Puebla (MX)', 'emailHash': '41aee98fc93ba8aaed92ad4211c3f5a5', 'db_id': 9360784, 'person_id': 8889193}"
,poster,Target jet substructure and correlation,"Kuo, Meng-Hsiu",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Meng-Hsiu', 'last_name': 'Kuo', 'fullName': 'Kuo, Meng-Hsiu', 'id': '9316048', 'affiliation': '', 'emailHash': 'efa48d9b0b088a27d93299f8424b9b47', 'db_id': 9316048, 'person_id': 8877806}"
,poster,Spectral sum rule and deconfinement transition in strongly-coupled QCD,"Tywoniuk, Konrad",University of Bergen (NO),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Konrad', 'last_name': 'Tywoniuk', 'fullName': 'Tywoniuk, Konrad', 'id': '9316044', 'affiliation': 'University of Bergen (NO)', 'emailHash': 'df738629582fef56010a3f70f0094d9f', 'db_id': 9316044, 'person_id': 8877311}"
,poster,Going against the flow: Revealing the QCD degrees of freedom in hadronic collisions,"Törnkvist, ROBIN",Universidade de Santiago de Compostela - IGFAE,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ROBIN', 'last_name': 'Törnkvist', 'fullName': 'Törnkvist, ROBIN', 'id': '9316040', 'affiliation': 'Universidade de Santiago de Compostela - IGFAE', 'emailHash': 'e1f128ec4cfc640fb771e52e237680e5', 'db_id': 9316040, 'person_id': 8902414}"
,poster,Quenching through the chiral phase transition,"Florio, Adrien",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adrien', 'last_name': 'Florio', 'fullName': 'Florio, Adrien', 'id': '9316033', 'affiliation': '', 'emailHash': 'd6e5e877b39e7247f802ba41057c0ac9', 'db_id': 9316033, 'person_id': 8932889}"
,poster,Charm and Beauty diffusion in proton-nucleus collisions: anisotropic diffusion in the early stage in a fully consistent 3+1D framework,"Parisi, Gabriele",Università degli Studi di Catania,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabriele', 'last_name': 'Parisi', 'fullName': 'Parisi, Gabriele', 'id': '9316023', 'affiliation': 'Università degli Studi di Catania', 'emailHash': '5cee0d0ee7461cc26076a5fd74ef509b', 'db_id': 9316023, 'person_id': 8934361}"
,poster,Effects of temperature and energy scale on jet thermalization,"Garcia Montero, Oscar Jesús",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oscar Jesús', 'last_name': 'Garcia Montero', 'fullName': 'Garcia Montero, Oscar Jesús', 'id': '9316018', 'affiliation': '', 'emailHash': 'ff2d08ade59941a09862dc3658c2287a', 'db_id': 9316018, 'person_id': 8928269}"
,poster,Relaxation rate of scalar field next to a second order phase transition,"Grossi, Eduardo",University of Florence & INFN Florence,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eduardo', 'last_name': 'Grossi', 'fullName': 'Grossi, Eduardo', 'id': '9316016', 'affiliation': '', 'emailHash': 'ea7643689ddbe2d8de22f66c0206ef12', 'db_id': 9316016, 'person_id': 8876647}"
,poster,Combinants and correlation functions in nuclear collisions: some intriguing properties of multiplicity distributions,"Rybczynski, Maciej",Jan Kochanowski University (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maciej', 'last_name': 'Rybczynski', 'fullName': 'Rybczynski, Maciej', 'id': '9316014', 'affiliation': 'Jan Kochanowski University (PL)', 'emailHash': 'b74af7605d1c53ba11db0cf41f144aba', 'db_id': 9316014, 'person_id': 8896548}"
,poster,Baryon-Strangeness correlation in p+p and Au+Au collisions at $\sqrt{s_{NN}}$ = 200 GeV in UrQMD and PYTHIA model,"Pandav, Ashish","National Institute of Science Education and Research, Bhubaneswar",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashish', 'last_name': 'Pandav', 'fullName': 'Pandav, Ashish', 'id': '9316010', 'affiliation': '', 'emailHash': 'ddd2f890fc6fd0214f8fa85814d6ff41', 'db_id': 9316010, 'person_id': 8940175}"
,poster,Mapping the longitudinal structure of QGP via nuclear deformations in heavy ion collisions,"Lumeng, Liu",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Liu', 'last_name': 'Lumeng', 'fullName': 'Lumeng, Liu', 'id': '9316008', 'affiliation': 'Fudan University', 'emailHash': '64c61224357daee92d3abd1518028145', 'db_id': 9316008, 'person_id': 8841428}"
,poster,Study of the effect of mass on the baryon correlation puzzle using the ALICE experiment,"Chochulska, Zuzanna Anna",Warsaw University of Technology (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zuzanna Anna', 'last_name': 'Chochulska', 'fullName': 'Chochulska, Zuzanna Anna', 'id': '9294164', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': 'e8cb9eed564b41266da30fdfbe0fc0e6', 'db_id': 9294164, 'person_id': 8940144}"
,poster,Dijet invariant mass in pp and p--Pb collisions at $\sqrt{s_\mathrm{NN}}=5.02$ TeV with ALICE,"Huhta, Laura",University of Jyvaskyla (FI),FI,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laura', 'last_name': 'Huhta', 'fullName': 'Huhta, Laura', 'id': '9294163', 'affiliation': 'University of Jyvaskyla (FI)', 'emailHash': 'ec321bb18e3ea21420d784a6f0a88602', 'db_id': 9294163, 'person_id': 8939457}"
,poster,Performance evaluation of p-type silicon sensors for the ALICE FoCal-E  in irradiation tests,"Takamura, Mai",Nara Women's University (JP),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mai', 'last_name': 'Takamura', 'fullName': 'Takamura, Mai', 'id': '9294162', 'affiliation': ""Nara Women's University (JP)"", 'emailHash': '4bd6f4fee1f62bcc8a8882ff9cf536b8', 'db_id': 9294162, 'person_id': 8938900}"
,poster,Performance study of non-prompt $J/\psi$ production in Pb--Pb collisions at $\sqrt{s_{\rm NN}}=5.36$ TeV from ALICE,"Ji, Yuanjing",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuanjing', 'last_name': 'Ji', 'fullName': 'Ji, Yuanjing', 'id': '9294161', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': 'b066e5a8c9fea8a2767567f5856dafd6', 'db_id': 9294161, 'person_id': 8938840}"
,poster,Light-flavor particle production as a function of transverse spherocity in high-multiplicity pp collisions,"Nassirpour, Adrian Fereydon",Sejong University (KR),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adrian Fereydon', 'last_name': 'Nassirpour', 'fullName': 'Nassirpour, Adrian Fereydon', 'id': '9294160', 'affiliation': 'Sejong University (KR)', 'emailHash': '45dceafc80ec6bce1a62e5115d0b16d4', 'db_id': 9294160, 'person_id': 8937808}"
,poster,Probing the $\Xi^-$ interaction with nucleons in two- and three-body systems with ALICE,"Mantzaridis, Georgios",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Georgios', 'last_name': 'Mantzaridis', 'fullName': 'Mantzaridis, Georgios', 'id': '9294159', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '8097efc3b74254ba1f70d7b435cf89f0', 'db_id': 9294159, 'person_id': 8937568}"
,poster,Hadron-photon correlations in pp collisions in ALICE using POWHEG and PYTHIA,"Stratmann, Peter",Universität Münster (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Stratmann', 'fullName': 'Stratmann, Peter', 'id': '9294157', 'affiliation': 'Universität Münster (DE)', 'emailHash': '7b2f889b7f08393d07c55d3cde404d81', 'db_id': 9294157, 'person_id': 8937376}"
,poster,Characterising the modification of charged jets using using event shape engineering in Pb--Pb Collisions at $\sqrt{s_{\mathrm{NN}}} = 5.36$ TeV with the ALICE Detector,"Hansen, Joachim",Lund University (SE),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joachim', 'last_name': 'Hansen', 'fullName': 'Hansen, Joachim', 'id': '9294155', 'affiliation': 'Lund University (SE)', 'emailHash': '8242c6dca027478044e9a5f3d39e1a39', 'db_id': 9294155, 'person_id': 8937097}"
,poster,Sensor Prototypes for the ALICE ITS3 Upgrade,"Tiltmann, Nicolas","CERN, Universität Münster (DE)",Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicolas', 'last_name': 'Tiltmann', 'fullName': 'Tiltmann, Nicolas', 'id': '9294154', 'affiliation': 'CERN, Universität Münster (DE)', 'emailHash': 'd1c02987beb313db0d5f489871c14101', 'db_id': 9294154, 'person_id': 8937049}"
,poster,Measurements of the beauty-jet cross section in pp collisions with a variety of techniques using the ALICE detector,"Park, Hanseo",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hanseo', 'last_name': 'Park', 'fullName': 'Park, Hanseo', 'id': '9294152', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': 'd91dfd0916cd00a68cf6c86b76ab33f2', 'db_id': 9294152, 'person_id': 8937024}"
,poster,Flow of heavy-flavor hadrons in small systems with LHC-ALICE in Run 3 data,"Lejeune, Alexian Marc",Czech Technical University  in Prague (CZ),CZ,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexian Marc', 'last_name': 'Lejeune', 'fullName': 'Lejeune, Alexian Marc', 'id': '9294149', 'affiliation': 'Czech Technical University  in Prague (CZ)', 'emailHash': '918e91a7e72ae4c5ebc150dc453d0573', 'db_id': 9294149, 'person_id': 8935874}"
,poster,Unraveling the Hadronic Phase with Resonances in pp Collisions at LHC Run 3 with ALICE,"Koley, Hirak Kumar",Jadavpur University (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hirak Kumar', 'last_name': 'Koley', 'fullName': 'Koley, Hirak Kumar', 'id': '9294148', 'affiliation': 'Jadavpur University (IN)', 'emailHash': '41cc6bd08bec67e246101732d4f17ff5', 'db_id': 9294148, 'person_id': 8934023}"
,poster,Open heavy-flavour decay lepton production by ALICE at the LHC,"Islam, Md Samsul",Indian Institute of Technology Bombay,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Md Samsul', 'last_name': 'Islam', 'fullName': 'Islam, Md Samsul', 'id': '9294147', 'affiliation': 'Indian Institute of Technology Bombay', 'emailHash': '95f95fdfb4c932c01fd3a27f9e8840ee', 'db_id': 9294147, 'person_id': 8921085}"
,poster,Imaging Jet Modification with Energy Correlators in Pb-Pb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV with ALICE,"Rai, Ananya",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ananya', 'last_name': 'Rai', 'fullName': 'Rai, Ananya', 'id': '9294145', 'affiliation': 'Yale University (US)', 'emailHash': '099985cd574a51532994d0e8b4fa44f5', 'db_id': 9294145, 'person_id': 8899137}"
,poster,Studying Lambda-Hadron correlations in Pb-Pb collisions using the ALICE detector,"Staa, Joey",Lund University (SE),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joey', 'last_name': 'Staa', 'fullName': 'Staa, Joey', 'id': '9294144', 'affiliation': 'Lund University (SE)', 'emailHash': 'af5901c7be0258ed92926727cbe4f4c9', 'db_id': 9294144, 'person_id': 8932085}"
,poster,Measurement of $\Xi_{\mathrm{c}}^{+}$ baryon via hadronic decay channel in pp collisions at $\sqrt{\it{s}}$ = 13.6 TeV with ALICE,"Cho, Jaeyoon",Inha University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jaeyoon', 'last_name': 'Cho', 'fullName': 'Cho, Jaeyoon', 'id': '9294142', 'affiliation': 'Inha University (KR)', 'emailHash': 'ab8c591dbde0f324141ff92cf8e71c75', 'db_id': 9294142, 'person_id': 8932017}"
