Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel session 17,parallel,New constraints to Chiral Effective Field Theories via Σ$^+$ -p femtoscopy with ALICE,"Heybeck, Benedict",Goethe University Frankfurt (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Benedict', 'last_name': 'Heybeck', 'fullName': 'Heybeck, Benedict', 'id': '9385534', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': '60851502a9f498bb56690c4692eb77ba', 'db_id': 9385534, 'person_id': 9129371}"
Parallel session 6,parallel,Longitudinal dynamics of large and small systems from a 3D Bayesian calibration with RHIC top energy data,"Collaboration, JETSCAPE",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'JETSCAPE', 'last_name': 'Collaboration', 'fullName': 'Collaboration, JETSCAPE', 'id': '9288825', 'affiliation': '', 'emailHash': None, 'db_id': 9288825, 'person_id': 8917240}"
Parallel session 6,parallel,sPHENIX measurements of collective behavior in small and large systems,"Jheng, Hao-Ren",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hao-Ren', 'last_name': 'Jheng', 'fullName': 'Jheng, Hao-Ren', 'id': '9359289', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '24af6f47bd3d38e804a4f26ad11378b4', 'db_id': 9359289, 'person_id': 9103967}"
Parallel session 6,parallel,First measurement of high $p_\mathrm{T}$ azimuthal anisotropy using subevent cumulants in small system collisions at CMS,"Singh, Rohit Kumar",Indian Institute of Technology Madras (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rohit Kumar', 'last_name': 'Singh', 'fullName': 'Singh, Rohit Kumar', 'id': '9381730', 'affiliation': 'Indian Institute of Technology Madras (IN)', 'emailHash': 'f3a264b88192726d88a89688baa74ebf', 'db_id': 9381730, 'person_id': 9125535}"
Parallel session 6,parallel,Probing QCD collectivity at the smallest scales through photonuclear collisions and high-multiplicity jets in pp collisions at CMS,"Liu, Xiaoyu",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaoyu', 'last_name': 'Liu', 'fullName': 'Liu, Xiaoyu', 'id': '9381704', 'affiliation': 'Rice University (US)', 'emailHash': '88cb2abe7f4a332b5952effe89bb6f3e', 'db_id': 9381704, 'person_id': 9125505}"
Parallel session 31,parallel,Universality of scaled particle spectra in ultrarelativistic heavy-ion collisions,"Gardim, Fernando",Federal University of Alfenas,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fernando', 'last_name': 'Gardim', 'fullName': 'Gardim, Fernando', 'id': '9288751', 'affiliation': 'Federal University of Alfenas', 'emailHash': '04242bc5e8f30717b4def13981822852', 'db_id': 9288751, 'person_id': 8888987}"
Parallel session 31,parallel,Fluid dynamics of charm and beauty quarks from large to small systems,"Capellino, Federica",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Federica', 'last_name': 'Capellino', 'fullName': 'Capellino, Federica', 'id': '9288792', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '128adfe2cb27702f8d4eb42f3c09734a', 'db_id': 9288792, 'person_id': 8893593}"
Parallel session 31,parallel,Flow measurements at LHCb,"Belin, Samuel",Universidade de Santiago de Compostela (ES),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Samuel', 'last_name': 'Belin', 'fullName': 'Belin, Samuel', 'id': '9396765', 'affiliation': 'Universidade de Santiago de Compostela (ES)', 'emailHash': '6ec6fd98a4bb927fbe47eb4cac3a226b', 'db_id': 9396765, 'person_id': 9140813}"
Parallel session 31,parallel,Measurement of Anisotropic Flow for BES-II Energies at RHIC-STAR,"RAV SHARMA, SHARANG ",IISER Tirupati,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'SHARANG ', 'last_name': 'RAV SHARMA', 'fullName': 'RAV SHARMA, SHARANG ', 'id': '9414323', 'affiliation': 'IISER Tirupati', 'emailHash': 'c764cec6f20d7b13f7879bb0c289dc22', 'db_id': 9414323, 'person_id': 9157264}"
Parallel session 31,parallel,Constraining the small system collectivity using d+Au and O+O collisions at $\sqrt{s_{NN}}$ = 200 GeV from STAR,"Yan, Zhengxi",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhengxi', 'last_name': 'Yan', 'fullName': 'Yan, Zhengxi', 'id': '9414358', 'affiliation': '', 'emailHash': 'b904b6ed67918c82f1d2b7c5817f3dfc', 'db_id': 9414358, 'person_id': 8933420}"
Parallel session 16,parallel,BHAC-QGP: three-dimensional MHD simulations of relativistic heavy-ion collisions,"Dash, Ashutosh",Goethe University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashutosh', 'last_name': 'Dash', 'fullName': 'Dash, Ashutosh', 'id': '9288690', 'affiliation': '', 'emailHash': 'b283f4e902f2c224e4de6ab7e01eaf77', 'db_id': 9288690, 'person_id': 8881156}"
Parallel session 16,parallel,Initial momentum and conserved charges to final flow,"William Luzum, Matthew",University of São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'William Luzum', 'fullName': 'William Luzum, Matthew', 'id': '9288710', 'affiliation': 'University of São Paulo', 'emailHash': 'b964ef68d153c670e1723ae651606490', 'db_id': 9288710, 'person_id': 8885099}"
Parallel session 16,parallel,Exploring the origin of collective phenomena in small collision systems with ALICE at the LHC,"Sarkar, Debojit","Niels Bohr Institute, University of Copenhagen, Denmark",India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Debojit', 'last_name': 'Sarkar', 'fullName': 'Sarkar, Debojit', 'id': '9385537', 'affiliation': 'Niels Bohr Institute, University of Copenhagen, Denmark', 'emailHash': '08091f6f0c47cc13119bd4c108761a18', 'db_id': 9385537, 'person_id': 9129375}"
Parallel session 16,parallel,Latest Anisotropic Flow Measurements in Pb–Pb Collisions with ALICE: New Insights into QGP Properties,"Lu, Zhiyong",China Institute of Atomic Energy (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhiyong', 'last_name': 'Lu', 'fullName': 'Lu, Zhiyong', 'id': '9385562', 'affiliation': 'China Institute of Atomic Energy (CN)', 'emailHash': '84ab38ccf3b79212b1fbeba798acc5c8', 'db_id': 9385562, 'person_id': 8894069}"
Parallel session 16,parallel,Quarkonia collectivity in large collision systems with ALICE,"Zhang, Chi",Université Paris-Saclay (FR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chi', 'last_name': 'Zhang', 'fullName': 'Zhang, Chi', 'id': '9385599', 'affiliation': 'Université Paris-Saclay (FR)', 'emailHash': '0fbb46de961fb19cd4f2d17cae303c03', 'db_id': 9385599, 'person_id': 9129402}"
Parallel session 12,parallel,What happens in hydrodynamic simulations of heavy-ion collisions when causality is violated?,"Gavassino, Lorenzo",Vanderbilt University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lorenzo', 'last_name': 'Gavassino', 'fullName': 'Gavassino, Lorenzo', 'id': '9288644', 'affiliation': '', 'emailHash': 'a991a51385cefe7e153d83ef38aedcb4', 'db_id': 9288644, 'person_id': 8868579}"
Parallel session 12,parallel,Long-range near-side correlation in e+e- collisions at 183-209 GeV with ALEPH archived data,"Peters, Michael Joseph",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael Joseph', 'last_name': 'Peters', 'fullName': 'Peters, Michael Joseph', 'id': '9288633', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '2e79254902d1cebae8f9c0c833e10ea8', 'db_id': 9288633, 'person_id': 8853309}"
Parallel session 12,parallel,"Recent flow and correlation measurements from ATLAS in $pp$, $p$+Pb and Pb+Pb collisions","Bold, Tomasz",AGH University of Krakow (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tomasz', 'last_name': 'Bold', 'fullName': 'Bold, Tomasz', 'id': '9459438', 'affiliation': 'AGH University of Krakow (PL)', 'emailHash': 'c86400decf25d81fa6a9e609c133e417', 'db_id': 9459438, 'person_id': 8862415}"
Parallel session 13,parallel,Top-quark pair production in Pb+Pb collisions in the ATLAS experiment,"Potepa, Patrycja Anna",AGH University of Krakow (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Patrycja Anna', 'last_name': 'Potepa', 'fullName': 'Potepa, Patrycja Anna', 'id': '9459445', 'affiliation': 'AGH University of Krakow (PL)', 'emailHash': 'e94deba40c70fe51e247f31200f38039', 'db_id': 9459445, 'person_id': 9199417}"
Parallel session 33,parallel,Dilepton polarization as a signature of plasma anisotropy,"Coquet, Maurice",Centre National de la Recherche Scientifique (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maurice', 'last_name': 'Coquet', 'fullName': 'Coquet, Maurice', 'id': '9288739', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': 'f3efe6834dfd958b57b1c7f7f1a96d8d', 'db_id': 9288739, 'person_id': 8885871}"
Parallel session 33,parallel,Electromagnetic tomography of Quark-Gluon Plasma at finite baryon densities,"Wu, Xiang-Yu",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiang-Yu', 'last_name': 'Wu', 'fullName': 'Wu, Xiang-Yu', 'id': '9288778', 'affiliation': 'McGill University', 'emailHash': 'f71d669eecebb66ecc74cea7b581a964', 'db_id': 9288778, 'person_id': 8889104}"
Parallel session 33,parallel,Thermal dielectron measurements with the STAR experiment,"Luo, Jiaxuan",USTC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiaxuan', 'last_name': 'Luo', 'fullName': 'Luo, Jiaxuan', 'id': '9414307', 'affiliation': '', 'emailHash': '4131801d1bfc3f5cb80904c43a1822d9', 'db_id': 9414307, 'person_id': 8937595}"
Parallel session 33,parallel,Early EM fields in PbPb collisions via their effect on dimuon decays of Z bosons and top quark production with CMS,"Gonzalez, Jose Francisco",University of California Davis (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jose Francisco', 'last_name': 'Gonzalez', 'fullName': 'Gonzalez, Jose Francisco', 'id': '9412535', 'affiliation': 'University of California Davis (US)', 'emailHash': 'f49d93df04f45157ef7bc9a2600e14d1', 'db_id': 9412535, 'person_id': 9155625}"
Parallel session 33,parallel,Direct photon production from small to large collision systems with ALICE,"Konig, Joshua Leon",Goethe University Frankfurt (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joshua Leon', 'last_name': 'Konig', 'fullName': 'Konig, Joshua Leon', 'id': '9385717', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': '7ba8d0e713bc877990f80b4187a1318a', 'db_id': 9385717, 'person_id': 9129490}"
Parallel sessions 26,parallel,The electric conductivity of nuclear matter along the QCD phase transition line,"Atchison, Joseph",Abilene Christian University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joseph', 'last_name': 'Atchison', 'fullName': 'Atchison, Joseph', 'id': '9288614', 'affiliation': 'Abilene Christian University', 'emailHash': '30cedb9e93b85dd9cc9e717f610d97a0', 'db_id': 9288614, 'person_id': 8809055}"
Parallel sessions 26,parallel,Imprints of dynamic fluidization on dilepton production,"Góes-Hirayama, Renan",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Renan', 'last_name': 'Góes-Hirayama', 'fullName': 'Góes-Hirayama, Renan', 'id': '9288685', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': '6d8b348fcb553a60a40699a253fd27b0', 'db_id': 9288685, 'person_id': 8879399}"
Parallel sessions 26,parallel,Dielectron production in pp and Pb-Pb collisions with ALICE in Run 3,"Eisenhut, Florian",Goethe University Frankfurt (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Florian', 'last_name': 'Eisenhut', 'fullName': 'Eisenhut, Florian', 'id': '9385602', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': 'a676b258deaea084a81410545eec33cd', 'db_id': 9385602, 'person_id': 9129404}"
Parallel sessions 26,parallel,Studying properties of baryon-dominated matter with dileptons,"Schild, Niklas",TU Darmstadt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Niklas', 'last_name': 'Schild', 'fullName': 'Schild, Niklas', 'id': '9359313', 'affiliation': '', 'emailHash': '33a939eea5b4718d608646ef5c4f9ae7', 'db_id': 9359313, 'person_id': 9103969}"
Parallel sessions 26,parallel,Direct virtual photon measurements in Au+Au collisions with STAR BES-II data,"bao, xianwen",ShanDong University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'xianwen', 'last_name': 'bao', 'fullName': 'bao, xianwen', 'id': '9414355', 'affiliation': '', 'emailHash': '3a6f0958852c083902ae426eaf18407e', 'db_id': 9414355, 'person_id': 9157287}"
Parallel sessions 26,parallel,Low $p_T$ direct photon results with PHENIX and their bearing on the direct photon puzzle,"David, Gabor",Brookhaven National Laboratory,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabor', 'last_name': 'David', 'fullName': 'David, Gabor', 'id': '9395442', 'affiliation': '', 'emailHash': '6ac23d3751ffcc5d8327f0efb4973c0c', 'db_id': 9395442, 'person_id': 9139877}"
Parallel session 8,parallel,The first measurement of energy-energy correlator of jets in PbPb collisions at CMS,"Viinikainen, Jussi",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jussi', 'last_name': 'Viinikainen', 'fullName': 'Viinikainen, Jussi', 'id': '9381766', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '2212db33be944fba11f055162e05c99b', 'db_id': 9381766, 'person_id': 8884464}"
Parallel session 8,parallel,sPHENIX measurements of high-pT neutral mesons and isolated photons in p+p collisions,"Park, Jaebeom",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jaebeom', 'last_name': 'Park', 'fullName': 'Park, Jaebeom', 'id': '9359296', 'affiliation': '', 'emailHash': '5eceb3c5e5db6aeb2f95ac2bec62afd2', 'db_id': 9359296, 'person_id': 8933817}"
Parallel session 8,parallel,A generalized picture of colour decoherence in dense QCD media,"Mayo López, Xoán",Universidade de Santiago de Compostela - IGFAE,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xoán', 'last_name': 'Mayo López', 'fullName': 'Mayo López, Xoán', 'id': '9288995', 'affiliation': 'Universidade de Santiago de Compostela - IGFAE', 'emailHash': 'f479c2bfa4bfcedd3dd620f77ecb5f1f', 'db_id': 9288995, 'person_id': 8890134}"
Parallel session 8,parallel,Energy correlators for gluon splitting to heavy quarks,"Martins da Silva, João",LIP - Lisboa / ULisboa - IST,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'João', 'last_name': 'Martins da Silva', 'fullName': 'Martins da Silva, João', 'id': '9288996', 'affiliation': 'LIP - Lisboa / ULisboa - IST', 'emailHash': '069094eab3bd0f2de6f89aa49c058370', 'db_id': 9288996, 'person_id': 8878560}"
Parallel session 28,parallel,First measurement of jet axis decorrelation for detecting in-medium momentum broadening in photon-tagged jets PbPb at 5.02 TeV with CMS,"Kalipoliti, Lida","LLR, École Polytechnique (FR)",France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lida', 'last_name': 'Kalipoliti', 'fullName': 'Kalipoliti, Lida', 'id': '9422604', 'affiliation': 'LLR, École Polytechnique (FR)', 'emailHash': '9a96ca77ffbfc2a31b516d6d3533304f', 'db_id': 9422604, 'person_id': 9125594}"
Parallel session 28,parallel,First evidence of the medium response to hard probes with Z-hadron correlations in PbPb and pp collisions at $\sqrt{s_\mathrm{NN}} = 5.02$ TeV,"Lee, Yen-Jie",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yen-Jie', 'last_name': 'Lee', 'fullName': 'Lee, Yen-Jie', 'id': '9381797', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '8037f2f5eb66457d78bbe8b4f5515d4d', 'db_id': 9381797, 'person_id': 8853305}"
Parallel session 28,parallel,First measurement of full event energy-energy correlation in high-Z tagged events in PbPb collisions in CMS,"Chen, Yi",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Chen', 'fullName': 'Chen, Yi', 'id': '9381765', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'fe04c84a80d44b70b7982e0e8959def8', 'db_id': 9381765, 'person_id': 8853299}"
Parallel session 28,parallel,"Jet Elliptic Anisotropy and Suppression in PbPb, AuAu and OO","Mehtar-Tani, Yacine",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yacine', 'last_name': 'Mehtar-Tani', 'fullName': 'Mehtar-Tani, Yacine', 'id': '9288870', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'ccfab5687e96802d8cffe3401603ec08', 'db_id': 9288870, 'person_id': 8931671}"
Parallel session 28,parallel,Gluon emission by a quark-antiquark antenna with realistic parton-medium interactions,"Cordeiro, André",LIP/IST,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'André', 'last_name': 'Cordeiro', 'fullName': 'Cordeiro, André', 'id': '9288908', 'affiliation': 'LIP/IST', 'emailHash': '5fb3bbe627aceb709df75d676e6c0a7f', 'db_id': 9288908, 'person_id': 8935521}"
Parallel session 28,parallel,How loss of colour coherence affects intra-jet obseravbles,"Zapp, Korinna",Lund University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Korinna', 'last_name': 'Zapp', 'fullName': 'Zapp, Korinna', 'id': '9288921', 'affiliation': '', 'emailHash': '58d6e58ec779a5257f0917dbcfd76cfc', 'db_id': 9288921, 'person_id': 8936468}"
Parallel session 18,parallel,Comprehensive study of jet substructure using a multi-stage jet evolution framework,"Collaboration, JETSCAPE",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'JETSCAPE', 'last_name': 'Collaboration', 'fullName': 'Collaboration, JETSCAPE', 'id': '9288824', 'affiliation': '', 'emailHash': None, 'db_id': 9288824, 'person_id': 8917236}"
Parallel session 18,parallel,Modification of the Jet Energy-Energy Correlator in Cold Nuclear Matter,"Fu, Yu",Duke university,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Fu', 'fullName': 'Fu, Yu', 'id': '9288850', 'affiliation': 'Duke university', 'emailHash': '46b5fc6a35209bc0589d0e568a30f7d7', 'db_id': 9288850, 'person_id': 8913019}"
Parallel session 18,parallel,"Probing jet hadrochemistry modification with measurements of π,  K, and p in jets and the underlying event in pp and Pb–Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV with ALICE","Cantway, Sierra",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sierra', 'last_name': 'Cantway', 'fullName': 'Cantway, Sierra', 'id': '9385576', 'affiliation': 'Yale University (US)', 'emailHash': '5fb675ff019a44d78a25c8c668dfe9cf', 'db_id': 9385576, 'person_id': 9129391}"
Parallel session 18,parallel,Measurements of Baryon-to-Meson Ratios Inside Jets in Au+Au and $p$+$p$ Collisions at $\sqrt{s_{NN}} = 200$ GeV at STAR,"Dale-Gau, Gabe",University of Illinois at Chicago,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabe', 'last_name': 'Dale-Gau', 'fullName': 'Dale-Gau, Gabe', 'id': '9414309', 'affiliation': 'University of Illinois at Chicago', 'emailHash': '1fa8f7e34411018287592336aec746ca', 'db_id': 9414309, 'person_id': 9157255}"
Parallel session 18,parallel,Studies of jet quenching in O+O collisions at $\sqrt{s_{NN}}$ = 200 GeV by STAR,"Zhang, Sijie",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sijie', 'last_name': 'Zhang', 'fullName': 'Zhang, Sijie', 'id': '9414310', 'affiliation': 'University of Science and Technology of China', 'emailHash': '5ec3b4043c3e9f49e1933b5d7d047089', 'db_id': 9414310, 'person_id': 9157256}"
Parallel session 14,parallel,Measurement of flavor effects in charm-induced jet showers at the perturbative/non-perturbative boundary with ALICE,"Dhankher, Preeti",University of California Berkeley (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Preeti', 'last_name': 'Dhankher', 'fullName': 'Dhankher, Preeti', 'id': '9385577', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '184c051c94f8207fefa81704e7c391a9', 'db_id': 9385577, 'person_id': 9129392}"
Parallel session 14,parallel,Probing the evolution of the charm-quark dead cone and splitting function with ALICE,"Zardoshti, Nima",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nima', 'last_name': 'Zardoshti', 'fullName': 'Zardoshti, Nima', 'id': '9385579', 'affiliation': 'CERN', 'emailHash': '70b5b1e46f746f7d89856f34404d2890', 'db_id': 9385579, 'person_id': 9129393}"
Parallel session 14,parallel,Color Coherence on Recoils,"Pablos, Daniel","IGFAE, USC",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Pablos', 'fullName': 'Pablos, Daniel', 'id': '9288815', 'affiliation': 'IGFAE, USC', 'emailHash': 'c63d153f0448a8812b4f5c8669ba794b', 'db_id': 9288815, 'person_id': 8899134}"
Parallel session 14,parallel,3D structure of jet-induced diffusion wake in heavy-ion collisions,"Wang, Xin-Nian",Lawrence Berkeley National Lab. (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xin-Nian', 'last_name': 'Wang', 'fullName': 'Wang, Xin-Nian', 'id': '9288818', 'affiliation': 'Lawrence Berkeley National Lab. (US)', 'emailHash': 'f6585e982442d97782f38b7bebbc23fc', 'db_id': 9288818, 'person_id': 8869659}"
Parallel session 14,parallel,sPHENIX measurement of dijet correlations in p+p collisions over a large kinematic range,"Bailey, Virginia",Georgia State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Virginia', 'last_name': 'Bailey', 'fullName': 'Bailey, Virginia', 'id': '9359295', 'affiliation': 'Georgia State University', 'emailHash': '6a21490fcf8c14b5f8de289eb7e45b1f', 'db_id': 9359295, 'person_id': 8935716}"
Parallel session 5,parallel,Search for jet-induced diffusion wake in heavy ion collisions using photon-jet and di-jet events with the ATLAS detector,"Mohapatra, Soumya",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soumya', 'last_name': 'Mohapatra', 'fullName': 'Mohapatra, Soumya', 'id': '9457386', 'affiliation': 'Columbia University (US)', 'emailHash': '098f3c097bb6400e64dd2de0d2eee4aa', 'db_id': 9457386, 'person_id': 9197454}"
Parallel session 5,parallel,Measurement of flavor dependence of jet quenching in heavy ion collisions with ATLAS,"Derendarz, Dominik Karol",Polish Academy of Sciences (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dominik Karol', 'last_name': 'Derendarz', 'fullName': 'Derendarz, Dominik Karol', 'id': '9457424', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': '11832d8898ef11de86a67bbca886a067', 'db_id': 9457424, 'person_id': 9197492}"
Parallel session 5,parallel,Probing jet modification in the QGP using N-Point Energy Correlators in Pb-Pb collisions with ALICE,"Rai, Ananya",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ananya', 'last_name': 'Rai', 'fullName': 'Rai, Ananya', 'id': '9385572', 'affiliation': 'Yale University (US)', 'emailHash': '099985cd574a51532994d0e8b4fa44f5', 'db_id': 9385572, 'person_id': 8899137}"
Parallel session 5,parallel,Measuring energy-energy correlators in p-Pb collisions at ALICE,"Nambrath, Anjali",University of California Berkeley (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anjali', 'last_name': 'Nambrath', 'fullName': 'Nambrath, Anjali', 'id': '9385574', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '20971ee14d50df866a7836b2dc2d2246', 'db_id': 9385574, 'person_id': 9129390}"
Parallel session 5,parallel,Initial stage jet momentum broadening in a light-front Hamiltonian approach,"Lamas, Carlos",IGFAE-USC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carlos', 'last_name': 'Lamas', 'fullName': 'Lamas, Carlos', 'id': '9288665', 'affiliation': 'IGFAE-USC', 'emailHash': 'a82ca017aba9d38101f1460230d227fd', 'db_id': 9288665, 'person_id': 8876018}"
Parallel session 5,parallel,Tackling selection bias in heavy-ion jets with energy correlators,"Andres, Carlota",MIT,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carlota', 'last_name': 'Andres', 'fullName': 'Andres, Carlota', 'id': '9288706', 'affiliation': 'MIT', 'emailHash': 'df49632b5ba902b453a88745754c7eef', 'db_id': 9288706, 'person_id': 8884463}"
Parallel session 5,parallel,Imaging the Jet-Induced Medium Response with Energy Correlators,"Kudinoor, Arjun Srinivasan",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arjun Srinivasan', 'last_name': 'Kudinoor', 'fullName': 'Kudinoor, Arjun Srinivasan', 'id': '9288810', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'a69a95883be750112891691c4bada5d2', 'db_id': 9288810, 'person_id': 8899135}"
Parallel session 2,parallel,The ATLAS Transition Radiation Tracker and Zero Degree Calorimeter: the progress on triggering on ultraperipheral processe,"Hoppesch, Matthew Caleb",University of Illinois at Urbana-Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew Caleb', 'last_name': 'Hoppesch', 'fullName': 'Hoppesch, Matthew Caleb', 'id': '9457458', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': '58dca0c66a3419e7ffb01cc8f120fffc', 'db_id': 9457458, 'person_id': 9197523}"
