Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session - EM probes II,parallel,"Measurements of dielectron production in Au+Au collisions at $\sqrt{s_{\text{NN}}}$ = 27, 54.4 and 200 GeV with the STAR experiment","Seck for the STAR Collaboration, Florian",TU Darmstadt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Florian', 'last_name': 'Seck for the STAR Collaboration', 'fullName': 'Seck for the STAR Collaboration, Florian', 'id': '4644958', 'affiliation': 'TU Darmstadt', 'emailHash': 'cb1e8c854b5cdde704e4cb9bb2637839', 'db_id': 4644958, 'person_id': 4737195}"
Parallel Session - Heavy flavor III,parallel,Longitudinal dependence of B and D mesons and heavy flavor leptons observables in relativistic heavy ion collisions,"A. G. Prado, Caio",Central China Normal University (CN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caio', 'last_name': 'A. G. Prado', 'fullName': 'A. G. Prado, Caio', 'id': '4557416', 'affiliation': 'Central China Normal University (CN)', 'emailHash': 'fb53c8c32052ab400cb62a9c0f4cfe5e', 'db_id': 4557416, 'person_id': 4585999}"
Parallel Session - EM probes II,parallel,Signatures of chiral symmetry restoration in dilepton production,"Sasaki, Chihiro",FIAS & Uni of Wroclaw,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chihiro', 'last_name': 'Sasaki', 'fullName': 'Sasaki, Chihiro', 'id': '4557441', 'affiliation': '', 'emailHash': '3bd434da12b165df8ff4bbe96f79516a', 'db_id': 4557441, 'person_id': 4582338}"
Parallel Session - EM probes II,parallel,Thermal photon production in Au+Au collisions from PHENIX,"Fan, Wenqing",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wenqing', 'last_name': 'Fan', 'fullName': 'Fan, Wenqing', 'id': '4596122', 'affiliation': 'Stony Brook University', 'emailHash': '742300ee6a0c536f9311ead53028bc41', 'db_id': 4596122, 'person_id': 4585664}"
Parallel Session - EM probes II,parallel,"Low-mass dielectron  measurements in pp, p-Pb and Pb-Pb collisions with ALICE at the LHC","Scheid for the ALICE Collaboration, Horst Sebastian",Johann-Wolfgang-Goethe Univ. (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Horst Sebastian', 'last_name': 'Scheid for the ALICE Collaboration', 'fullName': 'Scheid for the ALICE Collaboration, Horst Sebastian', 'id': '4596131', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'ca187f34481d2e484d081330dcafce31', 'db_id': 4596131, 'person_id': 4692806}"
Parallel Session - EM probes I,parallel,Electrical Cross-Conductivity in the Hadron Gas,"Rose, Jean-Bernard",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Bernard', 'last_name': 'Rose', 'fullName': 'Rose, Jean-Bernard', 'id': '4557449', 'affiliation': '', 'emailHash': '35a8f8d9136b27ee4f540551fb9f3d21', 'db_id': 4557449, 'person_id': 4584514}"
Parallel Session - New theoretical developments I,parallel,Computing real time correlation functions on a hybrid classical/quantum computer,"Mueller, Niklas",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Niklas', 'last_name': 'Mueller', 'fullName': 'Mueller, Niklas', 'id': '4557514', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'e52c7f259611013bb30a98a1e068f24f', 'db_id': 4557514, 'person_id': 4585722}"
Parallel Session - Future facilities,parallel,New opportunities in heavy ion physics at HL-LHC with a Mip Timing Detector at CMS,"Stahl Leiton for the CMS Collaboration, Andre Govinda",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andre Govinda', 'last_name': 'Stahl Leiton for the CMS Collaboration', 'fullName': 'Stahl Leiton for the CMS Collaboration, Andre Govinda', 'id': '4596156', 'affiliation': 'Rice University (US)', 'emailHash': '19e0cf1f135883220a998e5e59bd8430', 'db_id': 4596156, 'person_id': 4692824}"
Parallel Session - New theoretical developments II,parallel,Improved opacity expansion for medium-induced parton splitting,"Mehtar-Tani, Yacine",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yacine', 'last_name': 'Mehtar-Tani', 'fullName': 'Mehtar-Tani, Yacine', 'id': '4557697', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'ccfab5687e96802d8cffe3401603ec08', 'db_id': 4557697, 'person_id': 4576309}"
Parallel Session - Future facilities,parallel,LHC Run 3 and Run 4 prospects for heavy-ion physics with LHCb,"Di Nezza for the LHCb Collaboration, Pasquale",INFN e Laboratori Nazionali di  Frascati (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pasquale', 'last_name': 'Di Nezza for the LHCb Collaboration', 'fullName': 'Di Nezza for the LHCb Collaboration, Pasquale', 'id': '4601046', 'affiliation': 'INFN e Laboratori Nazionali di  Frascati (IT)', 'emailHash': '54b7b634b7322ffc73eaab487a7cd565', 'db_id': 4601046, 'person_id': 4697656}"
Parallel Session - QM & nuclear astrophysics,parallel,Quarkyonic Matter and Neutron Stars,"Kiesang, Jeon","INT, University of Washington",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jeon', 'last_name': 'Kiesang', 'fullName': 'Kiesang, Jeon', 'id': '4557760', 'affiliation': 'INT, University of Washington', 'emailHash': 'ee39320f5ad06cccc9b6259fb5839e70', 'db_id': 4557760, 'person_id': 4576448}"
Parallel Session - QM & nuclear astrophysics,parallel,Continuity from neutron matter to color-superconducting quark matter with $^3 P_2$ superfluidity,"Fujimoto, Yuki",The University of Tokyo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuki', 'last_name': 'Fujimoto', 'fullName': 'Fujimoto, Yuki', 'id': '4557767', 'affiliation': 'The University of Tokyo', 'emailHash': '6c38c581f800f3b0d85c424a53021da4', 'db_id': 4557767, 'person_id': 4585270}"
Parallel Session - QM & nuclear astrophysics,parallel,Measurement of the anti-deuteron nuclear inelastic cross section with ALICE and implications for indirect Dark Matter searches,"Vorobyev for the ALICE Collaboration, Ivan",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ivan', 'last_name': 'Vorobyev for the ALICE Collaboration', 'fullName': 'Vorobyev for the ALICE Collaboration, Ivan', 'id': '4596151', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '6cf6459f05dfe9c90c94916a87c33be3', 'db_id': 4596151, 'person_id': 4692819}"
Parallel Session - Collective dynamics  III,parallel,Two-Pion Intensity-Interferometry in Collisions of Au+Au at 1.23A GeV with HADES,"Greifenhagen for the HADES Collaboration, Robert",HADES,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Robert', 'last_name': 'Greifenhagen for the HADES Collaboration', 'fullName': 'Greifenhagen for the HADES Collaboration, Robert', 'id': '4574741', 'affiliation': 'HADES', 'emailHash': '508f0588082bc4dc82c3d493f26b4401', 'db_id': 4574741, 'person_id': 4587833}"
Parallel Session - Small systems IV,parallel,Flow in collisions of light nuclei,"Broniowski, Wojciech",IFJ PAN,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wojciech', 'last_name': 'Broniowski', 'fullName': 'Broniowski, Wojciech', 'id': '4556974', 'affiliation': 'IFJ PAN', 'emailHash': '7fea12cd8e2566cc6647445dd57649bc', 'db_id': 4556974, 'person_id': 4588772}"
Parallel Session - Small systems IV,parallel,Measurement of long-range two- and multi-particle correlations by ALICE,"Sekiguchi for the ALICE Collaboration, Yuko",University of Tokyo (JP),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuko', 'last_name': 'Sekiguchi for the ALICE Collaboration', 'fullName': 'Sekiguchi for the ALICE Collaboration, Yuko', 'id': '4596127', 'affiliation': 'University of Tokyo (JP)', 'emailHash': '1bd98a3c443c03692554d8796a9cb659', 'db_id': 4596127, 'person_id': 4583212}"
Parallel Session - Small systems IV,parallel,One fluid may not rule them all,"Zhou, You",University of Copenhagen (DK),DK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'You', 'last_name': 'Zhou', 'fullName': 'Zhou, You', 'id': '4556970', 'affiliation': 'University of Copenhagen (DK)', 'emailHash': '227dd48b81f94eba8b0641c8d63cb1f5', 'db_id': 4556970, 'person_id': 4588364}"
Parallel Session - Small systems IV,parallel,Small system scan within a combined color glass condensate and hydrodynamic model,"Schenke, Bjoern",Brookhaven National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bjoern', 'last_name': 'Schenke', 'fullName': 'Schenke, Bjoern', 'id': '4556957', 'affiliation': 'Brookhaven National Lab', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 4556957, 'person_id': 4580164}"
Parallel Session - Small systems IV,parallel,Collectivity in novel geometric configurations of proton-proton collisions and in photo-nuclear collisions with ATLAS,"Cole for the ATLAS Collaboration, Brian",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Brian', 'last_name': 'Cole for the ATLAS Collaboration', 'fullName': 'Cole for the ATLAS Collaboration, Brian', 'id': '4610155', 'affiliation': 'Columbia University (US)', 'emailHash': '5ac89c43538af2f10d3ef24f9575e165', 'db_id': 4610155, 'person_id': 4546611}"
Parallel Session - Small systems IV,parallel,Unified description from small to large colliding systems within dynamical core--corona initialization,"Kanakubo, Yuuka",Sophia Univ.,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuuka', 'last_name': 'Kanakubo', 'fullName': 'Kanakubo, Yuuka', 'id': '4556990', 'affiliation': 'Sophia Univ.', 'emailHash': '802a225bdc5faa755026c3d320559914', 'db_id': 4556990, 'person_id': 4574577}"
Parallel Session - Collective dynamics IV,parallel,Revealing QCD thermodynamics in ultra-relativistic  nuclear collisions,"Ollitrault, Jean-Yves",CNRS,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Yves', 'last_name': 'Ollitrault', 'fullName': 'Ollitrault, Jean-Yves', 'id': '4557015', 'affiliation': 'CNRS', 'emailHash': 'd8868398cc0f87360f6bfb8a6cfad9f6', 'db_id': 4557015, 'person_id': 4584764}"
Parallel Session - Collective dynamics IV,parallel,Momentum-dependent flow fluctuations as a hydrodynamic response to initial geometry,"Hippert, Mauricio",Universidade de São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Hippert', 'fullName': 'Hippert, Mauricio', 'id': '4557004', 'affiliation': 'Universidade de São Paulo', 'emailHash': '22b7a8899e5b8f2b4152e676a052d67a', 'db_id': 4557004, 'person_id': 4585235}"
Parallel Session - Collective dynamics IV,parallel,Correlation of flow harmonics and mean transverse momentum in 5.02 TeV $p$+Pb and Pb+Pb collisions and event-plane dependence of HBT radii in high-multiplicity $p$+Pb collisions with the ATLAS detector,"Bold, Tomasz","AGH Univ. of Science and Technology, Krakow",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tomasz', 'last_name': 'Bold', 'fullName': 'Bold, Tomasz', 'id': '4557018', 'affiliation': 'AGH Univ. of Science and Technology, Krakow', 'emailHash': 'c86400decf25d81fa6a9e609c133e417', 'db_id': 4557018, 'person_id': 4581317}"
Parallel Session - Collective dynamics IV,parallel,Fluid dynamics far-from-equilibrium: a concrete example,"Denicol, Gabriel",Universidade Federal Fluminense,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabriel', 'last_name': 'Denicol', 'fullName': 'Denicol, Gabriel', 'id': '4556995', 'affiliation': 'Universidade Federal Fluminense', 'emailHash': '87093148e17ccf5c700e7fd7c4dd7527', 'db_id': 4556995, 'person_id': 4580920}"
Parallel Session - Collective dynamics IV,parallel,Beam-energy and collision-system dependence of the linear and mode-coupled flow harmonics from STAR,"Abdelrahman for the STAR Collaboration, Niseem",University of Illinois at Chicago,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Niseem', 'last_name': 'Abdelrahman for the STAR Collaboration', 'fullName': 'Abdelrahman for the STAR Collaboration, Niseem', 'id': '4601094', 'affiliation': 'University of Illinois at Chicago', 'emailHash': 'd18a1d6a028977880a8a1ee18997354b', 'db_id': 4601094, 'person_id': 4588693}"
Parallel Session -  Jet modifications II,parallel,Jet quenching in a multi-stage approach,"Kumar, Amit",Wayne State University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Amit', 'last_name': 'Kumar', 'fullName': 'Kumar, Amit', 'id': '4601051', 'affiliation': 'Wayne State University', 'emailHash': 'e9bfc5fa2dae2f17918bae7458ba001e', 'db_id': 4601051, 'person_id': 4586124}"
Parallel Session - Jet modifications I,parallel,"First direct measurement of the dead-cone effect at colliders using iterative declustering techniques in the Lund plane, with D meson jets in pp collisions at $\sqrt{s}$ = 13 TeV with ALICE","Zardoshti for the ALICE Collaboration, Nima",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nima', 'last_name': 'Zardoshti for the ALICE Collaboration', 'fullName': 'Zardoshti for the ALICE Collaboration, Nima', 'id': '4596144', 'affiliation': 'CERN', 'emailHash': '70b5b1e46f746f7d89856f34404d2890', 'db_id': 4596144, 'person_id': 4692816}"
Parallel Session -  Jet modifications II,parallel,Exploring the phase space of jet splittings in Pb—Pb and pp collisions at $\sqrt{s}_{\rm NN}$ =5.02 TeV in ALICE,"Havener for the ALICE Collaboration, Laura Brittany",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laura Brittany', 'last_name': 'Havener for the ALICE Collaboration', 'fullName': 'Havener for the ALICE Collaboration, Laura Brittany', 'id': '4596147', 'affiliation': 'Yale University (US)', 'emailHash': 'b6692bec7e2759e0e70828cfb6972795', 'db_id': 4596147, 'person_id': 4692817}"
Parallel Session -  Jet modifications II,parallel,Interplaying mechanisms behind inclusive jet $R_{AA}$ and extraction of jet energy loss distributions,"He, Yayun",Central China Normal University,China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yayun', 'last_name': 'He', 'fullName': 'He, Yayun', 'id': '4561592', 'affiliation': 'Central China Normal University', 'emailHash': '506f1cd4ce44159831c61f397a9d03d0', 'db_id': 4561592, 'person_id': 4585463}"
Parallel Session - Search for the CP II,parallel,A machine learning study to identify spinodal clumping in high energy nuclear collisions,"Steinheimer, Jan",FIAS,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Steinheimer', 'fullName': 'Steinheimer, Jan', 'id': '4557051', 'affiliation': '', 'emailHash': '2dd89b929755503b966cafaec1c7c6b6', 'db_id': 4557051, 'person_id': 4567340}"
Parallel Session - Search for the CP II,parallel,Exploring dense baryonic matter and multi-strangeness at J-PARC Heavy-Ion Project,"Sako for the J_PARC-HI Collaboration, Hiroyuki",Japan Atomic Energy Agency,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hiroyuki', 'last_name': 'Sako for the J_PARC-HI Collaboration', 'fullName': 'Sako for the J_PARC-HI Collaboration, Hiroyuki', 'id': '4578648', 'affiliation': 'Japan Atomic Energy Agency', 'emailHash': '1d10206d4ddc9abadda3eb6a7baaa088', 'db_id': 4578648, 'person_id': 4583192}"
Parallel Session - Search for the CP II,parallel,Understanding the out-of-equilibrium dynamics near a critical point via a Hydro+ simulation,"Yin, Yi",MIT,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Yin', 'fullName': 'Yin, Yi', 'id': '4557048', 'affiliation': 'MIT', 'emailHash': 'e4c268fdc8102258d49e049b5bc62e26', 'db_id': 4557048, 'person_id': 4585329}"
Parallel Session - Small systems III,parallel,Constraining the production mechanism of light (anti-)nuclei in small systems with ALICE at the LHC,"Barioglio for the ALICE Collaboration, Luca",Universita e INFN Torino (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luca', 'last_name': 'Barioglio for the ALICE Collaboration', 'fullName': 'Barioglio for the ALICE Collaboration, Luca', 'id': '4596152', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': '517e31e8f2e6be5dbe90e85c09a8c796', 'db_id': 4596152, 'person_id': 4692820}"
Parallel Session - Small systems III,parallel,The Angantyr model for heavy ions in Pythia8,"Lönnblad for the LHCb Collaboration, Leif",Lund University (SE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Leif', 'last_name': 'Lönnblad for the LHCb Collaboration', 'fullName': 'Lönnblad for the LHCb Collaboration, Leif', 'id': '4574748', 'affiliation': 'Lund University (SE)', 'emailHash': 'b26f847ac77bdf0e811e113dad1112df', 'db_id': 4574748, 'person_id': 4583382}"
Parallel Session - Small systems III,parallel,Light flavour hadron production  vs. multiplicity in pp and in p-Pb collisions with ALICE,"Pisano for the ALICE Collaboration, Silvia",INFN e Laboratori Nazionali di  Frascati (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Silvia', 'last_name': 'Pisano for the ALICE Collaboration', 'fullName': 'Pisano for the ALICE Collaboration, Silvia', 'id': '4596149', 'affiliation': 'INFN e Laboratori Nazionali di  Frascati (IT)', 'emailHash': '258f23b2d72b5a400d3d39248bfcdc3c', 'db_id': 4596149, 'person_id': 4583401}"
Parallel Session - Heavy Flavor I,parallel,Sequential Hadronization with Charm Conservation in High Energy Nuclear Collisions,"zhao, Jiaxing",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiaxing', 'last_name': 'zhao', 'fullName': 'zhao, Jiaxing', 'id': '4578732', 'affiliation': '', 'emailHash': '1b0af41d156f915dfa66e13b4746254a', 'db_id': 4578732, 'person_id': 4578297}"
Parallel Session - QCD at finite temperature II,parallel,Chemical freeze-out parameters of net-kaons in heavy-ion collisions,"Stafford, Jamie",University of Houston,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jamie', 'last_name': 'Stafford', 'fullName': 'Stafford, Jamie', 'id': '4556934', 'affiliation': 'University of Houston', 'emailHash': '784d3cdc3c22175905c502b61ef85891', 'db_id': 4556934, 'person_id': 4585643}"
Parallel Session - Chirality III,parallel,Quantum Kinetic Theory of Spin Polarization of Massive Quarks in Perturbative QCD,"Li, Shiyong",University of illinois at chicago,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shiyong', 'last_name': 'Li', 'fullName': 'Li, Shiyong', 'id': '4557105', 'affiliation': 'University of illinois at chicago', 'emailHash': 'b005ffd278a81432b5f8fc854ef4a7a0', 'db_id': 4557105, 'person_id': 4585301}"
Parallel Session - QCD at finite temperature II,parallel,First experimental test of HAL QCD lattice calculations for the multi strange hyperon - nucleon interaction with ALICE,"Mihaylov for the ALICE Collaboration, Dimitar Lubomirov",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dimitar Lubomirov', 'last_name': 'Mihaylov for the ALICE Collaboration', 'fullName': 'Mihaylov for the ALICE Collaboration, Dimitar Lubomirov', 'id': '4596126', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '24ede85ee1867884f2b3f164530ef6b6', 'db_id': 4596126, 'person_id': 4692801}"
Parallel Session - QCD at finite temperature II,parallel,"Strangeness production in $\sqrt{s_{\rm{NN}}}$ = 54.4, 27 GeV Au+Au collisions and fixed-target program at STAR","Ashraf for the STAR Collaboration, Muhammad Usman",Central China Normal University / Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Muhammad Usman', 'last_name': 'Ashraf for the STAR Collaboration', 'fullName': 'Ashraf for the STAR Collaboration, Muhammad Usman', 'id': '4601109', 'affiliation': 'Central China Normal University / Tsinghua University', 'emailHash': '7fcf5876fea17ba00aeb3b60a49fa612', 'db_id': 4601109, 'person_id': 4697706}"
Parallel Session - QCD at finite temperature II,parallel,Equation of state for hot QCD and compact stars from a mean field approach,"Motornenko, Anton",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anton', 'last_name': 'Motornenko', 'fullName': 'Motornenko, Anton', 'id': '4556942', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': 'c478dad72064a2f52eb65a7065fc823a', 'db_id': 4556942, 'person_id': 4586209}"
Parallel Session - Chirality II,parallel,Spin alignment measurements of vector mesons with ALICE at the LHC,"Kundu for the ALICE Collaboration, Sourav",National Institute of Science  Education and Research (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sourav', 'last_name': 'Kundu for the ALICE Collaboration', 'fullName': 'Kundu for the ALICE Collaboration, Sourav', 'id': '4596154', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '8a0c3579672d2541d64a4de01ae55ca0', 'db_id': 4596154, 'person_id': 4692822}"
Parallel Session - Chirality II,parallel,"Measurement of global spin alignment of $K^{*0}$, $K^{*\pm}$ and $\phi$ vector mesons using the STAR detector at RHIC","Singha for the STAR Collaboration, Subhash",Kent State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subhash', 'last_name': 'Singha for the STAR Collaboration', 'fullName': 'Singha for the STAR Collaboration, Subhash', 'id': '4601102', 'affiliation': 'Kent State University', 'emailHash': '9529380e2fd6745718c9ab0269334a49', 'db_id': 4601102, 'person_id': 4697701}"
Parallel Session - Chirality II,parallel,Toward a microscopic description for polarization in particle scatterings,"Zhang, Jun-jie",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jun-jie', 'last_name': 'Zhang', 'fullName': 'Zhang, Jun-jie', 'id': '4557088', 'affiliation': 'University of Science and Technology of China', 'emailHash': 'b0c4282987f0954f1e261d25f285622f', 'db_id': 4557088, 'person_id': 4489565}"
Parallel Session - Initial state II,parallel,Prescaling and far-from-equilibrium hydrodynamics in the quark-gluon plasma,"Mazeliauskas, Aleksas",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksas', 'last_name': 'Mazeliauskas', 'fullName': 'Mazeliauskas, Aleksas', 'id': '4556874', 'affiliation': '', 'emailHash': 'c061863400c26076300099b4a921011d', 'db_id': 4556874, 'person_id': 4580075}"
Parallel Session - Initial state II,parallel,Connecting far-from-equilibrium hydrodynamics to resummed transport coefficients and attractor solutions,"Noronha, Jorge",University of Sao Paulo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge', 'last_name': 'Noronha', 'fullName': 'Noronha, Jorge', 'id': '4556866', 'affiliation': 'University of Sao Paulo', 'emailHash': 'a05b97f6fc30f29ff23130eca97975df', 'db_id': 4556866, 'person_id': 4580921}"
Parallel Session - Heavy flavor II,parallel,Quarkonium production in Pb+Pb collisions with ATLAS,"Lee for the ATLAS Collaboration, Songkyo",Iowa State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Songkyo', 'last_name': 'Lee for the ATLAS Collaboration', 'fullName': 'Lee for the ATLAS Collaboration, Songkyo', 'id': '4609007', 'affiliation': 'Iowa State University (US)', 'emailHash': '87ab725fa74470ce1f518cf06d321dec', 'db_id': 4609007, 'person_id': 4704736}"
Parallel Session - New theoretical developments II,parallel,Holographic collisions with baryon number at intermediate coupling,"Van Der Schee, Wilke",MIT,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wilke', 'last_name': 'Van Der Schee', 'fullName': 'Van Der Schee, Wilke', 'id': '4557695', 'affiliation': 'MIT', 'emailHash': 'ca19f9bc72542229787fbf8036b35b8b', 'db_id': 4557695, 'person_id': 4586507}"
Parallel Session - Initial state II,parallel,First observation of diffraction in proton-lead collisions with the CMS detector,"Sosnov for the CMS Collaboration, Dmitry",NRC Kurchatov Institute PNPI (RU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dmitry', 'last_name': 'Sosnov for the CMS Collaboration', 'fullName': 'Sosnov for the CMS Collaboration, Dmitry', 'id': '4596161', 'affiliation': 'NRC Kurchatov Institute PNPI (RU)', 'emailHash': 'eb46451736d0a0558ea4005f7e15bb1b', 'db_id': 4596161, 'person_id': 4692828}"
Parallel Session - Collective dynamics I,parallel,Rapidity decorrelation caused by hydrodynamic fluctuations and initial longitudinal fluctuations,"Sakai, Azumi","Sophia University, Japan",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Azumi', 'last_name': 'Sakai', 'fullName': 'Sakai, Azumi', 'id': '4557011', 'affiliation': 'Sophia University, Japan', 'emailHash': '0495f16209f9f594cf20d3f55ed43618', 'db_id': 4557011, 'person_id': 4579607}"
Parallel Session - Initial state II,parallel,Initial Condition for Matter in the Fragmentation Region,"McLerran, Larry","INT, University of Washington",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Larry', 'last_name': 'McLerran', 'fullName': 'McLerran, Larry', 'id': '4556886', 'affiliation': 'INT, University of Washington', 'emailHash': 'a4e03f4b366fd0609252c10934ab9c3a', 'db_id': 4556886, 'person_id': 4576451}"
Parallel Session - Initial state II,parallel,Collinear resummation for the non-linear evolution in QCD at high energy,"Iancu, Edmond",Université Paris-Saclay (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Edmond', 'last_name': 'Iancu', 'fullName': 'Iancu, Edmond', 'id': '4556877', 'affiliation': 'Université Paris-Saclay (FR)', 'emailHash': '9c0503437fddc7afed17f456c9771b5c', 'db_id': 4556877, 'person_id': 4585467}"
Parallel Session - Chirality III,parallel,Differential measurements of $\Lambda$ polarization in Au+Au collisions and a search for the magnetic field by STAR,"Adams for the STAR Collaboration, Joseph",Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joseph', 'last_name': 'Adams for the STAR Collaboration', 'fullName': 'Adams for the STAR Collaboration, Joseph', 'id': '4601101', 'affiliation': 'Ohio State University', 'emailHash': 'd26711c9426f017d59280a717a56a8e5', 'db_id': 4601101, 'person_id': 4697700}"
